timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s_cpu,masterk8s_mem,worker11_cpu,worker11_mem,worker12_cpu,worker12_mem,worker13_cpu,worker13_mem,worker14_cpu,worker14_mem
1,-3.02,-0.4,-0.79999536,0.0804,8.0,186.8,0.0,37.0,1868.0,89.0,1.0,126.39945,10.0,7,15,13,10,17,10,1,8,14,11
2,1.0,-0.75,-0.77373224,0.0043,15.0,38.08,0.0,4.0,1428.0,319.0,1.0,123.30041,30.0,18,15,11,10,14,10,11,9,10,12
3,1.0,-0.75,-0.7277678,0.0185,15.0,30.773333,0.0,39.0,1154.0,321.0,1.0,117.8766,30.0,81,15,9,10,14,10,11,9,9,12
4,-0.10499998,-0.85,-0.7455462,0.0221,17.0,32.0,0.0,128.0,1360.0,369.0,1.0,119.97446,70.0,84,15,8,10,11,10,10,9,8,12
5,-0.070000045,-0.85,-0.7568271,0.0214,17.0,26.4,0.0,61.0,1122.0,372.0,1.0,121.3056,10.0,84,15,8,10,11,10,10,9,7,12
6,1.0,-0.85,-0.7389819,0.0078,17.0,25.788235,0.0,16.0,1096.0,373.0,1.0,119.19987,50.0,83,15,7,10,12,10,5,9,7,12
7,1.0,-0.85,-0.7585068,0.0065,17.0,24.84706,0.0,12.0,1056.0,373.0,1.0,121.5038,70.0,64,15,7,10,10,10,5,9,7,12
8,1.0,-0.85,-0.81262034,0.0099,17.0,44.564705,0.0,21.0,1894.0,374.0,1.0,127.8892,50.0,82,15,9,10,16,10,11,9,13,12
9,1.0,-0.85,-0.7824887,0.0102,17.0,43.317646,0.0,22.0,1841.0,374.0,1.0,124.333664,50.0,74,15,10,10,22,10,12,9,12,12
10,-0.054999977,-0.85,-0.7713847,0.0211,17.0,35.10588,0.0,118.0,1492.0,374.0,1.0,123.0234,90.0,77,15,12,10,24,10,11,9,10,12
11,-0.114999965,-0.85,-0.7867542,0.0223,17.0,40.941177,0.0,59.0,1740.0,375.0,1.0,124.837,90.0,80,15,10,10,24,10,12,9,14,12
12,-0.16999997,-0.85,-0.87569827,0.0234,17.0,42.941177,0.0,56.0,1825.0,374.0,1.0,135.3324,10.0,79,15,10,10,23,10,12,9,12,12
13,-0.085000016,-0.85,-0.75859433,0.0217,17.0,32.02353,0.0,104.0,1361.0,375.0,1.0,121.51413,10.0,84,15,11,10,21,10,10,9,9,12
14,1.0,-0.85,-0.751723,0.0078,17.0,31.247059,0.0,16.0,1328.0,375.0,1.0,120.703316,50.0,84,15,6,10,21,10,9,9,10,12
15,1.0,-0.85,-0.77522993,0.0063,17.0,29.835295,0.0,11.0,1268.0,375.0,1.0,123.477135,10.0,59,15,6,10,19,10,8,9,9,12
16,-0.13000004,-0.85,-0.81016266,0.0226,17.0,25.741177,0.0,75.0,1094.0,374.0,1.0,127.5992,70.0,86,15,7,10,19,10,9,9,9,12
17,-0.21,-0.85,-0.89314914,0.0242,17.0,23.811764,0.0,118.0,1012.0,375.0,1.0,137.3916,50.0,87,15,6,10,21,10,9,9,10,12
18,-0.23500004,-0.85,-0.9096451,0.0247,17.0,24.917646,0.0,116.0,1059.0,374.0,1.0,139.33812,70.0,89,15,6,10,26,10,7,9,10,12
19,1.0,-0.85,-0.889556,0.0108,17.0,21.694118,0.0,20.0,922.0,374.0,1.0,136.9676,90.0,86,15,6,10,32,10,8,9,7,12
20,-0.18500003,-0.85,-0.9179028,0.0237,17.0,21.082354,0.0,110.0,896.0,374.0,1.0,140.31253,10.0,89,15,4,10,5,10,8,9,6,12
21,-0.16499998,-0.85,-0.930565,0.0233,17.0,21.811764,0.0,123.0,927.0,374.0,1.0,141.80667,50.0,93,15,5,10,3,10,6,9,7,12
22,1.0,-0.85,-0.94542605,0.013,17.0,22.07059,0.0,26.0,938.0,374.0,1.0,143.56027,70.0,91,15,4,10,3,10,6,9,5,12
23,-0.19000003,-0.85,-0.9686255,0.0238,17.0,31.647058,0.0,115.0,1345.0,374.0,1.0,146.2978,50.0,92,15,5,10,5,10,6,9,5,12
24,1.0,-0.85,-0.9705989,0.0083,17.0,24.470589,0.0,15.0,1040.0,374.0,1.0,146.53067,50.0,84,15,6,10,4,10,6,9,7,12
25,-0.21499999,-0.85,-0.9836656,0.0243,17.0,25.270588,0.0,60.0,1074.0,374.0,1.0,148.07254,70.0,90,15,6,10,3,10,8,9,5,12
26,1.0,-0.85,-1.0077044,0.0077,17.0,31.411764,0.0,13.0,1335.0,374.0,1.0,150.90912,90.0,72,15,7,10,4,10,7,9,6,12
27,1.0,-0.85,-1.0951351,0.0052,17.0,36.376472,0.0,5.0,1546.0,374.0,1.0,161.22594,90.0,26,15,8,10,4,10,8,9,7,12
28,1.0,-0.85,-1.1460751,0.0051,17.0,42.188236,0.0,5.0,1793.0,374.0,1.0,167.23686,90.0,25,15,9,10,8,10,10,9,9,12
29,1.0,-0.85,-1.2334305,0.0047,17.0,45.623528,0.0,4.0,1939.0,377.0,1.0,177.5448,90.0,18,15,10,10,10,10,12,9,12,12
30,1.0,-0.85,-1.330062,0.0047,17.0,47.811764,0.0,3.0,2032.0,376.0,1.0,188.94733,70.0,10,15,11,10,10,10,15,9,13,12
31,1.0,-0.85,-1.1988306,0.0105,17.0,48.847057,0.0,19.0,2076.0,374.0,1.0,173.462,30.0,77,15,12,10,11,10,15,9,10,12
32,1.0,-0.85,-1.1416,0.0044,17.0,33.64706,0.0,2.0,1430.0,375.0,1.0,166.7088,30.0,7,15,8,10,9,10,10,9,10,12
33,1.0,-0.85,-1.0301299,0.0053,17.0,33.741177,0.0,5.0,1434.0,375.0,1.0,153.55533,70.0,26,15,8,10,7,10,10,9,9,12
34,1.0,-0.85,-1.2535509,0.005,17.0,34.04706,0.0,3.0,1447.0,376.0,1.0,179.919,70.0,14,15,7,10,8,10,10,9,9,12
35,1.0,-0.85,-1.2271006,0.0052,17.0,34.8,0.0,4.0,1479.0,376.0,1.0,176.79787,90.0,19,15,8,10,8,10,9,9,10,12
36,1.0,-0.85,-1.0875849,0.0068,17.0,37.55294,0.0,10.0,1596.0,374.0,1.0,160.335,90.0,53,15,8,10,6,10,9,9,9,12
37,1.0,-0.85,-1.139934,0.0057,17.0,40.235294,0.0,7.0,1710.0,374.0,1.0,166.5122,50.0,39,15,8,10,7,10,10,9,10,12
38,1.0,-0.85,-1.2861526,0.0045,17.0,38.235294,0.0,2.0,1625.0,375.0,1.0,183.766,10.0,7,15,8,10,8,10,11,9,10,12
39,1.0,-0.85,-1.0826994,0.0109,17.0,40.14118,0.0,20.0,1706.0,374.0,1.0,159.75853,30.0,76,15,9,10,7,10,11,9,10,12
40,-0.205,-0.85,-1.056457,0.0241,17.0,36.82353,0.0,64.0,1565.0,377.0,1.0,156.66193,90.0,87,15,7,10,9,10,13,9,11,12
41,1.0,-0.75,-1.0346589,0.0094,15.0,33.435295,0.0,18.0,1421.0,377.0,1.0,154.08975,70.0,81,15,9,10,8,10,7,9,10,12
42,-0.27999997,-0.75,-1.0568638,0.0256,15.0,41.81333,0.0,99.0,1568.0,331.0,1.0,156.70993,30.0,85,15,11,10,9,10,9,9,9,12
43,-0.28499997,-0.75,-1.0546421,0.0257,15.0,42.02667,0.0,127.0,1576.0,331.0,1.0,156.44777,10.0,86,15,7,10,9,10,11,9,10,12
44,-0.26,-0.75,-1.0587835,0.0252,15.0,40.72,0.0,139.0,1527.0,332.0,1.0,156.93646,50.0,84,15,9,10,8,10,8,9,10,12
45,-0.32,-0.75,-1.1009864,0.0264,15.0,42.613335,0.0,130.0,1598.0,332.0,1.0,161.9164,70.0,83,15,11,10,9,10,9,9,9,12
46,-0.24500002,-0.75,-1.0430967,0.0249,15.0,41.066666,0.0,133.0,1540.0,333.0,1.0,155.0854,30.0,85,15,7,10,9,10,10,9,10,12
47,-0.26,-0.75,-1.0694395,0.0252,15.0,42.106667,0.0,123.0,1579.0,334.0,1.0,158.19386,10.0,84,15,9,10,9,10,7,9,11,12
48,-0.28499997,-0.75,-1.0863825,0.0257,15.0,42.666668,0.0,127.0,1600.0,334.0,1.0,160.19313,70.0,83,15,10,10,11,10,8,9,9,12
49,-0.27999997,-0.75,-1.0913233,0.0256,15.0,42.293335,0.0,132.0,1586.0,334.0,1.0,160.77614,90.0,83,15,7,10,10,10,12,9,11,12
50,-0.28499997,-0.75,-1.0918248,0.0257,15.0,45.6,0.0,130.0,1710.0,335.0,1.0,160.83533,90.0,84,15,10,10,9,10,9,9,12,12
51,-0.27999997,-0.75,-1.0872407,0.0256,15.0,43.306667,0.0,146.0,1624.0,334.0,1.0,160.2944,90.0,83,15,12,10,11,10,9,9,10,12
52,-0.26999998,-0.75,-1.0739424,0.0254,15.0,42.106667,0.0,141.0,1579.0,334.0,1.0,158.7252,30.0,83,15,8,10,10,10,9,9,10,12
53,-0.35000002,-0.75,-1.1560283,0.027,15.0,45.413334,0.0,131.0,1703.0,335.0,1.0,168.41133,90.0,84,15,10,10,8,10,10,9,14,12
54,-0.375,-0.75,-1.1736164,0.0275,15.0,44.533333,0.0,131.0,1670.0,334.0,1.0,170.48674,30.0,77,15,14,10,11,10,11,9,10,12
55,-0.315,-0.75,-1.1185819,0.0263,15.0,45.28,0.0,132.0,1698.0,335.0,1.0,163.99266,70.0,81,15,9,10,10,10,10,9,10,12
56,-0.33999994,-0.75,-1.148583,0.0268,15.0,46.48,0.0,147.0,1743.0,336.0,1.0,167.5328,90.0,83,15,11,10,8,10,10,9,14,12
57,-0.34500003,-0.75,-1.1767678,0.0269,15.0,48.586666,0.0,166.0,1822.0,336.0,1.0,170.8586,70.0,77,15,13,10,13,10,11,9,10,12
58,-0.32999998,-0.75,-1.1507645,0.0266,15.0,43.573334,0.0,141.0,1634.0,337.0,1.0,167.7902,50.0,77,15,9,10,12,10,10,9,11,12
59,-0.35500002,-0.75,-1.1600323,0.0271,15.0,46.853333,0.0,159.0,1757.0,336.0,1.0,168.8838,70.0,84,15,11,10,8,10,10,9,13,12
60,-0.325,-0.75,-1.132774,0.0265,15.0,47.093334,0.0,160.0,1766.0,337.0,1.0,165.66733,10.0,81,15,12,10,11,10,10,9,10,12
61,-0.325,-0.75,-1.1597621,0.0265,15.0,46.72,0.0,164.0,1752.0,337.0,1.0,168.85193,30.0,76,15,9,10,11,10,10,9,11,12
62,-0.34500003,-0.75,-1.1376079,0.0269,15.0,46.426666,0.0,138.0,1741.0,337.0,1.0,166.23773,50.0,84,15,11,10,7,10,10,9,14,12
63,-0.375,-0.75,-1.1536384,0.0275,15.0,47.44,0.0,150.0,1779.0,336.0,1.0,168.12933,10.0,85,15,12,10,10,10,11,9,11,12
64,-0.365,-0.75,-1.143313,0.0273,15.0,51.6,0.0,138.0,1935.0,336.0,1.0,166.91093,10.0,77,15,8,10,11,10,11,9,11,12
65,-0.33499998,-0.75,-1.1287656,0.0267,15.0,47.44,0.0,145.0,1779.0,338.0,1.0,165.19434,90.0,81,15,9,10,9,10,10,9,13,12
66,-0.33999994,-0.75,-1.1156967,0.0268,15.0,44.533333,0.0,131.0,1670.0,339.0,1.0,163.6522,30.0,85,15,12,10,11,10,11,9,9,12
67,-0.33999994,-0.75,-1.1331242,0.0268,15.0,48.24,0.0,128.0,1809.0,339.0,1.0,165.70866,90.0,81,15,8,10,13,10,10,9,10,12
68,-0.32,-0.75,-1.1120554,0.0264,15.0,47.84,0.0,149.0,1794.0,336.0,1.0,163.22253,10.0,77,15,10,10,9,10,10,9,14,12
69,-0.33999994,-0.75,-1.1230423,0.0268,15.0,45.68,0.0,128.0,1713.0,337.0,1.0,164.519,30.0,84,15,11,10,11,10,10,9,11,12
70,-0.33999994,-0.75,-1.1280615,0.0268,15.0,46.4,0.0,130.0,1740.0,337.0,1.0,165.11127,90.0,83,15,11,10,13,10,10,9,11,12
71,-0.35000002,-0.75,-1.1463746,0.027,15.0,46.88,0.0,126.0,1758.0,336.0,1.0,167.2722,70.0,80,15,10,10,10,10,10,9,12,12
72,-0.33999994,-0.75,-1.1143627,0.0268,15.0,46.266666,0.0,123.0,1735.0,340.0,1.0,163.4948,70.0,82,15,9,10,10,10,13,9,11,12
73,-0.35000002,-0.75,-1.1405627,0.027,15.0,48.693333,0.0,123.0,1826.0,338.0,1.0,166.5864,30.0,81,15,12,10,10,10,8,9,12,12
74,-0.35000002,-0.75,-1.1522136,0.027,15.0,48.453335,0.0,125.0,1817.0,337.0,1.0,167.9612,10.0,80,15,10,10,11,10,10,9,12,12
75,-0.365,-0.75,-1.1628158,0.0273,15.0,48.64,0.0,133.0,1824.0,341.0,1.0,169.21227,10.0,82,15,8,10,11,10,13,9,11,12
76,-0.35000002,-0.75,-1.1419814,0.027,15.0,48.106667,0.0,135.0,1804.0,340.0,1.0,166.7538,30.0,77,15,13,10,10,10,9,9,14,12
77,-0.37,-0.75,-1.1251531,0.0274,15.0,47.066666,0.0,136.0,1765.0,341.0,1.0,164.76807,70.0,82,15,11,10,11,10,10,9,10,12
78,-0.32999998,-0.75,-1.1143062,0.0266,15.0,47.573334,0.0,131.0,1784.0,343.0,1.0,163.48813,50.0,85,15,9,10,10,10,12,9,12,12
79,-0.35500002,-0.75,-1.1393142,0.0271,15.0,47.866665,0.0,140.0,1795.0,341.0,1.0,166.43907,90.0,77,15,12,10,11,10,10,9,15,12
80,-0.38,-0.75,-1.1536807,0.0276,15.0,47.893333,0.0,123.0,1796.0,341.0,1.0,168.13432,10.0,77,15,13,10,11,10,10,9,11,12
81,-0.365,-0.75,-1.1570791,0.0273,15.0,48.48,0.0,83.0,1818.0,341.0,1.0,168.53534,30.0,83,15,10,10,11,10,13,9,12,12
82,-0.34500003,-0.75,-1.1332746,0.0269,15.0,44.853333,0.0,59.0,1682.0,341.0,1.0,165.7264,70.0,81,15,12,10,11,10,10,9,15,12
83,-0.33499998,-0.75,-1.1279526,0.0267,15.0,45.733334,0.0,135.0,1715.0,342.0,1.0,165.0984,30.0,78,15,10,10,11,10,9,9,10,12
84,-0.37,-0.75,-1.1242554,0.0274,15.0,43.866665,0.0,128.0,1645.0,343.0,1.0,164.66214,30.0,85,15,8,10,10,10,14,9,10,12
85,-0.37,-0.75,-1.1478763,0.0274,15.0,44.4,0.0,128.0,1665.0,342.0,1.0,167.4494,70.0,85,15,10,10,11,10,9,9,14,12
86,-0.33999994,-0.75,-1.119513,0.0268,15.0,43.093334,0.0,140.0,1616.0,341.0,1.0,164.10254,90.0,79,15,11,10,10,10,8,9,10,12
87,-0.325,-0.75,-1.1204152,0.0265,15.0,44.666668,0.0,125.0,1675.0,341.0,1.0,164.209,10.0,83,15,8,10,10,10,12,9,9,12
88,-0.38999996,-0.75,-1.1636775,0.0278,15.0,42.613335,0.0,133.0,1598.0,342.0,1.0,169.31393,90.0,85,15,10,10,11,10,8,9,13,12
89,-0.34500003,-0.75,-1.1347554,0.0269,15.0,41.253334,0.0,128.0,1547.0,341.0,1.0,165.90114,10.0,81,15,11,10,9,10,8,9,10,12
90,-0.34500003,-0.75,-1.1246859,0.0269,15.0,40.426666,0.0,138.0,1516.0,342.0,1.0,164.71294,10.0,81,15,7,10,9,10,11,9,9,12
91,-0.33499998,-0.75,-1.132105,0.0267,15.0,42.32,0.0,155.0,1587.0,343.0,1.0,165.5884,70.0,87,15,9,10,9,10,8,9,13,12
92,-0.36,-0.75,-1.1446983,0.0272,15.0,43.81333,0.0,207.0,1643.0,342.0,1.0,167.0744,90.0,83,15,12,10,9,10,9,9,11,12
93,-0.38,-0.75,-1.1365548,0.0276,15.0,44.453335,0.0,255.0,1667.0,343.0,1.0,166.11346,10.0,79,15,8,10,9,10,12,9,10,12
94,-0.365,-0.75,-1.1330999,0.0273,15.0,43.92,0.0,262.0,1647.0,343.0,1.0,165.7058,90.0,86,15,9,10,10,10,9,9,13,12
95,-0.35500002,-0.75,-1.1218005,0.0271,15.0,45.81333,0.0,207.0,1718.0,343.0,1.0,164.37247,90.0,86,15,12,10,10,10,7,9,11,12
96,-0.34500003,-0.75,-1.126491,0.0269,15.0,43.44,0.0,142.0,1629.0,343.0,1.0,164.92593,10.0,80,15,8,10,11,10,10,9,9,12
97,-0.33999994,-0.75,-1.1260886,0.0268,15.0,42.773335,0.0,65.0,1604.0,343.0,1.0,164.87846,10.0,83,15,8,10,9,10,10,9,13,12
98,1.0,-0.75,-1.130221,0.0118,15.0,45.97333,0.0,20.0,1724.0,343.0,1.0,165.36607,30.0,77,15,12,10,12,10,10,9,12,12
99,1.0,-0.75,-1.1009513,0.0122,15.0,46.693333,0.0,21.0,1751.0,343.0,1.0,161.91226,90.0,77,15,8,10,12,10,11,9,10,12
100,-0.34500003,-0.75,-1.1407379,0.0269,15.0,45.786667,0.0,65.0,1717.0,345.0,1.0,166.60707,50.0,81,15,9,10,9,10,10,9,14,12
101,-0.35500002,-0.75,-1.1458293,0.0271,15.0,49.013332,0.0,54.0,1838.0,344.0,1.0,167.20786,30.0,80,15,14,10,11,10,10,9,12,12
102,-0.375,-0.75,-1.1596836,0.0275,15.0,46.293335,0.0,103.0,1736.0,345.0,1.0,168.84267,50.0,80,15,9,10,13,10,10,9,11,12
103,-0.35000002,-0.75,-1.144396,0.027,15.0,45.866665,0.0,114.0,1720.0,344.0,1.0,167.03873,10.0,87,15,10,10,10,10,9,9,11,12
104,-0.35500002,-0.75,-1.1444972,0.0271,15.0,45.013332,0.0,118.0,1688.0,344.0,1.0,167.05066,70.0,80,15,10,10,10,10,12,9,10,12
105,-0.33999994,-0.75,-1.1405452,0.0268,15.0,45.76,0.0,109.0,1716.0,344.0,1.0,166.58434,30.0,81,15,9,10,10,10,8,9,11,12
106,1.0,-0.75,-1.1405886,0.0097,15.0,43.333332,0.0,16.0,1625.0,344.0,1.0,166.58946,70.0,82,15,10,10,10,10,10,9,11,12
107,-0.325,-0.75,-1.1235956,0.0265,15.0,45.626667,0.0,121.0,1711.0,345.0,1.0,164.58427,10.0,83,15,10,10,11,10,12,9,11,12
108,-0.35500002,-0.75,-1.1646848,0.0271,15.0,44.72,0.0,84.0,1677.0,344.0,1.0,169.4328,10.0,79,15,10,10,10,10,9,9,12,12
109,-0.375,-0.75,-1.1815253,0.0275,15.0,48.96,0.0,82.0,1836.0,344.0,1.0,171.42,50.0,84,15,11,10,10,10,9,9,12,12
110,1.0,-0.75,-1.186431,0.0062,15.0,45.466667,0.0,8.0,1705.0,344.0,1.0,171.99887,30.0,40,15,10,10,10,10,12,9,11,12
111,1.0,-0.75,-1.1667734,0.0133,15.0,47.65333,0.0,22.0,1787.0,344.0,1.0,169.67926,90.0,70,15,10,10,10,10,11,9,12,12
112,1.0,-0.75,-1.111365,0.0081,15.0,44.746666,0.0,13.0,1678.0,344.0,1.0,163.14107,70.0,62,15,27,10,10,10,9,9,11,12
113,1.0,-0.75,-1.1070983,0.0113,15.0,42.586666,0.0,20.0,1597.0,344.0,1.0,162.6376,10.0,81,15,10,10,11,10,11,9,11,12
114,-0.35500002,-0.75,-1.1528581,0.0271,15.0,46.08,0.0,70.0,1728.0,345.0,1.0,168.03726,50.0,79,15,10,10,11,10,10,9,12,12
115,1.0,-0.75,-1.1543385,0.0168,15.0,46.266666,0.0,30.0,1735.0,344.0,1.0,168.21194,50.0,74,15,11,10,11,10,8,9,12,12
116,-0.070000045,-0.75,-1.1470147,0.0214,15.0,46.533333,0.0,39.0,1745.0,344.0,1.0,167.34773,90.0,82,15,8,10,11,10,13,9,11,12
117,-0.36,-0.75,-1.1517396,0.0272,15.0,43.866665,0.0,74.0,1645.0,344.0,1.0,167.90527,50.0,82,15,10,10,11,10,10,9,12,12
118,-0.38,-0.75,-1.168224,0.0276,15.0,48.533333,0.0,59.0,1820.0,344.0,1.0,169.85043,10.0,79,15,13,10,11,10,9,9,11,12
119,-0.35500002,-0.75,-1.1369056,0.0271,15.0,45.76,0.0,136.0,1716.0,344.0,1.0,166.15486,10.0,81,15,9,10,10,10,11,9,12,12
120,-0.31,-0.75,-1.0959373,0.0262,15.0,44.18667,0.0,109.0,1657.0,345.0,1.0,161.3206,10.0,81,15,9,10,10,10,10,9,12,12
121,-0.365,-0.75,-1.1640023,0.0273,15.0,47.546665,0.0,56.0,1783.0,344.0,1.0,169.35226,70.0,79,15,13,10,10,10,8,9,12,12
122,-0.38,-0.75,-1.1549096,0.0276,15.0,47.2,0.0,74.0,1770.0,344.0,1.0,168.27933,70.0,80,15,8,10,11,10,12,9,11,12
123,-0.38,-0.75,-1.1669525,0.0276,15.0,48.24,0.0,57.0,1809.0,345.0,1.0,169.7004,30.0,79,15,11,10,11,10,11,9,14,12
124,-0.305,-0.75,-1.0923926,0.0261,15.0,44.18667,0.0,99.0,1657.0,346.0,1.0,160.90233,70.0,81,15,12,10,9,10,8,9,12,12
125,-0.34500003,-0.75,-1.1056784,0.0269,15.0,46.48,0.0,59.0,1743.0,345.0,1.0,162.47006,70.0,80,15,9,10,10,10,12,9,11,12
126,-0.32,-0.75,-1.0913526,0.0264,15.0,46.24,0.0,59.0,1734.0,345.0,1.0,160.7796,30.0,83,15,10,10,9,10,12,9,13,12
127,-0.09000001,-0.75,-1.1178654,0.0218,15.0,47.97333,0.0,40.0,1799.0,344.0,1.0,163.90813,10.0,81,15,13,10,10,10,9,9,12,12
128,-0.35500002,-0.75,-1.1489582,0.0271,15.0,44.506668,0.0,52.0,1669.0,345.0,1.0,167.57707,90.0,80,15,9,10,10,10,12,9,10,12
129,-0.33999994,-0.75,-1.1240764,0.0268,15.0,44.96,0.0,77.0,1686.0,345.0,1.0,164.641,30.0,83,15,9,10,10,10,12,9,14,12
130,-0.325,-0.75,-1.1216582,0.0265,15.0,47.97333,0.0,82.0,1799.0,345.0,1.0,164.35567,10.0,81,15,13,10,9,10,9,9,11,12
131,-0.365,-0.75,-1.1286305,0.0273,15.0,45.413334,0.0,61.0,1703.0,346.0,1.0,165.1784,30.0,81,15,8,10,11,10,10,9,9,12
132,-0.32999998,-0.75,-1.1422536,0.0266,15.0,47.173332,0.0,49.0,1769.0,346.0,1.0,166.78593,50.0,80,15,8,10,11,10,12,9,13,12
133,-0.38999996,-0.75,-1.1563125,0.0278,15.0,45.65333,0.0,103.0,1712.0,345.0,1.0,168.44487,90.0,80,15,12,10,10,10,9,9,13,12
134,-0.35500002,-0.75,-1.1310045,0.0271,15.0,46.96,0.0,75.0,1761.0,345.0,1.0,165.45853,70.0,80,15,8,10,10,10,10,9,11,12
135,-0.35500002,-0.75,-1.1448985,0.0271,15.0,45.6,0.0,100.0,1710.0,346.0,1.0,167.09802,10.0,85,15,10,10,8,10,10,9,12,12
136,-0.38,-0.75,-1.1579361,0.0276,15.0,46.613335,0.0,115.0,1748.0,346.0,1.0,168.63646,10.0,78,15,10,10,12,10,11,9,11,12
137,-0.365,-0.75,-1.1473881,0.0273,15.0,47.28,0.0,70.0,1773.0,347.0,1.0,167.3918,90.0,76,15,11,10,12,10,11,9,12,12
138,-0.38,-0.75,-1.1679181,0.0276,15.0,47.44,0.0,56.0,1779.0,345.0,1.0,169.81433,30.0,82,15,10,10,9,10,10,9,12,12
139,-0.34500003,-0.75,-1.1396486,0.0269,15.0,47.81333,0.0,54.0,1793.0,345.0,1.0,166.47853,90.0,80,15,10,10,13,10,11,9,11,12
140,-0.35500002,-0.75,-1.146939,0.0271,15.0,46.693333,0.0,144.0,1751.0,346.0,1.0,167.3388,90.0,81,15,10,10,12,10,10,9,12,12
141,-0.37,-0.75,-1.137926,0.0274,15.0,46.613335,0.0,66.0,1748.0,345.0,1.0,166.27527,50.0,81,15,11,10,10,10,8,9,12,12
142,-0.36,-0.75,-1.1388136,0.0272,15.0,46.266666,0.0,139.0,1735.0,345.0,1.0,166.38,70.0,80,15,12,10,11,10,12,9,12,12
143,-0.36,-0.75,-1.1356457,0.0272,15.0,46.56,0.0,135.0,1746.0,345.0,1.0,166.0062,10.0,81,15,10,10,10,10,11,9,12,12
144,-0.35500002,-0.75,-1.1144186,0.0271,15.0,45.04,0.0,120.0,1689.0,346.0,1.0,163.5014,50.0,83,15,11,10,8,10,9,9,12,12
145,1.0,-0.75,-1.1489741,0.0065,15.0,44.613335,0.0,9.0,1673.0,345.0,1.0,167.57893,70.0,44,15,10,10,10,10,13,9,10,12
146,-0.35500002,-0.75,-1.1343342,0.0271,15.0,44.266666,0.0,133.0,1660.0,345.0,1.0,165.85144,30.0,81,15,10,10,10,10,11,9,11,12
147,-0.365,-0.75,-1.1219311,0.0273,15.0,44.32,0.0,134.0,1662.0,346.0,1.0,164.38786,50.0,82,15,11,10,10,10,9,9,12,12
148,1.0,-0.75,-1.2106668,0.0051,15.0,42.693333,0.0,4.0,1601.0,345.0,1.0,174.85867,70.0,18,15,10,10,9,10,11,9,11,12
149,-0.34500003,-0.75,-1.118725,0.0269,15.0,43.946667,0.0,124.0,1648.0,346.0,1.0,164.00954,10.0,82,15,9,10,9,10,10,9,12,12
150,-0.37,-0.75,-1.1417395,0.0274,15.0,43.68,0.0,63.0,1638.0,347.0,1.0,166.72527,90.0,82,15,10,10,10,10,8,9,11,12
151,-0.35000002,-0.75,-1.1282984,0.027,15.0,44.24,0.0,142.0,1659.0,347.0,1.0,165.1392,30.0,84,15,10,10,10,10,10,9,11,12
152,-0.31,-0.75,-1.1173322,0.0262,15.0,46.56,0.0,48.0,1746.0,345.0,1.0,163.8452,50.0,83,15,8,10,10,10,12,9,11,12
153,-0.365,-0.75,-1.1219147,0.0273,15.0,45.146667,0.0,108.0,1693.0,345.0,1.0,164.38594,50.0,81,15,10,10,9,10,8,9,11,12
154,-0.32999998,-0.75,-1.0908056,0.0266,15.0,43.946667,0.0,56.0,1648.0,345.0,1.0,160.71507,90.0,84,15,9,10,9,10,10,9,12,12
155,-0.36,-0.75,-1.1180419,0.0272,15.0,44.02667,0.0,83.0,1651.0,345.0,1.0,163.92894,30.0,82,15,10,10,11,10,11,9,11,12
156,1.0,-0.75,-1.1363583,0.0065,15.0,43.066666,0.0,9.0,1615.0,346.0,1.0,166.09027,10.0,44,15,10,10,10,10,8,9,11,12
157,1.0,-0.75,-1.1575769,0.0059,15.0,43.36,0.0,7.0,1626.0,345.0,1.0,168.59407,50.0,34,15,10,10,10,10,10,9,11,12
158,1.0,-0.75,-1.2750751,0.0045,15.0,41.013332,0.0,2.0,1538.0,346.0,1.0,182.45886,10.0,7,15,10,10,9,10,9,9,10,12
159,1.0,-0.75,-1.1298904,0.0048,15.0,40.64,0.0,4.0,1524.0,345.0,1.0,165.32707,10.0,18,15,9,10,9,10,8,9,10,12
160,1.0,-0.75,-1.2553904,0.0048,15.0,43.226665,0.0,3.0,1621.0,345.0,1.0,180.13606,70.0,12,15,10,10,9,10,11,9,11,12
161,1.0,-0.75,-1.1682955,0.0077,15.0,44.106667,0.0,11.0,1654.0,345.0,1.0,169.85887,10.0,55,15,9,10,11,10,12,9,11,12
162,1.0,-0.75,-1.2022746,0.0045,15.0,40.0,0.0,3.0,1500.0,347.0,1.0,173.8684,90.0,12,15,9,10,8,10,8,9,10,12
163,1.0,-0.75,-1.2983689,0.005,15.0,44.746666,0.0,4.0,1678.0,345.0,1.0,185.20753,90.0,19,15,10,10,10,10,11,9,12,12
164,1.0,-0.75,-1.25844,0.005,15.0,44.88,0.0,4.0,1683.0,345.0,1.0,180.49593,10.0,19,15,9,10,10,10,10,9,11,12
165,1.0,-0.75,-1.187556,0.0056,15.0,49.12,0.0,6.0,1842.0,345.0,1.0,172.1316,30.0,26,15,10,10,10,10,8,9,12,12
166,1.0,-0.75,-1.1574678,0.0065,15.0,51.65333,0.0,9.0,1937.0,345.0,1.0,168.5812,50.0,40,15,11,10,12,10,11,9,12,12
