timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s_cpu,masterk8s_mem,worker11_cpu,worker11_mem,worker12_cpu,worker12_mem,worker13_cpu,worker13_mem,worker14_cpu,worker14_mem
550,1.0,-0.7,-1.0676502,0.0073,14.0,46.114285,0.0,11.0,1614.0,322.0,1.0,157.98273,30.0,54,17,9,11,7,11,8,10,13,13
551,-0.18500003,-0.7,-1.0834181,0.0237,14.0,48.2,0.0,42.0,1687.0,322.0,1.0,159.84334,10.0,81,17,12,11,7,11,12,10,12,13
552,1.0,-0.7,-1.0535504,0.0118,14.0,48.142857,0.0,20.0,1685.0,322.0,1.0,156.31894,70.0,78,17,9,11,7,11,10,10,9,13
553,1.0,-0.7,-1.0826406,0.0116,14.0,48.62857,0.0,19.0,1702.0,323.0,1.0,159.7516,10.0,77,17,9,11,7,11,9,10,13,13
554,1.0,-0.7,-1.0726396,0.0104,14.0,50.54286,0.0,17.0,1769.0,322.0,1.0,158.57147,50.0,77,17,12,11,7,11,12,10,13,13
555,1.0,-0.7,-1.0376797,0.0076,14.0,46.37143,0.0,12.0,1623.0,322.0,1.0,154.4462,10.0,59,17,10,11,7,11,11,10,10,13
556,1.0,-0.7,-1.0730795,0.0144,14.0,46.4,0.0,25.0,1624.0,322.0,1.0,158.62338,10.0,80,17,9,11,7,11,9,10,12,13
557,-0.38,-0.7,-1.091492,0.0276,14.0,48.17143,0.0,66.0,1686.0,322.0,1.0,160.79607,30.0,77,17,13,11,8,11,12,10,14,13
558,-0.29000005,-0.7,-1.0867802,0.0258,14.0,51.485714,0.0,46.0,1802.0,323.0,1.0,160.24007,50.0,82,17,10,11,7,11,12,10,10,13
559,-0.40500003,-0.7,-1.1012559,0.0281,14.0,50.42857,0.0,117.0,1765.0,322.0,1.0,161.9482,50.0,83,17,10,11,8,11,9,10,12,13
560,-0.38999996,-0.7,-1.0926006,0.0278,14.0,50.17143,0.0,84.0,1756.0,323.0,1.0,160.92686,50.0,76,17,13,11,8,11,13,10,13,13
561,-0.40500003,-0.7,-1.0788842,0.0281,14.0,47.17143,0.0,71.0,1651.0,322.0,1.0,159.30833,10.0,78,17,11,11,8,11,12,10,11,13
562,1.0,-0.7,-1.0601164,0.014,14.0,46.914288,0.0,24.0,1642.0,322.0,1.0,157.09373,10.0,81,17,9,11,8,11,9,10,11,13
563,1.0,-0.7,-1.0974876,0.0142,14.0,48.82857,0.0,24.0,1709.0,322.0,1.0,161.50354,90.0,75,17,13,11,8,11,11,10,15,13
564,1.0,-0.7,-1.0842407,0.0142,14.0,46.314285,0.0,24.0,1621.0,322.0,1.0,159.9404,70.0,74,17,11,11,7,11,11,10,10,13
565,1.0,-0.7,-1.076491,0.0135,14.0,48.114285,0.0,23.0,1684.0,322.0,1.0,159.02594,70.0,81,17,9,11,7,11,8,10,11,13
566,-0.015000045,-0.7,-1.0900419,0.0203,14.0,46.2,0.0,36.0,1617.0,322.0,1.0,160.62494,10.0,82,17,12,11,8,11,10,10,12,13
567,-0.38999996,-0.7,-1.0871255,0.0278,14.0,48.0,0.0,90.0,1680.0,323.0,1.0,160.2808,10.0,77,17,10,11,7,11,11,10,10,13
568,-0.40000004,-0.7,-1.0730966,0.028,14.0,44.485714,0.0,53.0,1557.0,322.0,1.0,158.6254,90.0,81,17,8,11,8,11,8,10,11,13
569,-0.39499995,-0.7,-1.0782119,0.0279,14.0,44.857143,0.0,96.0,1570.0,322.0,1.0,159.229,90.0,84,17,11,11,7,11,10,10,11,13
570,1.0,-0.7,-1.089639,0.015,14.0,46.771427,0.0,25.0,1637.0,323.0,1.0,160.5774,90.0,76,17,13,11,6,11,12,10,11,13
571,-0.39499995,-0.7,-1.0793525,0.0279,14.0,46.485714,0.0,54.0,1627.0,324.0,1.0,159.3636,10.0,77,17,8,11,8,11,8,10,12,13
572,-0.40000004,-0.7,-1.0827707,0.028,14.0,48.685715,0.0,112.0,1704.0,322.0,1.0,159.76694,90.0,84,17,11,11,6,11,10,10,12,13
573,-0.42000002,-0.7,-1.0794611,0.0284,14.0,46.771427,0.0,82.0,1637.0,322.0,1.0,159.3764,90.0,82,17,11,11,7,11,12,10,11,13
574,-0.40500003,-0.7,-1.0744593,0.0281,14.0,48.45714,0.0,118.0,1696.0,322.0,1.0,158.7862,90.0,76,17,9,11,9,11,8,10,11,13
575,-0.38999996,-0.7,-1.0751649,0.0278,14.0,46.25714,0.0,91.0,1619.0,322.0,1.0,158.86946,70.0,83,17,11,11,7,11,9,10,11,13
576,1.0,-0.7,-1.0639108,0.0158,14.0,46.971428,0.0,27.0,1644.0,322.0,1.0,157.54147,50.0,83,17,11,11,6,11,13,10,11,13
577,-0.41000003,-0.7,-1.0828966,0.0282,14.0,47.028572,0.0,54.0,1646.0,322.0,1.0,159.7818,90.0,80,17,10,11,8,11,9,10,12,13
578,-0.40000004,-0.7,-1.0889649,0.028,14.0,48.114285,0.0,87.0,1684.0,322.0,1.0,160.49786,10.0,81,17,11,11,6,11,9,10,12,13
579,-0.39499995,-0.7,-1.0935904,0.0279,14.0,50.657143,0.0,119.0,1773.0,323.0,1.0,161.04367,50.0,80,17,12,11,7,11,12,10,11,13
580,-0.42000002,-0.7,-1.1026051,0.0284,14.0,48.485714,0.0,154.0,1697.0,323.0,1.0,162.1074,90.0,80,17,9,11,9,11,8,10,12,13
581,-0.39499995,-0.7,-1.0947142,0.0279,14.0,46.942856,0.0,72.0,1643.0,323.0,1.0,161.17627,90.0,80,17,11,11,6,11,10,10,12,13
582,-0.15499999,-0.7,-1.0893945,0.0231,14.0,46.885715,0.0,41.0,1641.0,322.0,1.0,160.54854,70.0,80,17,12,11,6,11,13,10,12,13
583,-0.40500003,-0.7,-1.1020774,0.0281,14.0,46.2,0.0,90.0,1617.0,323.0,1.0,162.04514,70.0,80,17,9,11,8,11,9,10,11,13
584,-0.38999996,-0.7,-1.1083063,0.0278,14.0,46.0,0.0,85.0,1610.0,322.0,1.0,162.78014,70.0,84,17,10,11,8,11,10,10,10,13
585,-0.40000004,-0.7,-1.0886174,0.028,14.0,47.514286,0.0,144.0,1663.0,325.0,1.0,160.45686,70.0,78,17,10,11,7,11,11,10,11,13
586,-0.42000002,-0.7,-1.1085051,0.0284,14.0,48.085712,0.0,129.0,1683.0,322.0,1.0,162.8036,30.0,76,17,11,11,7,11,10,10,14,13
587,1.0,-0.7,-1.0934854,0.0143,14.0,46.942856,0.0,24.0,1643.0,323.0,1.0,161.03127,70.0,81,17,10,11,7,11,10,10,10,13
588,-0.38999996,-0.7,-1.1150604,0.0278,14.0,46.857143,0.0,72.0,1640.0,322.0,1.0,163.57713,70.0,82,17,10,11,8,11,10,10,12,13
589,1.0,-0.7,-1.0959277,0.0104,14.0,45.54286,0.0,17.0,1594.0,322.0,1.0,161.31947,70.0,70,17,11,11,7,11,10,10,15,13
590,-0.41500002,-0.7,-1.1045706,0.0283,14.0,50.314285,0.0,55.0,1761.0,322.0,1.0,162.33934,30.0,83,17,11,11,7,11,11,10,10,13
591,-0.41000003,-0.7,-1.101709,0.0282,14.0,45.45714,0.0,63.0,1591.0,322.0,1.0,162.00166,90.0,84,17,10,11,7,11,10,10,12,13
592,1.0,-0.7,-1.0890639,0.0131,14.0,47.74286,0.0,22.0,1671.0,322.0,1.0,160.50954,30.0,72,17,11,11,8,11,10,10,14,13
593,-0.40000004,-0.7,-1.099657,0.028,14.0,47.8,0.0,84.0,1673.0,323.0,1.0,161.75954,90.0,80,17,10,11,8,11,10,10,10,13
594,-0.40500003,-0.7,-1.0972232,0.0281,14.0,48.342857,0.0,64.0,1692.0,323.0,1.0,161.47234,90.0,84,17,10,11,8,11,9,10,10,13
595,-0.40000004,-0.7,-1.1001005,0.028,14.0,46.45714,0.0,57.0,1626.0,323.0,1.0,161.81186,90.0,81,17,11,11,7,11,12,10,13,13
596,-0.44999996,-0.7,-1.1190977,0.029,14.0,47.285713,0.0,75.0,1655.0,324.0,1.0,164.05353,50.0,77,17,11,11,7,11,12,10,9,13
597,-0.40000004,-0.7,-1.1074933,0.028,14.0,48.885715,0.0,100.0,1711.0,324.0,1.0,162.6842,50.0,84,17,10,11,8,11,9,10,10,13
598,1.0,-0.7,-1.0963209,0.0154,14.0,48.54286,0.0,26.0,1699.0,324.0,1.0,161.36586,50.0,80,17,11,11,7,11,10,10,14,13
599,1.0,-0.7,-1.1084436,0.0191,14.0,45.142857,0.0,33.0,1580.0,323.0,1.0,162.79634,90.0,78,17,10,11,7,11,11,10,10,13
600,-0.42000002,-0.7,-1.0941373,0.0284,14.0,46.771427,0.0,72.0,1637.0,323.0,1.0,161.1082,30.0,82,17,9,11,8,11,8,10,10,13
601,-0.40500003,-0.7,-1.0945764,0.0281,14.0,49.142857,0.0,78.0,1720.0,323.0,1.0,161.16,50.0,81,17,12,11,8,11,11,10,13,13
602,-0.40000004,-0.7,-1.081761,0.028,14.0,49.085712,0.0,142.0,1718.0,324.0,1.0,159.6478,30.0,81,17,10,11,7,11,13,10,11,13
603,-0.41000003,-0.7,-1.1094621,0.0282,14.0,47.62857,0.0,127.0,1667.0,323.0,1.0,162.91653,90.0,80,17,9,11,7,11,9,10,10,13
604,-0.39499995,-0.7,-1.0962085,0.0279,14.0,50.028572,0.0,134.0,1751.0,324.0,1.0,161.3526,50.0,80,17,12,11,8,11,10,10,15,13
605,-0.40500003,-0.7,-1.1253475,0.0281,14.0,50.914288,0.0,137.0,1782.0,323.0,1.0,164.791,50.0,80,17,12,11,8,11,13,10,11,13
606,-0.42000002,-0.7,-1.0997299,0.0284,14.0,49.4,0.0,145.0,1729.0,324.0,1.0,161.76813,50.0,80,17,10,11,8,11,9,10,10,13
607,-0.42000002,-0.7,-1.1030977,0.0284,14.0,50.37143,0.0,125.0,1763.0,324.0,1.0,162.16553,70.0,82,17,13,11,8,11,10,10,14,13
608,-0.41000003,-0.7,-1.1049079,0.0282,14.0,52.028572,0.0,104.0,1821.0,323.0,1.0,162.37914,50.0,80,17,10,11,7,11,13,10,13,13
609,-0.40000004,-0.7,-1.118539,0.028,14.0,50.17143,0.0,75.0,1756.0,323.0,1.0,163.9876,90.0,81,17,9,11,8,11,9,10,11,13
610,-0.40500003,-0.7,-1.1013157,0.0281,14.0,50.62857,0.0,82.0,1772.0,322.0,1.0,161.95526,90.0,81,17,13,11,7,11,9,10,14,13
611,-0.40500003,-0.7,-1.1122316,0.0281,14.0,48.8,0.0,70.0,1708.0,322.0,1.0,163.24333,90.0,80,17,12,11,7,11,13,10,11,13
612,1.0,-0.7,-1.1107807,0.0145,14.0,48.085712,0.0,24.0,1683.0,324.0,1.0,163.07213,30.0,76,17,9,11,8,11,9,10,12,13
613,-0.40000004,-0.7,-1.1204644,0.028,14.0,48.6,0.0,81.0,1701.0,322.0,1.0,164.2148,10.0,81,17,12,11,8,11,9,10,12,13
614,1.0,-0.7,-1.1840932,0.0053,14.0,45.657143,0.0,5.0,1598.0,323.0,1.0,171.723,30.0,23,17,11,11,7,11,11,10,12,13
615,1.0,-0.7,-1.1557904,0.0056,14.0,46.25714,0.0,6.0,1619.0,322.0,1.0,168.38327,10.0,28,17,8,11,7,11,9,10,12,13
616,-0.35500002,-0.7,-1.092165,0.0271,14.0,47.114285,0.0,48.0,1649.0,322.0,1.0,160.87547,10.0,81,17,10,11,7,11,8,10,13,13
617,-0.375,-0.7,-1.0812458,0.0275,14.0,47.485714,0.0,49.0,1662.0,322.0,1.0,159.587,70.0,79,17,10,11,8,11,11,10,12,13
618,-0.40500003,-0.7,-1.0830667,0.0281,14.0,46.685715,0.0,85.0,1634.0,322.0,1.0,159.80186,90.0,78,17,12,11,9,11,10,10,14,13
619,-0.41000003,-0.7,-1.0922638,0.0282,14.0,47.914288,0.0,65.0,1677.0,322.0,1.0,160.88713,50.0,84,17,11,11,7,11,11,10,10,13
620,-0.42000002,-0.7,-1.1015683,0.0284,14.0,44.685715,0.0,81.0,1564.0,322.0,1.0,161.98506,70.0,81,17,10,11,7,11,11,10,10,13
621,-0.40000004,-0.7,-1.077865,0.028,14.0,46.057144,0.0,133.0,1612.0,322.0,1.0,159.18806,90.0,82,17,11,11,8,11,9,10,14,13
622,-0.015000045,-0.7,-1.0953158,0.0203,14.0,45.54286,0.0,35.0,1594.0,322.0,1.0,161.24727,10.0,81,17,12,11,8,11,10,10,10,13
623,1.0,-0.7,-1.1416272,0.0052,14.0,46.42857,0.0,5.0,1625.0,322.0,1.0,166.712,30.0,23,17,10,11,7,11,9,10,12,13
624,-0.42000002,-0.7,-1.0702074,0.0284,14.0,44.228573,0.0,75.0,1548.0,323.0,1.0,158.28447,30.0,81,17,11,11,7,11,9,10,14,13
625,1.0,-0.7,-1.0802768,0.007,14.0,44.54286,0.0,10.0,1559.0,322.0,1.0,159.47267,30.0,50,17,11,11,7,11,10,10,9,13
626,-0.38999996,-0.7,-1.0920961,0.0278,14.0,45.114285,0.0,76.0,1579.0,323.0,1.0,160.86734,10.0,82,17,10,11,7,11,10,10,9,13
627,1.0,-0.7,-1.0744723,0.0161,14.0,45.771427,0.0,28.0,1602.0,323.0,1.0,158.78773,50.0,80,17,10,11,7,11,9,10,13,13
628,1.0,-0.7,-1.0893244,0.018,14.0,48.57143,0.0,31.0,1700.0,322.0,1.0,160.54027,70.0,79,17,10,11,8,11,10,10,12,13
629,-0.425,-0.7,-1.1104451,0.0285,14.0,47.485714,0.0,84.0,1662.0,322.0,1.0,163.03253,90.0,80,17,11,11,8,11,10,10,11,13
630,1.0,-0.7,-1.0941831,0.019,14.0,47.37143,0.0,33.0,1658.0,322.0,1.0,161.1136,50.0,79,17,10,11,8,11,9,10,14,13
631,-0.41500002,-0.7,-1.1005921,0.0283,14.0,49.285713,0.0,138.0,1725.0,322.0,1.0,161.86987,10.0,80,17,10,11,7,11,11,10,11,13
632,-0.41500002,-0.7,-1.1001056,0.0283,14.0,48.228573,0.0,106.0,1688.0,322.0,1.0,161.81247,10.0,81,17,11,11,8,11,10,10,9,13
633,-0.315,-0.7,-1.0962938,0.0263,14.0,48.74286,0.0,47.0,1706.0,323.0,1.0,161.36267,50.0,79,17,10,11,8,11,10,10,15,13
634,1.0,-0.7,-1.1177317,0.0065,14.0,47.25714,0.0,9.0,1654.0,323.0,1.0,163.89233,50.0,44,17,10,11,7,11,10,10,12,13
635,1.0,-0.7,-1.1077795,0.0056,14.0,44.0,0.0,7.0,1540.0,323.0,1.0,162.71799,30.0,34,17,10,11,7,11,10,10,9,13
636,1.0,-0.7,-1.0886797,0.0078,14.0,48.085712,0.0,12.0,1683.0,322.0,1.0,160.4642,10.0,58,17,10,11,8,11,9,10,13,13
637,1.0,-0.7,-1.1333017,0.0061,14.0,49.42857,0.0,8.0,1730.0,323.0,1.0,165.7296,30.0,39,17,11,11,7,11,11,10,11,13
638,1.0,-0.7,-1.1424023,0.0058,14.0,47.4,0.0,7.0,1659.0,322.0,1.0,166.80347,90.0,33,17,10,11,7,11,10,10,11,13
639,1.0,-0.7,-1.1820718,0.0056,14.0,49.4,0.0,6.0,1729.0,323.0,1.0,171.48447,70.0,28,17,12,11,8,11,10,10,16,13
640,1.0,-0.7,-1.1200136,0.0066,14.0,49.37143,0.0,9.0,1728.0,322.0,1.0,164.1616,30.0,43,17,12,11,8,11,11,10,12,13
641,1.0,-0.7,-1.1136396,0.0095,14.0,48.314285,0.0,15.0,1691.0,322.0,1.0,163.40947,90.0,70,17,11,11,8,11,11,10,10,13
642,1.0,-0.7,-1.1175632,0.0067,14.0,48.685715,0.0,9.0,1704.0,323.0,1.0,163.87247,70.0,44,17,11,11,7,11,10,10,14,13
643,1.0,-0.7,-1.1123343,0.0071,14.0,49.885715,0.0,10.0,1746.0,322.0,1.0,163.25545,10.0,44,17,11,11,8,11,13,10,13,13
644,1.0,-0.7,-1.1460153,0.0059,14.0,47.314285,0.0,7.0,1656.0,322.0,1.0,167.2298,10.0,34,17,10,11,8,11,10,10,11,13
645,1.0,-0.7,-1.1167978,0.0062,14.0,46.25714,0.0,8.0,1619.0,322.0,1.0,163.78214,10.0,41,17,11,11,7,11,10,10,12,13
646,1.0,-0.7,-1.0529101,0.0088,14.0,43.685715,0.0,14.0,1529.0,322.0,1.0,156.2434,30.0,66,17,10,11,7,11,11,10,11,13
647,1.0,-0.7,-1.0693192,0.0064,14.0,45.771427,0.0,9.0,1602.0,322.0,1.0,158.17967,10.0,44,17,8,11,7,11,8,10,9,13
648,1.0,-0.7,-1.0752928,0.0059,14.0,44.17143,0.0,8.0,1546.0,323.0,1.0,158.88455,90.0,42,17,11,11,7,11,9,10,12,13
649,1.0,-0.7,-1.0637203,0.0055,14.0,44.657143,0.0,7.0,1563.0,322.0,1.0,157.519,90.0,34,17,10,11,8,11,10,10,10,13
650,1.0,-0.7,-1.087521,0.0056,14.0,43.771427,0.0,7.0,1532.0,322.0,1.0,160.32747,10.0,34,17,11,11,7,11,9,10,11,13
651,-0.070000045,-0.7,-1.0771836,0.0214,14.0,46.857143,0.0,38.0,1640.0,323.0,1.0,159.10767,70.0,80,17,11,11,7,11,10,10,12,13
652,1.0,-0.7,-1.0735983,0.0064,14.0,46.54286,0.0,9.0,1629.0,323.0,1.0,158.6846,70.0,44,17,10,11,8,11,10,10,11,13
653,1.0,-0.7,-1.1122035,0.0053,14.0,45.82857,0.0,6.0,1604.0,322.0,1.0,163.24,10.0,29,17,10,11,7,11,10,10,12,13
654,1.0,-0.7,-1.0947503,0.006,14.0,46.971428,0.0,8.0,1644.0,322.0,1.0,161.18053,70.0,40,17,11,11,6,11,10,10,12,13
655,1.0,-0.7,-1.1000446,0.0053,14.0,45.42857,0.0,6.0,1590.0,323.0,1.0,161.80527,30.0,29,17,10,11,8,11,10,10,11,13
656,1.0,-0.7,-1.0631734,0.0094,14.0,47.685715,0.0,15.0,1669.0,322.0,1.0,157.45447,90.0,71,17,11,11,8,11,10,10,14,13
657,1.0,-0.7,-1.0571593,0.0073,14.0,47.342857,0.0,11.0,1657.0,323.0,1.0,156.7448,10.0,55,18,11,11,6,11,10,10,12,13
658,1.0,-0.7,-1.0569559,0.0097,14.0,47.54286,0.0,16.0,1664.0,323.0,1.0,156.7208,50.0,75,18,10,11,8,11,11,10,10,13
659,1.0,-0.7,-1.078153,0.006,14.0,43.6,0.0,8.0,1526.0,322.0,1.0,159.22206,10.0,39,18,10,11,7,11,10,10,14,13
660,1.0,-0.7,-1.0531243,0.0072,14.0,45.142857,0.0,11.0,1580.0,322.0,1.0,156.26866,30.0,54,18,11,11,6,11,10,10,12,13
661,1.0,-0.7,-1.0461203,0.0174,14.0,40.942856,0.0,31.0,1433.0,323.0,1.0,155.4422,70.0,82,17,10,11,8,11,10,10,8,13
662,1.0,-0.7,-1.031521,0.0096,14.0,43.4,0.0,16.0,1519.0,322.0,1.0,153.71947,90.0,78,17,10,11,7,11,9,10,12,13
663,1.0,-0.7,-1.0388157,0.0093,14.0,45.885715,0.0,15.0,1606.0,322.0,1.0,154.58026,30.0,77,17,10,11,6,11,10,10,12,13
664,1.0,-0.7,-1.0996723,0.0084,14.0,46.2,0.0,13.0,1617.0,323.0,1.0,161.76134,70.0,65,17,11,11,8,11,10,10,10,13
665,1.0,-0.7,-1.0679327,0.0069,14.0,45.2,0.0,10.0,1582.0,324.0,1.0,158.01607,10.0,47,17,10,11,7,11,9,10,13,13
666,1.0,-0.7,-1.0711272,0.0166,14.0,45.142857,0.0,29.0,1580.0,323.0,1.0,158.393,50.0,83,17,11,11,6,11,10,10,12,13
667,1.0,-0.7,-1.0429571,0.0117,14.0,45.057144,0.0,20.0,1577.0,323.0,1.0,155.06894,90.0,83,17,11,11,8,11,10,10,9,13
668,-0.049999986,-0.7,-1.0585735,0.021,14.0,44.142857,0.0,37.0,1545.0,323.0,1.0,156.91167,10.0,80,17,10,11,8,11,9,10,11,13
669,-0.38,-0.7,-1.0813153,0.0276,14.0,45.37143,0.0,143.0,1588.0,323.0,1.0,159.5952,10.0,80,17,11,11,6,11,10,10,12,13
670,-0.40500003,-0.7,-1.0773758,0.0281,14.0,44.857143,0.0,121.0,1570.0,323.0,1.0,159.13034,70.0,85,17,11,11,7,11,10,10,10,13
671,-0.40500003,-0.7,-1.082904,0.0281,14.0,44.085712,0.0,134.0,1543.0,323.0,1.0,159.78267,10.0,82,17,10,11,7,11,9,10,13,13
672,-0.375,-0.7,-1.0821689,0.0275,14.0,44.42857,0.0,80.0,1555.0,323.0,1.0,159.69594,70.0,78,17,10,11,6,11,10,10,13,13
673,-0.42000002,-0.7,-1.0947039,0.0284,14.0,47.54286,0.0,83.0,1664.0,325.0,1.0,161.17506,90.0,84,17,10,11,7,11,10,10,11,13
674,-0.41000003,-0.7,-1.0985599,0.0282,14.0,48.45714,0.0,67.0,1696.0,323.0,1.0,161.63007,90.0,84,17,10,11,9,11,9,10,13,13
675,-0.36,-0.7,-1.08623,0.0272,14.0,47.54286,0.0,62.0,1664.0,323.0,1.0,160.17514,90.0,79,17,11,11,6,11,10,10,13,13
676,1.0,-0.7,-1.0644605,0.0093,14.0,45.914288,0.0,15.0,1607.0,323.0,1.0,157.60634,90.0,74,17,10,11,8,11,10,10,10,13
677,1.0,-0.7,-1.0482435,0.0158,14.0,46.942856,0.0,28.0,1643.0,323.0,1.0,155.69273,90.0,85,17,10,11,7,11,10,10,11,13
678,-0.40500003,-0.7,-1.0928864,0.0281,14.0,46.514286,0.0,126.0,1628.0,323.0,1.0,160.9606,90.0,81,17,11,11,6,11,10,10,14,13
679,-0.40500003,-0.7,-1.0893712,0.0281,14.0,48.514286,0.0,92.0,1698.0,323.0,1.0,160.5458,90.0,78,17,11,11,7,11,11,10,10,13
680,-0.38999996,-0.7,-1.086496,0.0278,14.0,49.2,0.0,124.0,1722.0,323.0,1.0,160.20653,50.0,85,17,10,11,7,11,10,10,12,13
681,-0.40500003,-0.7,-1.1045464,0.0281,14.0,48.45714,0.0,142.0,1696.0,323.0,1.0,162.33647,70.0,82,17,11,11,8,11,11,10,14,13
682,-0.38999996,-0.7,-1.0935029,0.0278,14.0,49.6,0.0,70.0,1736.0,325.0,1.0,161.03334,30.0,82,17,9,11,6,11,8,10,12,13
683,-0.40500003,-0.7,-1.1139028,0.0281,14.0,45.142857,0.0,91.0,1580.0,324.0,1.0,163.44054,50.0,82,17,12,11,6,11,10,10,11,13
684,1.0,-0.7,-1.1139802,0.0176,14.0,46.085712,0.0,30.0,1613.0,324.0,1.0,163.44966,50.0,80,17,10,11,8,11,13,10,12,13
685,-0.41000003,-0.7,-1.1032422,0.0282,14.0,47.6,0.0,112.0,1666.0,323.0,1.0,162.18257,30.0,85,17,9,11,6,11,8,10,12,13
686,-0.38499996,-0.7,-1.097073,0.0277,14.0,46.885715,0.0,107.0,1641.0,323.0,1.0,161.4546,90.0,83,17,13,11,6,11,9,10,11,13
687,-0.39499995,-0.7,-1.0936046,0.0279,14.0,49.228573,0.0,77.0,1723.0,323.0,1.0,161.04533,10.0,77,17,11,11,9,11,12,10,12,13
688,-0.40500003,-0.7,-1.1069643,0.0281,14.0,47.085712,0.0,122.0,1648.0,325.0,1.0,162.6218,10.0,85,17,9,11,7,11,8,10,12,13
689,-0.40500003,-0.7,-1.0940751,0.0281,14.0,46.771427,0.0,53.0,1637.0,323.0,1.0,161.10086,30.0,84,17,12,11,6,11,9,10,12,13
690,-0.38499996,-0.7,-1.092261,0.0277,14.0,48.62857,0.0,134.0,1702.0,323.0,1.0,160.8868,30.0,76,17,11,11,9,11,11,10,11,13
691,-0.38999996,-0.7,-1.1041875,0.0278,14.0,48.0,0.0,110.0,1680.0,323.0,1.0,162.29413,10.0,79,17,9,11,8,11,10,10,12,13
692,-0.38999996,-0.7,-1.1129712,0.0278,14.0,49.514286,0.0,118.0,1733.0,323.0,1.0,163.3306,90.0,83,17,12,11,6,11,11,10,12,13
693,-0.40000004,-0.7,-1.1100419,0.028,14.0,49.342857,0.0,128.0,1727.0,324.0,1.0,162.98494,90.0,76,17,12,11,10,11,11,10,12,13
694,-0.40500003,-0.7,-1.1043204,0.0281,14.0,47.057144,0.0,130.0,1647.0,324.0,1.0,162.30981,70.0,76,17,9,11,8,11,10,10,12,13
695,-0.41000003,-0.7,-1.1035299,0.0282,14.0,47.485714,0.0,82.0,1662.0,324.0,1.0,162.21654,50.0,82,17,13,11,7,11,11,10,12,13
696,-0.40000004,-0.7,-1.1039497,0.028,14.0,49.142857,0.0,88.0,1720.0,324.0,1.0,162.26607,90.0,81,17,12,11,9,11,11,10,12,13
697,-0.40000004,-0.7,-1.0997971,0.028,14.0,45.657143,0.0,132.0,1598.0,323.0,1.0,161.77606,90.0,75,17,9,11,7,11,10,10,12,13
698,-0.41500002,-0.7,-1.1219548,0.0283,14.0,51.142857,0.0,124.0,1790.0,324.0,1.0,164.39067,90.0,82,17,12,11,6,11,11,10,13,13
699,-0.41000003,-0.7,-1.1133802,0.0282,14.0,48.314285,0.0,113.0,1691.0,324.0,1.0,163.37886,10.0,84,17,10,11,9,11,11,10,13,13
700,1.0,-0.7,-1.0995446,0.0149,14.0,47.085712,0.0,25.0,1648.0,323.0,1.0,161.74626,30.0,73,17,11,11,7,11,10,10,11,13
701,-0.425,-0.7,-1.105813,0.0285,14.0,48.685715,0.0,59.0,1704.0,323.0,1.0,162.48593,70.0,79,17,11,11,6,11,11,10,12,13
702,-0.42000002,-0.7,-1.1014769,0.0284,14.0,47.314285,0.0,95.0,1656.0,324.0,1.0,161.97427,10.0,84,17,11,11,9,11,10,10,12,13
703,-0.41000003,-0.7,-1.1004903,0.0282,14.0,46.314285,0.0,133.0,1621.0,324.0,1.0,161.85786,70.0,82,17,11,11,7,11,10,10,11,13
704,-0.375,-0.7,-1.090018,0.0275,14.0,49.771427,0.0,124.0,1742.0,323.0,1.0,160.62213,70.0,78,17,11,11,6,11,10,10,14,13
705,-0.41500002,-0.7,-1.1107056,0.0283,14.0,50.17143,0.0,108.0,1756.0,324.0,1.0,163.06326,30.0,84,17,11,11,8,11,11,10,10,13
706,1.0,-0.7,-1.086795,0.0165,14.0,50.114285,0.0,28.0,1754.0,323.0,1.0,160.2418,10.0,81,17,11,11,8,11,10,10,12,13
707,-0.40500003,-0.7,-1.0860282,0.0281,14.0,47.914288,0.0,106.0,1677.0,323.0,1.0,160.15134,70.0,80,17,11,11,7,11,11,10,13,13
708,-0.39499995,-0.7,-1.0919565,0.0279,14.0,48.314285,0.0,61.0,1691.0,324.0,1.0,160.85086,50.0,82,17,11,11,9,11,10,10,10,13
709,-0.41500002,-0.7,-1.1054751,0.0283,14.0,47.885715,0.0,110.0,1676.0,323.0,1.0,162.44606,10.0,80,17,11,11,8,11,10,10,12,13
710,-0.40000004,-0.7,-1.0975289,0.028,14.0,49.8,0.0,135.0,1743.0,324.0,1.0,161.5084,50.0,80,17,12,11,7,11,11,10,15,13
711,-0.39499995,-0.7,-1.0917288,0.0279,14.0,48.285713,0.0,188.0,1690.0,323.0,1.0,160.824,10.0,80,17,11,11,9,11,11,10,10,13
712,-0.40500003,-0.7,-1.0950147,0.0281,14.0,49.285713,0.0,107.0,1725.0,323.0,1.0,161.21173,30.0,81,17,10,11,8,11,10,10,11,13
713,-0.38999996,-0.7,-1.089987,0.0278,14.0,47.314285,0.0,80.0,1656.0,324.0,1.0,160.61847,50.0,80,17,11,11,6,11,11,10,14,13
714,1.0,-0.7,-1.0903265,0.0159,14.0,45.8,0.0,27.0,1603.0,323.0,1.0,160.65854,10.0,78,17,11,11,8,11,11,10,10,13
715,-0.40500003,-0.7,-1.0925198,0.0281,14.0,47.228573,0.0,90.0,1653.0,323.0,1.0,160.91733,70.0,77,17,12,11,7,11,10,10,13,13
