timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target
214,-0.51500005,-1.7,-0.26145425,0.0303,34.0,41.35294,0.0,118.0,3515.0,748.0,1.0,62.8516,30.0
215,-0.51500005,-1.7,-0.2430774,0.0303,34.0,30.470589,0.0,91.0,2590.0,749.0,1.0,60.683132,10.0
216,-0.099999994,-1.7,-0.3842496,0.022,34.0,50.847057,0.0,27.0,4322.0,749.0,1.0,77.34145,30.0
217,-0.51000005,-1.7,-0.24233788,0.0302,34.0,40.32941,0.0,54.0,3428.0,751.0,1.0,60.59587,70.0
218,-0.51500005,-1.7,-0.25862738,0.0303,34.0,32.411766,0.0,87.0,2755.0,750.0,1.0,62.518032,50.0
219,-0.52000004,-1.7,-0.26144066,0.0304,34.0,41.17647,0.0,119.0,3500.0,750.0,1.0,62.85,30.0
220,-0.53000003,-1.7,-0.27003786,0.0306,34.0,36.235294,0.0,154.0,3080.0,752.0,1.0,63.864468,30.0
221,-0.52000004,-1.7,-0.24710125,0.0304,34.0,32.070587,0.0,72.0,2726.0,750.0,1.0,61.157948,70.0
222,-0.36,-1.7,-0.29471737,0.0272,34.0,42.705883,0.0,41.0,3630.0,750.0,1.0,66.77665,90.0
223,-0.51000005,-1.7,-0.24467397,0.0302,34.0,34.411766,0.0,90.0,2925.0,752.0,1.0,60.87153,70.0
224,-0.51000005,-1.7,-0.24432583,0.0302,34.0,38.35294,0.0,85.0,3260.0,750.0,1.0,60.83045,50.0
225,-0.5799999,-1.45,-0.26227227,0.0316,29.0,44.55294,0.0,144.0,3787.0,750.0,1.0,62.948128,50.0
226,-0.65999997,-1.45,-0.28471854,0.0332,29.0,44.606895,0.0,129.0,3234.0,642.0,1.0,65.59679,90.0
227,-0.07500003,-1.95,-0.40920788,0.0215,39.0,56.364704,0.0,24.0,4791.0,745.0,1.0,80.28653,50.0
228,-0.43499997,-1.95,-0.22261882,0.0287,39.0,37.897434,0.0,72.0,3695.0,850.0,1.0,58.26902,10.0
229,1.0,-1.95,-0.47231978,0.0178,39.0,43.23077,0.0,17.0,4215.0,851.0,1.0,87.733734,50.0
230,-0.45500004,-1.95,-0.22424565,0.0291,39.0,34.94359,0.0,55.0,3407.0,851.0,1.0,58.460987,90.0
231,-0.44999996,-1.95,-0.2121946,0.029,39.0,33.88718,0.0,63.0,3304.0,851.0,1.0,57.038963,90.0
232,1.0,-1.95,-0.41320342,0.0193,39.0,37.415386,0.0,22.0,3648.0,851.0,1.0,80.758,90.0
233,-0.43999997,-1.95,-0.2043977,0.0288,39.0,33.733334,0.0,84.0,3289.0,851.0,1.0,56.118927,90.0
234,-0.44499996,-1.95,-0.21079096,0.0289,39.0,34.328205,0.0,64.0,3347.0,853.0,1.0,56.873333,50.0
235,-0.44499996,-1.95,-0.21373083,0.0289,39.0,26.11282,0.0,57.0,2546.0,853.0,1.0,57.220238,30.0
236,-0.43999997,-1.95,-0.2143919,0.0288,39.0,33.37436,0.0,75.0,3254.0,855.0,1.0,57.298244,10.0
237,-0.44499996,-1.95,-0.21215005,0.0289,39.0,27.569231,0.0,100.0,2688.0,853.0,1.0,57.033707,10.0
238,-0.095,-1.85,-0.3972215,0.0219,37.0,47.63243,0.0,26.0,4406.0,805.0,1.0,78.87214,10.0
239,-0.17499995,-1.85,-0.3348335,0.0235,37.0,36.56216,0.0,33.0,3382.0,805.0,1.0,71.51035,10.0
240,-0.46500003,-1.85,-0.22570339,0.0293,37.0,30.908108,0.0,72.0,2859.0,806.0,1.0,58.633,70.0
241,-0.46000004,-1.85,-0.23411942,0.0292,37.0,36.162163,0.0,78.0,3345.0,806.0,1.0,59.62609,50.0
242,-0.46500003,-1.85,-0.23486936,0.0293,37.0,31.686487,0.0,142.0,2931.0,811.0,1.0,59.714584,50.0
243,-0.46000004,-1.55,-0.23812313,0.0292,31.0,33.037838,0.0,127.0,3056.0,808.0,1.0,60.09853,90.0
244,-0.60499996,-1.45,-0.27877626,0.0321,29.0,46.64516,0.0,134.0,3615.0,678.0,1.0,64.8956,90.0
245,-0.65999997,-1.45,-0.2804515,0.0332,29.0,38.910343,0.0,137.0,2821.0,640.0,1.0,65.09328,50.0
246,-0.65999997,-1.45,-0.27902925,0.0332,29.0,45.793102,0.0,145.0,3320.0,640.0,1.0,64.92545,10.0
247,-0.65999997,-1.45,-0.28475195,0.0332,29.0,47.972412,0.0,125.0,3478.0,640.0,1.0,65.60073,70.0
248,-0.6450001,-1.45,-0.2775478,0.0329,29.0,36.193104,0.0,104.0,2624.0,640.0,1.0,64.75064,50.0
249,-0.65,-1.45,-0.28509438,0.033,29.0,46.97931,0.0,75.0,3406.0,640.0,1.0,65.641136,70.0
250,-0.65999997,-1.45,-0.29069325,0.0332,29.0,46.193104,0.0,82.0,3349.0,642.0,1.0,66.3018,50.0
251,-0.66999996,-1.45,-0.2879537,0.0334,29.0,34.565517,0.0,70.0,2506.0,641.0,1.0,65.97854,10.0
252,-0.095,-1.7,-0.42719662,0.0219,34.0,49.682354,0.0,24.0,4223.0,746.0,1.0,82.4092,50.0
253,-0.51500005,-1.7,-0.26523203,0.0303,34.0,37.32941,0.0,81.0,3173.0,746.0,1.0,63.29738,10.0
254,1.0,-1.7,-0.8335536,0.0134,34.0,48.870586,0.0,5.0,4154.0,746.0,1.0,130.35933,10.0
255,1.0,-1.95,-0.84482443,0.0138,39.0,50.08205,0.0,6.0,4883.0,851.0,1.0,131.68929,30.0
256,-0.41500002,-1.95,-0.18249111,0.0283,39.0,29.723078,0.0,48.0,2898.0,851.0,1.0,53.53395,90.0
257,-0.43499997,-1.95,-0.19539377,0.0287,39.0,26.4,0.0,49.0,2574.0,851.0,1.0,55.056465,50.0
258,-0.44499996,-1.95,-0.21042545,0.0289,39.0,32.553844,0.0,85.0,3174.0,851.0,1.0,56.830204,90.0
259,-0.44499996,-1.95,-0.21330093,0.0289,39.0,29.23077,0.0,65.0,2850.0,852.0,1.0,57.16951,90.0
260,-0.44499996,-1.95,-0.22410011,0.0289,39.0,28.461538,0.0,81.0,2775.0,851.0,1.0,58.443813,10.0
261,-0.58500004,-1.55,-0.2672282,0.0317,31.0,44.967743,0.0,133.0,3485.0,681.0,1.0,63.532925,10.0
262,-0.315,-1.55,-0.3513011,0.0263,31.0,41.212902,0.0,35.0,3194.0,683.0,1.0,73.45353,10.0
263,1.0,-1.55,-0.833582,0.0135,31.0,54.696774,0.0,5.0,4239.0,681.0,1.0,130.36267,50.0
264,-0.48999998,-1.95,-0.16088909,0.0298,39.0,28.564102,0.0,75.0,2785.0,851.0,1.0,50.984913,50.0
265,1.0,-2.55,-0.6239395,0.0154,51.0,27.270588,0.0,10.0,3477.0,1103.0,1.0,105.62486,70.0
266,-0.36,-2.55,-0.21242882,0.0272,51.0,19.898039,0.0,76.0,2537.0,1103.0,1.0,57.0666,50.0
267,1.0,-2.55,-0.38114613,0.0199,51.0,26.219608,0.0,28.0,3343.0,1103.0,1.0,76.97524,30.0
268,-0.049999986,-2.55,-0.3535226,0.021,51.0,25.317648,0.0,31.0,3228.0,1103.0,1.0,73.71567,50.0
269,-0.35500002,-2.55,-0.22488666,0.0271,51.0,20.564707,0.0,84.0,2622.0,1103.0,1.0,58.536625,10.0
270,-0.10999998,-2.0,-0.33558914,0.0222,40.0,19.34902,0.0,33.0,2467.0,1103.0,1.0,71.59952,90.0
271,-0.45500004,-2.0,-0.26308525,0.0291,40.0,27.62,0.0,138.0,2762.0,872.0,1.0,63.04406,30.0
272,-0.44499996,-1.95,-0.25675452,0.0289,39.0,27.79,0.0,106.0,2779.0,874.0,1.0,62.29703,70.0
273,-0.40500003,-1.95,-0.2756017,0.0281,39.0,21.794872,0.0,47.0,2125.0,855.0,1.0,64.521,90.0
274,1.0,-2.45,-0.6860667,0.0151,49.0,42.43077,0.0,9.0,4137.0,856.0,1.0,112.95587,50.0
275,1.0,-2.45,-0.7117744,0.0139,49.0,44.791836,0.0,7.0,5487.0,1066.0,1.0,115.98938,70.0
276,1.0,-2.45,-0.51456815,0.0157,49.0,41.616325,0.0,12.0,5098.0,1066.0,1.0,92.71904,10.0
277,1.0,-2.45,-0.6253553,0.0143,49.0,43.085712,0.0,8.0,5278.0,1066.0,1.0,105.79192,10.0
278,1.0,-2.45,-0.7032458,0.0139,49.0,44.2449,0.0,7.0,5420.0,1066.0,1.0,114.98301,50.0
279,1.0,-2.2,-0.79448926,0.0135,44.0,40.27755,0.0,6.0,4934.0,1066.0,1.0,125.74973,70.0
280,1.0,-2.2,-0.56793374,0.0149,44.0,38.236362,0.0,9.0,4206.0,961.0,1.0,99.01618,70.0
281,1.0,-2.2,-0.45587495,0.0166,44.0,29.881819,0.0,15.0,3287.0,961.0,1.0,85.79324,50.0
282,1.0,-2.2,-0.6291352,0.0149,44.0,36.354546,0.0,9.0,3999.0,961.0,1.0,106.23795,70.0
283,1.0,-2.2,-0.6255208,0.0153,44.0,35.909092,0.0,10.0,3950.0,962.0,1.0,105.811455,10.0
284,1.0,-2.2,-0.8301006,0.014,44.0,43.727272,0.0,7.0,4810.0,961.0,1.0,129.95187,90.0
285,1.0,-2.2,-0.72562504,0.0145,44.0,48.954544,0.0,8.0,5385.0,962.0,1.0,117.62376,30.0
286,1.0,-2.2,-0.5345866,0.0165,44.0,42.863636,0.0,14.0,4715.0,961.0,1.0,95.08122,50.0
287,1.0,-2.2,-0.63762987,0.0149,44.0,47.31818,0.0,9.0,5205.0,961.0,1.0,107.240326,90.0
288,1.0,-2.2,-0.6619352,0.0144,44.0,48.463634,0.0,8.0,5331.0,960.0,1.0,110.10835,90.0
289,1.0,-2.2,-0.7316618,0.014,44.0,45.445454,0.0,7.0,4999.0,961.0,1.0,118.33609,50.0
290,1.0,-2.2,-0.7094452,0.0141,44.0,45.3,0.0,7.0,4983.0,960.0,1.0,115.71453,50.0
291,-0.2,-2.2,-0.22150767,0.024,44.0,31.372726,0.0,38.0,3451.0,961.0,1.0,58.137905,30.0
292,1.0,-2.2,-0.58380586,0.0149,44.0,35.9,0.0,9.0,3949.0,961.0,1.0,100.88909,90.0
293,1.0,-2.2,-0.8608039,0.0136,44.0,44.881817,0.0,6.0,4937.0,963.0,1.0,133.57486,30.0
294,1.0,-2.2,-0.65701586,0.0145,44.0,42.21818,0.0,8.0,4644.0,962.0,1.0,109.52787,10.0
295,1.0,-2.2,-0.87209123,0.0136,44.0,44.754547,0.0,6.0,4923.0,961.0,1.0,134.90677,90.0
296,1.0,-2.2,-0.458517,0.0165,44.0,39.936363,0.0,15.0,4393.0,961.0,1.0,86.105,50.0
297,1.0,-2.2,-0.53608274,0.0156,44.0,40.48182,0.0,11.0,4453.0,961.0,1.0,95.25777,90.0
298,1.0,-2.2,-0.45385897,0.0168,44.0,34.572727,0.0,16.0,3803.0,962.0,1.0,85.55536,70.0
299,1.0,-2.2,-0.68492657,0.0145,44.0,44.154545,0.0,8.0,4857.0,961.0,1.0,112.821335,50.0
300,1.0,-2.2,-0.5627684,0.0156,44.0,39.245453,0.0,11.0,4317.0,962.0,1.0,98.40667,30.0
301,-0.07500003,-2.2,-0.3191703,0.0215,44.0,26.845455,0.0,31.0,2953.0,961.0,1.0,69.662094,50.0
302,1.0,-2.2,-0.48356214,0.0169,44.0,42.618183,0.0,16.0,4688.0,961.0,1.0,89.06033,50.0
303,1.0,-2.2,-0.49782318,0.0166,44.0,41.18182,0.0,15.0,4530.0,961.0,1.0,90.74313,30.0
304,1.0,-2.2,-0.5222932,0.0161,44.0,40.445454,0.0,13.0,4449.0,961.0,1.0,93.6306,30.0
305,1.0,-2.2,-0.5890069,0.0152,44.0,41.454544,0.0,10.0,4560.0,961.0,1.0,101.502815,10.0
306,-0.054999977,-2.2,-0.3313876,0.0211,44.0,30.454546,0.0,29.0,3350.0,961.0,1.0,71.10374,10.0
307,1.0,-2.2,-0.43768305,0.018,44.0,43.827274,0.0,20.0,4821.0,961.0,1.0,83.6466,10.0
308,-0.17499995,-2.2,-0.27990794,0.0235,44.0,32.418182,0.0,37.0,3566.0,961.0,1.0,65.02914,30.0
309,-0.40000004,-2.2,-0.20411469,0.028,44.0,23.5,0.0,143.0,2585.0,961.0,1.0,56.085533,10.0
310,-0.40500003,-1.9,-0.20880505,0.0281,38.0,31.0,0.0,121.0,3410.0,961.0,1.0,56.638996,30.0
311,-0.44499996,-1.9,-0.22411172,0.0289,38.0,32.989475,0.0,134.0,3134.0,832.0,1.0,58.445183,70.0
312,-0.46500003,-1.9,-0.23169126,0.0293,38.0,29.789474,0.0,80.0,2830.0,831.0,1.0,59.33957,90.0
313,-0.63499993,-1.45,-0.26821104,0.0327,29.0,48.293335,0.0,83.0,3622.0,662.0,1.0,63.648903,50.0
314,-0.6550001,-1.45,-0.27533334,0.0331,29.0,42.896553,0.0,67.0,3110.0,643.0,1.0,64.489334,10.0
315,-0.6550001,-1.45,-0.27911016,0.0331,29.0,46.303448,0.0,62.0,3357.0,641.0,1.0,64.935,50.0
316,1.0,-1.7,-0.4935965,0.018,34.0,54.988235,0.0,15.0,4674.0,748.0,1.0,90.244385,30.0
317,-0.11999996,-1.7,-0.3752993,0.0224,34.0,41.505882,0.0,28.0,3528.0,746.0,1.0,76.28532,10.0
318,-0.52500004,-1.7,-0.2515272,0.0305,34.0,38.482353,0.0,126.0,3271.0,746.0,1.0,61.68021,30.0
319,-0.52500004,-1.7,-0.24924634,0.0305,34.0,41.75294,0.0,92.0,3549.0,747.0,1.0,61.411068,90.0
320,-0.51500005,-1.7,-0.24723095,0.0303,34.0,30.247059,0.0,124.0,2571.0,748.0,1.0,61.173252,10.0
321,-0.52500004,-1.7,-0.24877219,0.0305,34.0,40.22353,0.0,142.0,3419.0,747.0,1.0,61.355118,10.0
322,-0.54499996,-1.45,-0.25203654,0.0309,29.0,41.14118,0.0,70.0,3497.0,751.0,1.0,61.74031,50.0
323,-0.67999995,-1.45,-0.28989664,0.0336,29.0,37.531036,0.0,91.0,2721.0,641.0,1.0,66.2078,50.0
324,-0.265,-1.65,-0.38977173,0.0253,33.0,56.013794,0.0,30.0,4061.0,641.0,1.0,77.993065,10.0
325,-0.535,-1.65,-0.25224072,0.0307,33.0,42.29091,0.0,112.0,3489.0,726.0,1.0,61.764404,70.0
326,-0.535,-1.65,-0.25582203,0.0307,33.0,34.642426,0.0,107.0,2858.0,725.0,1.0,62.187,10.0
327,-0.53000003,-1.65,-0.2573499,0.0306,33.0,43.987877,0.0,77.0,3629.0,725.0,1.0,62.36729,90.0
328,-0.535,-1.65,-0.25887772,0.0307,33.0,41.90303,0.0,122.0,3457.0,727.0,1.0,62.547573,50.0
329,-0.54499996,-1.65,-0.26150498,0.0309,33.0,37.224243,0.0,53.0,3071.0,727.0,1.0,62.857586,50.0
330,-0.63499993,-1.45,-0.28504342,0.0327,29.0,51.889656,0.0,134.0,3762.0,640.0,1.0,65.635124,30.0
331,-0.6650001,-1.45,-0.2915525,0.0333,29.0,47.131035,0.0,110.0,3417.0,645.0,1.0,66.4032,30.0
332,-0.6550001,-1.45,-0.2751938,0.0331,29.0,46.96552,0.0,118.0,3405.0,641.0,1.0,64.47287,30.0
333,-0.6550001,-1.45,-0.28305927,0.0331,29.0,53.82069,0.0,128.0,3902.0,642.0,1.0,65.40099,70.0
334,-0.65999997,-1.45,-0.2933955,0.0332,29.0,43.613792,0.0,130.0,3162.0,646.0,1.0,66.62067,90.0
335,-0.66999996,-1.45,-0.28754508,0.0334,29.0,48.482758,0.0,82.0,3515.0,643.0,1.0,65.93032,30.0
336,-0.6750001,-1.45,-0.2962552,0.0335,29.0,52.275864,0.0,88.0,3790.0,644.0,1.0,66.958115,90.0
337,-0.6650001,-1.45,-0.2904259,0.0333,29.0,39.048275,0.0,132.0,2831.0,647.0,1.0,66.270256,10.0
338,-0.6650001,-1.45,-0.2844533,0.0333,29.0,48.427586,0.0,124.0,3511.0,645.0,1.0,65.56549,50.0
339,-0.65,-1.45,-0.27871725,0.033,29.0,49.46207,0.0,113.0,3586.0,645.0,1.0,64.88863,10.0
340,-0.10499998,-1.75,-0.42561173,0.0221,35.0,52.4,0.0,25.0,4585.0,771.0,1.0,82.22218,90.0
341,-0.50499994,-1.75,-0.23164888,0.0301,35.0,41.165714,0.0,59.0,3602.0,772.0,1.0,59.334568,70.0
342,-0.48999998,-1.75,-0.23382801,0.0298,35.0,31.062857,0.0,95.0,2718.0,771.0,1.0,59.591705,90.0
343,-0.51000005,-1.75,-0.24158914,0.0302,35.0,41.005714,0.0,133.0,3588.0,773.0,1.0,60.50752,70.0
344,-0.49999997,-1.75,-0.23916908,0.03,35.0,38.365715,0.0,124.0,3357.0,777.0,1.0,60.22195,50.0
345,-0.51000005,-1.75,-0.24251656,0.0302,35.0,30.537144,0.0,108.0,2672.0,776.0,1.0,60.616955,50.0
346,-0.21,-1.45,-0.37956956,0.0242,29.0,59.42069,0.0,28.0,4308.0,644.0,1.0,76.78921,90.0
347,-0.53000003,-1.75,-0.2352246,0.0306,35.0,35.84,0.0,106.0,3136.0,772.0,1.0,59.756504,90.0
348,-0.50499994,-1.75,-0.24692035,0.0301,35.0,32.811428,0.0,61.0,2871.0,771.0,1.0,61.1366,30.0
349,-0.50499994,-1.75,-0.2491277,0.0301,35.0,39.611427,0.0,110.0,3466.0,771.0,1.0,61.397068,50.0
350,-0.48999998,-1.75,-0.23891963,0.0298,35.0,35.2,0.0,135.0,3080.0,775.0,1.0,60.192516,10.0
351,-0.51500005,-1.75,-0.24276239,0.0303,35.0,35.291428,0.0,188.0,3088.0,774.0,1.0,60.64596,50.0
352,-0.63,-1.4,-0.28337014,0.0326,28.0,51.157143,0.0,107.0,3581.0,624.0,1.0,65.437675,70.0
353,-0.7100001,-1.4,-0.28615144,0.0342,28.0,43.442856,0.0,80.0,3041.0,625.0,1.0,65.76587,90.0
354,-0.16499998,-1.8,-0.37375137,0.0233,36.0,48.01143,0.0,27.0,4201.0,771.0,1.0,76.10266,70.0
355,-0.475,-1.8,-0.23860022,0.0295,36.0,40.044445,0.0,90.0,3604.0,792.0,1.0,60.154827,10.0
356,-0.475,-1.8,-0.24397391,0.0295,36.0,29.855556,0.0,54.0,2687.0,794.0,1.0,60.78892,90.0
357,1.0,-1.8,-0.4916802,0.0177,36.0,57.244446,0.0,16.0,5152.0,793.0,1.0,90.018265,30.0
358,1.0,-2.1,-0.5133608,0.0163,42.0,44.180954,0.0,13.0,4639.0,919.0,1.0,92.57658,50.0
359,1.0,-2.1,-0.54840225,0.0157,42.0,39.57143,0.0,11.0,4155.0,919.0,1.0,96.711464,30.0
360,1.0,-2.1,-0.40217242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
361,-11.535,-0.4,-0.34015346,0.2507,8.0,196.9,0.0,37.0,1969.0,88.0,1.0,72.13811,50.0
362,1.0,-1.25,-0.63038814,0.0142,25.0,67.38947,0.0,4.0,3201.0,402.0,1.0,106.3858,30.0
363,-0.47000003,-3.05,-0.275612,0.0294,61.0,11.453333,0.0,39.0,1718.0,1265.0,1.0,64.52222,10.0
364,-0.305,-3.05,-0.19974317,0.0261,61.0,13.22623,0.0,128.0,2017.0,1286.0,1.0,55.569695,50.0
365,-0.315,-3.05,-0.21829256,0.0263,61.0,13.304918,0.0,61.0,2029.0,1287.0,1.0,57.758522,50.0
366,1.0,-3.05,-0.57373106,0.016,61.0,17.763935,0.0,16.0,2709.0,1287.0,1.0,99.700264,30.0
367,1.0,-3.05,-0.6416095,0.0152,61.0,21.416393,0.0,12.0,3266.0,1287.0,1.0,107.70992,90.0
368,1.0,-3.05,-0.49230215,0.0173,61.0,16.983606,0.0,21.0,2590.0,1288.0,1.0,90.09165,90.0
369,1.0,-3.05,-0.4826895,0.0175,61.0,16.767214,0.0,22.0,2557.0,1287.0,1.0,88.95736,70.0
370,-0.305,-3.05,-0.23244369,0.0261,61.0,15.8950815,0.0,118.0,2424.0,1287.0,1.0,59.428356,50.0
371,-0.32,-3.05,-0.23445918,0.0264,61.0,15.527869,0.0,59.0,2368.0,1290.0,1.0,59.666183,50.0
372,-0.33999994,-2.4,-0.25396103,0.0268,48.0,22.059017,0.0,56.0,3364.0,1289.0,1.0,61.9674,90.0
373,-0.375,-2.4,-0.2597668,0.0275,48.0,29.975,0.0,104.0,3597.0,1016.0,1.0,62.65248,50.0
374,1.0,-2.4,-0.5489271,0.0165,48.0,47.5,0.0,16.0,5700.0,1018.0,1.0,96.7734,30.0
375,1.0,-2.4,-0.5901837,0.0155,48.0,54.9,0.0,11.0,6588.0,1017.0,1.0,101.64167,90.0
376,-0.375,-2.4,-0.19342245,0.0275,48.0,36.041668,0.0,75.0,4325.0,1022.0,1.0,54.82385,90.0
377,-0.38,-2.4,-0.16681354,0.0276,48.0,27.4,0.0,118.0,3288.0,1021.0,1.0,51.684,50.0
378,-0.365,-2.4,-0.1570842,0.0273,48.0,33.175,0.0,116.0,3981.0,1023.0,1.0,50.535934,50.0
379,1.0,-2.4,-0.3622322,0.0178,48.0,40.733334,0.0,20.0,4888.0,1026.0,1.0,74.7434,50.0
380,-0.37,-2.4,-0.12932736,0.0274,48.0,20.775,0.0,110.0,2493.0,1026.0,1.0,47.260628,30.0
381,-0.42999998,-1.95,-0.16567338,0.0286,39.0,34.51282,0.0,123.0,3365.0,838.0,1.0,51.549458,90.0
382,-0.03500001,-1.95,-0.30421138,0.0207,39.0,36.994873,0.0,26.0,3607.0,840.0,1.0,67.89694,30.0
383,-0.44999996,-1.95,-0.17368983,0.029,39.0,24.235897,0.0,115.0,2363.0,840.0,1.0,52.4954,90.0
384,1.0,-2.2,-0.41450164,0.017,44.0,40.427273,0.0,15.0,4447.0,945.0,1.0,80.911194,10.0
385,-0.40500003,-2.2,-0.18886837,0.0281,44.0,23.154545,0.0,60.0,2547.0,953.0,1.0,54.28647,30.0
386,1.0,-2.2,-0.5045726,0.0161,44.0,33.836365,0.0,13.0,3722.0,945.0,1.0,91.539566,70.0
387,1.0,-2.2,-0.83492666,0.0131,44.0,39.245453,0.0,5.0,4317.0,948.0,1.0,130.52135,10.0
388,1.0,-2.2,-0.8384,0.0131,44.0,39.272728,0.0,5.0,4320.0,948.0,1.0,130.9312,30.0
389,1.0,-2.2,-0.78368133,0.0127,44.0,33.3,0.0,4.0,3663.0,947.0,1.0,124.474396,10.0
390,1.0,-2.2,-0.70750916,0.0123,44.0,25.654545,0.0,3.0,2822.0,945.0,1.0,115.486084,50.0
391,1.0,-3.45,-0.3549184,0.0175,69.0,13.866667,0.0,19.0,2080.0,1284.0,1.0,73.88037,70.0
392,1.0,-3.45,-0.56231993,0.0118,69.0,11.617392,0.0,2.0,2004.0,1471.0,1.0,98.35375,10.0
393,1.0,-3.45,-0.82208085,0.0129,69.0,25.33913,0.0,5.0,4371.0,1472.0,1.0,129.00554,50.0
394,1.0,-3.45,-0.70458907,0.0122,69.0,16.927536,0.0,3.0,2920.0,1470.0,1.0,115.14151,30.0
395,1.0,-3.45,-0.7825243,0.0126,69.0,21.472464,0.0,4.0,3704.0,1470.0,1.0,124.33787,10.0
396,1.0,-2.7,-0.5862994,0.0147,54.0,18.655073,0.0,10.0,3218.0,1470.0,1.0,101.183334,70.0
397,1.0,-2.7,-0.8688508,0.0138,54.0,40.77778,0.0,7.0,5505.0,1155.0,1.0,134.5244,90.0
398,1.0,-2.7,-0.5698206,0.0119,54.0,14.748148,0.0,2.0,1991.0,1155.0,1.0,99.23883,70.0
399,1.0,-4.25,-0.48052132,0.0171,85.0,6.5190477,0.0,20.0,1369.0,1779.0,1.0,88.701515,90.0
400,-0.24000004,-4.25,-0.20432624,0.0248,85.0,5.2658825,0.0,64.0,1119.0,1806.0,1.0,56.110497,50.0
401,1.0,-4.25,-0.60559994,0.0158,85.0,8.414118,0.0,18.0,1788.0,1806.0,1.0,103.46079,10.0
402,-0.24500002,-4.25,-0.25821468,0.0249,85.0,4.1035295,0.0,99.0,872.0,1806.0,1.0,62.469334,30.0
403,-0.25000003,-4.25,-0.25420734,0.025,85.0,5.449412,0.0,127.0,1158.0,1806.0,1.0,61.996468,10.0
404,-0.255,-3.15,-0.25301695,0.0251,63.0,5.6894116,0.0,139.0,1209.0,1808.0,1.0,61.856,10.0
405,-0.32999998,-3.15,-0.29203835,0.0266,63.0,5.7777777,0.0,130.0,910.0,1347.0,1.0,66.460526,30.0
406,-0.325,-2.5,-0.29164517,0.0265,50.0,7.8920636,0.0,133.0,1243.0,1348.0,1.0,66.41413,50.0
407,-0.36,-2.0,-0.286513,0.0272,40.0,13.216,0.0,123.0,1652.0,1084.0,1.0,65.80853,30.0
408,-0.425,-1.9,-0.33312905,0.0285,38.0,26.54,0.0,127.0,2654.0,865.0,1.0,71.30923,30.0
409,-0.43999997,-1.9,-0.33665195,0.0288,38.0,31.663158,0.0,132.0,3008.0,826.0,1.0,71.72493,50.0
410,-0.46000004,-1.9,-0.31699997,0.0292,38.0,31.357895,0.0,130.0,2979.0,832.0,1.0,69.406,70.0
411,-0.43499997,-1.9,-0.31150806,0.0287,38.0,42.610527,0.0,146.0,4048.0,830.0,1.0,68.75795,90.0
412,-0.43999997,-1.9,-0.3093486,0.0288,38.0,44.56842,0.0,141.0,4234.0,830.0,1.0,68.503136,30.0
413,-0.44499996,-1.9,-0.2835994,0.0289,38.0,39.494736,0.0,131.0,3752.0,830.0,1.0,65.46473,10.0
414,-0.43999997,-1.9,-0.2713098,0.0288,38.0,48.936844,0.0,131.0,4649.0,830.0,1.0,64.01456,90.0
415,-0.45500004,-1.9,-0.26183876,0.0291,38.0,43.389473,0.0,132.0,4122.0,834.0,1.0,62.896973,50.0
416,-0.44499996,-1.9,-0.22190827,0.0289,38.0,37.210526,0.0,147.0,3535.0,832.0,1.0,58.185177,50.0
417,-0.44999996,-1.9,-0.2945836,0.029,38.0,45.831577,0.0,166.0,4354.0,832.0,1.0,66.760864,70.0
418,-0.43999997,-1.9,-0.2798981,0.0288,38.0,41.294735,0.0,141.0,3923.0,836.0,1.0,65.02798,30.0
419,-0.44999996,-1.9,-0.2590328,0.029,38.0,39.28421,0.0,159.0,3732.0,834.0,1.0,62.56587,90.0
420,-0.44499996,-1.9,-0.24763265,0.0289,38.0,45.778946,0.0,160.0,4349.0,836.0,1.0,61.220654,10.0
421,-0.44999996,-1.9,-0.23600529,0.029,38.0,38.978947,0.0,164.0,3703.0,837.0,1.0,59.848625,90.0
422,-0.44999996,-1.9,-0.22175175,0.029,38.0,40.021053,0.0,138.0,3802.0,837.0,1.0,58.166706,50.0
423,-0.44999996,-1.9,-0.20777401,0.029,38.0,45.210526,0.0,150.0,4295.0,837.0,1.0,56.517334,70.0
424,-0.44499996,-1.9,-0.20346788,0.0289,38.0,37.063156,0.0,138.0,3521.0,837.0,1.0,56.00921,30.0
425,-0.44999996,-1.9,-0.203154,0.029,38.0,43.168423,0.0,145.0,4101.0,837.0,1.0,55.97217,30.0
426,-0.45500004,-1.9,-0.19369808,0.0291,38.0,46.705265,0.0,131.0,4437.0,837.0,1.0,54.856373,90.0
427,-0.44999996,-1.9,-0.18962146,0.029,38.0,36.36842,0.0,128.0,3455.0,837.0,1.0,54.37533,50.0
428,-0.43999997,-1.9,-0.19314343,0.0288,38.0,42.13684,0.0,149.0,4003.0,837.0,1.0,54.790924,50.0
429,-0.44499996,-1.9,-0.19535612,0.0289,38.0,43.42105,0.0,128.0,4125.0,837.0,1.0,55.05202,10.0
430,-0.44499996,-1.9,-0.18822214,0.0289,38.0,32.48421,0.0,130.0,3086.0,837.0,1.0,54.210213,90.0
431,-0.44499996,-1.9,-0.18924011,0.0289,38.0,37.968422,0.0,126.0,3607.0,837.0,1.0,54.330334,30.0
