timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target
104,-0.43499997,-1.6,-0.2671372,0.0287,32.0,36.590477,0.0,118.0,3842.0,920.0,1.0,63.52219,70.0
105,-0.55999994,-1.6,-0.30083555,0.0312,32.0,52.2375,0.0,109.0,4179.0,705.0,1.0,67.4986,30.0
106,1.0,-2.15,-0.50199884,0.0182,43.0,63.7375,0.0,16.0,5099.0,705.0,1.0,91.23586,70.0
107,-0.40000004,-2.15,-0.2082538,0.028,43.0,35.739536,0.0,121.0,3842.0,936.0,1.0,56.573948,10.0
108,-0.39499995,-2.15,-0.21265198,0.0279,43.0,37.311626,0.0,84.0,4011.0,936.0,1.0,57.092934,10.0
109,-0.39499995,-2.15,-0.21082422,0.0279,43.0,28.418604,0.0,82.0,3055.0,937.0,1.0,56.87726,50.0
110,1.0,-2.15,-0.7027598,0.0145,43.0,53.76744,0.0,8.0,5780.0,936.0,1.0,114.92566,30.0
111,1.0,-2.15,-0.37646925,0.0187,43.0,45.618603,0.0,22.0,4904.0,936.0,1.0,76.42337,90.0
112,1.0,-2.15,-0.4404836,0.0162,43.0,42.213955,0.0,13.0,4538.0,936.0,1.0,83.977066,70.0
113,1.0,-2.15,-0.35465395,0.0182,43.0,42.539536,0.0,20.0,4573.0,936.0,1.0,73.84917,10.0
114,-0.40500003,-2.15,-0.16480216,0.0281,43.0,27.423256,0.0,70.0,2948.0,937.0,1.0,51.446655,50.0
115,-0.070000045,-2.15,-0.2913583,0.0214,43.0,26.241861,0.0,30.0,2821.0,936.0,1.0,66.38028,50.0
116,-0.21,-2.15,-0.23949455,0.0242,43.0,29.990698,0.0,39.0,3224.0,936.0,1.0,60.260357,90.0
117,-0.40500003,-2.15,-0.19897798,0.0281,43.0,26.455814,0.0,74.0,2844.0,938.0,1.0,55.4794,50.0
118,-0.45500004,-1.85,-0.21687864,0.0291,37.0,25.297297,0.0,59.0,2340.0,807.0,1.0,57.59168,10.0
119,-0.475,-1.85,-0.23627514,0.0295,37.0,32.25946,0.0,136.0,2984.0,807.0,1.0,59.880466,10.0
120,-0.48499998,-1.7,-0.24149151,0.0297,34.0,33.070587,0.0,109.0,2811.0,748.0,1.0,60.496,10.0
121,-0.52500004,-1.65,-0.25195318,0.0305,33.0,30.351515,0.0,56.0,2504.0,724.0,1.0,61.730476,70.0
122,-0.535,-1.65,-0.2702002,0.0307,33.0,36.545456,0.0,74.0,3015.0,726.0,1.0,63.88362,70.0
123,-0.52500004,-1.65,-0.26160282,0.0305,33.0,29.563637,0.0,57.0,2439.0,726.0,1.0,62.869133,30.0
124,-0.52000004,-1.65,-0.26563454,0.0304,33.0,30.896969,0.0,99.0,2549.0,726.0,1.0,63.344875,70.0
125,-0.53000003,-1.65,-0.26459944,0.0306,33.0,33.4303,0.0,59.0,2758.0,726.0,1.0,63.222733,70.0
126,-0.53000003,-1.65,-0.26937345,0.0306,33.0,26.169697,0.0,59.0,2159.0,726.0,1.0,63.786068,30.0
127,-0.365,-1.65,-0.3265994,0.0273,33.0,41.854546,0.0,40.0,3453.0,726.0,1.0,70.53873,90.0
128,-0.535,-1.65,-0.27423108,0.0307,33.0,28.993938,0.0,52.0,2392.0,726.0,1.0,64.35927,90.0
129,-0.535,-1.65,-0.28200868,0.0307,33.0,37.672726,0.0,77.0,3108.0,727.0,1.0,65.27702,30.0
130,-0.53999996,-1.65,-0.27434805,0.0308,33.0,38.339394,0.0,82.0,3163.0,727.0,1.0,64.37307,10.0
131,-0.53999996,-1.65,-0.27455565,0.0308,33.0,28.860605,0.0,61.0,2381.0,727.0,1.0,64.39757,30.0
132,-0.50499994,-1.65,-0.27854687,0.0301,33.0,36.5697,0.0,49.0,3017.0,727.0,1.0,64.86853,50.0
133,-0.535,-1.65,-0.27745333,0.0307,33.0,35.30909,0.0,103.0,2913.0,727.0,1.0,64.739494,90.0
134,-0.535,-1.65,-0.28136128,0.0307,33.0,27.29697,0.0,75.0,2252.0,727.0,1.0,65.20063,70.0
135,-0.54499996,-1.65,-0.2748198,0.0309,33.0,37.163635,0.0,100.0,3066.0,727.0,1.0,64.428734,10.0
136,-0.54999995,-1.65,-0.27754232,0.031,33.0,34.60606,0.0,115.0,2855.0,727.0,1.0,64.74999,10.0
137,-0.54999995,-1.65,-0.28267813,0.031,33.0,33.00606,0.0,70.0,2723.0,727.0,1.0,65.35602,90.0
138,-0.535,-1.65,-0.2781954,0.0307,33.0,39.90303,0.0,56.0,3292.0,727.0,1.0,64.82706,30.0
139,-0.53000003,-1.65,-0.27602172,0.0306,33.0,36.048485,0.0,54.0,2974.0,727.0,1.0,64.570564,90.0
140,-0.535,-1.65,-0.27410126,0.0307,33.0,38.618183,0.0,144.0,3186.0,727.0,1.0,64.34395,90.0
141,-0.535,-1.65,-0.27521923,0.0307,33.0,43.70909,0.0,66.0,3606.0,727.0,1.0,64.47587,50.0
142,-0.535,-1.65,-0.26942474,0.0307,33.0,38.945454,0.0,139.0,3213.0,727.0,1.0,63.792118,70.0
143,-0.535,-1.65,-0.2683616,0.0307,33.0,45.539394,0.0,135.0,3757.0,727.0,1.0,63.666668,10.0
144,-0.535,-1.65,-0.27667248,0.0307,33.0,48.072727,0.0,120.0,3966.0,727.0,1.0,64.647354,50.0
145,1.0,-1.95,-0.6962733,0.0155,39.0,69.40606,0.0,9.0,5726.0,727.0,1.0,114.160255,70.0
146,-0.38,-2.3,-0.21095066,0.0276,46.0,32.27826,0.0,133.0,3712.0,1000.0,1.0,56.892178,30.0
147,-0.38,-2.3,-0.22524773,0.0276,46.0,32.904346,0.0,134.0,3784.0,1000.0,1.0,58.57923,50.0
148,1.0,-2.3,-0.771074,0.0128,46.0,30.826086,0.0,4.0,3545.0,1000.0,1.0,122.98673,70.0
149,-0.38,-2.3,-0.06009267,0.0276,46.0,18.791304,0.0,124.0,2161.0,1000.0,1.0,39.090935,10.0
150,-0.375,-2.3,-0.12750904,0.0275,46.0,18.773912,0.0,63.0,2159.0,1001.0,1.0,47.046066,90.0
151,-0.38499996,-2.3,-0.20115465,0.0277,46.0,14.07826,0.0,142.0,1619.0,1001.0,1.0,55.736248,30.0
152,-0.34500003,-2.3,-0.23875311,0.0269,46.0,19.052174,0.0,48.0,2191.0,1001.0,1.0,60.172867,50.0
153,-0.38999996,-2.3,-0.24388081,0.0278,46.0,18.791304,0.0,108.0,2161.0,1001.0,1.0,60.777935,50.0
154,-0.38,-2.3,-0.24398331,0.0276,46.0,14.208695,0.0,56.0,1634.0,1002.0,1.0,60.79003,90.0
155,-0.38999996,-2.3,-0.25502712,0.0278,46.0,18.8,0.0,83.0,2162.0,1003.0,1.0,62.0932,30.0
156,1.0,-2.3,-0.74747515,0.0148,46.0,41.965218,0.0,9.0,4826.0,1004.0,1.0,120.202065,10.0
157,1.0,-2.3,-0.8119958,0.0139,46.0,47.556522,0.0,7.0,5469.0,1003.0,1.0,127.815506,50.0
158,1.0,-2.3,-0.57372195,0.0118,46.0,17.278261,0.0,2.0,1987.0,1003.0,1.0,99.69919,10.0
159,1.0,-2.3,-0.78359926,0.0127,46.0,30.895653,0.0,4.0,3553.0,1003.0,1.0,124.464714,10.0
160,1.0,-2.3,-0.72103655,0.0122,46.0,25.147825,0.0,3.0,2892.0,1004.0,1.0,117.08231,70.0
161,1.0,-2.8,-0.62939715,0.0154,56.0,20.444445,0.0,11.0,2760.0,1170.0,1.0,106.26887,10.0
162,1.0,-2.8,-0.7154099,0.0122,56.0,20.72857,0.0,3.0,2902.0,1213.0,1.0,116.418365,90.0
