timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target
432,-0.535,-1.75,-0.23039491,0.0307,35.0,42.525715,0.0,123.0,3721.0,770.0,1.0,59.1866,30.0
433,-0.52500004,-1.75,-0.22688213,0.0305,35.0,47.405716,0.0,123.0,4148.0,770.0,1.0,58.77209,50.0
434,-0.53000003,-1.75,-0.23094915,0.0306,35.0,40.388573,0.0,125.0,3534.0,770.0,1.0,59.252,90.0
435,-0.53000003,-1.75,-0.22323337,0.0306,35.0,35.54286,0.0,133.0,3110.0,770.0,1.0,58.341537,50.0
436,-0.51500005,-1.75,-0.22689131,0.0303,35.0,39.462856,0.0,135.0,3453.0,770.0,1.0,58.773174,30.0
437,-0.53000003,-1.75,-0.22816318,0.0306,35.0,29.062857,0.0,136.0,2543.0,770.0,1.0,58.923256,90.0
438,-0.51500005,-1.75,-0.22618103,0.0303,35.0,29.165714,0.0,131.0,2552.0,770.0,1.0,58.68936,10.0
439,-0.53000003,-1.75,-0.22789182,0.0306,35.0,30.72,0.0,140.0,2688.0,770.0,1.0,58.891235,10.0
440,-0.52500004,-1.75,-0.20959379,0.0305,35.0,17.074286,0.0,123.0,1494.0,770.0,1.0,56.732067,90.0
441,-0.53000003,-1.75,-0.20716535,0.0306,35.0,21.051428,0.0,83.0,1842.0,770.0,1.0,56.44551,50.0
442,-0.53000003,-1.75,-0.22086495,0.0306,35.0,21.268572,0.0,59.0,1861.0,770.0,1.0,58.062065,90.0
443,-0.53000003,-1.75,-0.22209798,0.0306,35.0,11.714286,0.0,135.0,1025.0,770.0,1.0,58.20756,90.0
444,-0.535,-1.75,-0.22285762,0.0307,35.0,44.77714,0.0,128.0,3918.0,770.0,1.0,58.2972,30.0
445,-0.52000004,-1.75,-0.2202904,0.0304,35.0,35.645714,0.0,128.0,3119.0,770.0,1.0,57.994267,10.0
446,-0.53000003,-1.75,-0.25658047,0.0306,35.0,39.862858,0.0,140.0,3488.0,770.0,1.0,62.276497,90.0
447,-0.52500004,-1.75,-0.25461623,0.0305,35.0,34.88,0.0,125.0,3052.0,770.0,1.0,62.044716,90.0
448,-0.52000004,-1.75,-0.25003868,0.0304,35.0,26.571428,0.0,133.0,2325.0,770.0,1.0,61.504566,10.0
449,-0.53000003,-1.75,-0.2860898,0.0306,35.0,30.594286,0.0,128.0,2677.0,770.0,1.0,65.7586,90.0
450,-0.52500004,-1.75,-0.29161918,0.0305,35.0,23.28,0.0,138.0,2037.0,770.0,1.0,66.411064,30.0
451,-0.52000004,-1.75,-0.29738927,0.0304,35.0,17.314285,0.0,155.0,1515.0,770.0,1.0,67.091934,30.0
452,-0.53000003,-1.75,-0.23368974,0.0306,35.0,21.257143,0.0,207.0,1860.0,770.0,1.0,59.57539,50.0
453,-0.535,-1.75,-0.2327074,0.0307,35.0,15.268572,0.0,255.0,1336.0,770.0,1.0,59.459473,90.0
454,-0.52000004,-1.75,-0.25168192,0.0304,35.0,18.342857,0.0,262.0,1605.0,770.0,1.0,61.698467,10.0
455,-0.535,-1.75,-0.25552362,0.0307,35.0,21.577143,0.0,207.0,1888.0,770.0,1.0,62.151787,10.0
456,-0.51500005,-1.75,-0.2630207,0.0303,35.0,19.37143,0.0,142.0,1695.0,770.0,1.0,63.03644,90.0
457,-0.53000003,-1.75,-0.28988215,0.0306,35.0,28.811428,0.0,65.0,2521.0,770.0,1.0,66.20609,70.0
458,1.0,-2.3,-0.51064354,0.0194,46.0,39.98857,0.0,20.0,3499.0,770.0,1.0,92.255936,90.0
459,1.0,-2.3,-0.5073195,0.0183,46.0,34.547825,0.0,21.0,3973.0,1001.0,1.0,91.8637,50.0
460,-0.375,-2.3,-0.27309966,0.0275,46.0,31.84348,0.0,65.0,3662.0,1001.0,1.0,64.22576,70.0
461,-0.365,-2.3,-0.30298018,0.0273,46.0,31.6,0.0,54.0,3634.0,1001.0,1.0,67.75166,10.0
462,-0.38,-2.3,-0.264187,0.0276,46.0,26.330435,0.0,103.0,3028.0,1001.0,1.0,63.17407,50.0
463,-0.38,-2.3,-0.27045256,0.0276,46.0,33.852173,0.0,114.0,3893.0,1001.0,1.0,63.913403,90.0
464,-0.41500002,-1.6,-0.2954049,0.0283,32.0,31.486956,0.0,118.0,3621.0,1003.0,1.0,66.85778,10.0
465,-0.58500004,-1.55,-0.33190027,0.0317,31.0,47.08387,0.0,109.0,3649.0,676.0,1.0,71.16423,50.0
466,1.0,-2.0,-0.57091373,0.0184,40.0,72.68387,0.0,16.0,5633.0,677.0,1.0,99.36782,10.0
467,-0.38,-2.25,-0.24041043,0.0276,45.0,30.87111,0.0,121.0,3473.0,970.0,1.0,60.36843,50.0
468,-0.375,-2.25,-0.22601587,0.0275,45.0,29.333334,0.0,84.0,3300.0,970.0,1.0,58.669872,90.0
469,-0.375,-2.25,-0.21925254,0.0275,45.0,34.15111,0.0,82.0,3842.0,970.0,1.0,57.8718,10.0
470,1.0,-2.25,-0.6612305,0.0144,45.0,51.546665,0.0,8.0,5799.0,972.0,1.0,110.0252,30.0
471,1.0,-2.25,-0.3679543,0.0185,45.0,41.90222,0.0,22.0,4714.0,970.0,1.0,75.41861,90.0
472,1.0,-2.25,-0.43551436,0.0161,45.0,41.102222,0.0,13.0,4624.0,970.0,1.0,83.39069,90.0
473,1.0,-2.25,-0.3505384,0.018,45.0,30.657778,0.0,20.0,3449.0,973.0,1.0,73.36353,70.0
474,-0.38999996,-2.25,-0.16921823,0.0278,45.0,24.791111,0.0,70.0,2789.0,974.0,1.0,51.96775,10.0
475,-0.049999986,-2.25,-0.29233816,0.021,45.0,32.924446,0.0,30.0,3704.0,974.0,1.0,66.4959,30.0
476,-0.2,-2.25,-0.25018987,0.024,45.0,21.884445,0.0,39.0,2462.0,976.0,1.0,61.522404,10.0
477,-0.37,-2.25,-0.19840105,0.0274,45.0,24.595556,0.0,74.0,2767.0,975.0,1.0,55.411324,70.0
478,-0.42000002,-1.95,-0.21411139,0.0284,39.0,29.74359,0.0,59.0,2900.0,848.0,1.0,57.265144,50.0
479,-0.475,-1.75,-0.23634364,0.0295,35.0,36.94857,0.0,136.0,3233.0,766.0,1.0,59.88855,10.0
480,-0.49499997,-1.75,-0.23481809,0.0299,35.0,36.125713,0.0,109.0,3161.0,767.0,1.0,59.708534,10.0
481,-0.53999996,-1.55,-0.2553678,0.0308,31.0,31.92258,0.0,56.0,2474.0,681.0,1.0,62.1334,90.0
482,-0.5900001,-1.55,-0.27803674,0.0318,31.0,42.941936,0.0,74.0,3328.0,681.0,1.0,64.808334,30.0
483,-0.59499997,-1.55,-0.28377908,0.0319,31.0,40.619354,0.0,57.0,3148.0,681.0,1.0,65.48593,50.0
484,-0.58500004,-1.75,-0.2878153,0.0317,35.0,29.931429,0.0,99.0,2619.0,765.0,1.0,65.962204,90.0
485,-0.49499997,-1.75,-0.26190227,0.0299,35.0,36.034286,0.0,59.0,3153.0,765.0,1.0,62.90447,10.0
486,-0.48499998,-1.75,-0.2480976,0.0297,35.0,33.005714,0.0,59.0,2888.0,767.0,1.0,61.275517,10.0
487,-0.32,-1.75,-0.30532202,0.0264,35.0,31.577143,0.0,40.0,2763.0,765.0,1.0,68.028,50.0
488,-0.48999998,-1.75,-0.25665092,0.0298,35.0,34.091427,0.0,52.0,2983.0,765.0,1.0,62.28481,10.0
489,-0.49499997,-1.75,-0.25548056,0.0299,35.0,29.542856,0.0,77.0,2585.0,768.0,1.0,62.146706,10.0
490,-0.48999998,-1.75,-0.23403041,0.0298,35.0,27.828571,0.0,82.0,2435.0,768.0,1.0,59.61559,90.0
491,-0.48499998,-1.75,-0.24912395,0.0297,35.0,31.908571,0.0,61.0,2792.0,768.0,1.0,61.396626,30.0
492,-0.50499994,-1.55,-0.27420232,0.0301,31.0,25.657143,0.0,49.0,2245.0,770.0,1.0,64.35587,70.0
493,-0.5900001,-1.55,-0.28690913,0.0318,31.0,37.80645,0.0,103.0,2930.0,682.0,1.0,65.85528,30.0
494,-0.5900001,-1.55,-0.2903,0.0318,31.0,39.79355,0.0,75.0,3084.0,682.0,1.0,66.2554,30.0
495,-0.56999993,-1.55,-0.2936825,0.0314,31.0,30.090322,0.0,100.0,2332.0,682.0,1.0,66.65453,10.0
496,-0.5900001,-1.55,-0.28122148,0.0318,31.0,42.27097,0.0,115.0,3276.0,682.0,1.0,65.184135,70.0
497,-0.5799999,-1.55,-0.28251317,0.0316,31.0,43.548386,0.0,70.0,3375.0,682.0,1.0,65.336555,50.0
498,-0.5900001,-1.55,-0.28788194,0.0318,31.0,38.19355,0.0,56.0,2960.0,682.0,1.0,65.97007,70.0
499,-0.5799999,-1.55,-0.2845345,0.0316,31.0,49.212902,0.0,54.0,3814.0,682.0,1.0,65.57507,90.0
500,-0.59499997,-1.55,-0.29040506,0.0319,31.0,49.16129,0.0,144.0,3810.0,682.0,1.0,66.2678,70.0
501,-0.58500004,-1.55,-0.29052818,0.0317,31.0,45.71613,0.0,66.0,3543.0,682.0,1.0,66.282326,30.0
502,-0.6000001,-1.55,-0.29623064,0.032,31.0,54.8,0.0,139.0,4247.0,682.0,1.0,66.955215,70.0
503,-0.58500004,-1.55,-0.29747552,0.0317,31.0,47.6,0.0,135.0,3689.0,682.0,1.0,67.10211,70.0
504,-0.5900001,-1.55,-0.28229207,0.0318,31.0,45.767742,0.0,120.0,3547.0,682.0,1.0,65.31046,10.0
505,1.0,-2.0,-0.695544,0.0156,40.0,72.37419,0.0,9.0,5609.0,682.0,1.0,114.074196,10.0
506,-0.40500003,-2.25,-0.2221478,0.0281,45.0,28.906666,0.0,133.0,3252.0,976.0,1.0,58.21344,30.0
507,-0.39499995,-2.25,-0.21823615,0.0279,45.0,29.786667,0.0,134.0,3351.0,976.0,1.0,57.751865,10.0
508,1.0,-2.25,-0.7729339,0.0127,45.0,31.546667,0.0,4.0,3549.0,976.0,1.0,123.2062,70.0
509,-0.38499996,-2.25,-0.11094876,0.0277,45.0,16.595556,0.0,124.0,1867.0,980.0,1.0,45.091953,90.0
510,-0.38999996,-2.25,-0.19012532,0.0278,45.0,17.528889,0.0,63.0,1972.0,977.0,1.0,54.434788,90.0
511,-0.38999996,-2.25,-0.24847652,0.0278,45.0,19.573334,0.0,142.0,2202.0,977.0,1.0,61.32023,30.0
512,-0.36,-2.25,-0.25952825,0.0272,45.0,15.048889,0.0,48.0,1693.0,980.0,1.0,62.624332,90.0
513,-0.38499996,-2.25,-0.25259882,0.0277,45.0,19.608889,0.0,108.0,2206.0,978.0,1.0,61.80666,50.0
514,-0.39499995,-2.25,-0.2666414,0.0279,45.0,14.6044445,0.0,56.0,1643.0,978.0,1.0,63.463688,90.0
515,-0.38999996,-2.25,-0.26507118,0.0278,45.0,19.306667,0.0,83.0,2172.0,979.0,1.0,63.2784,90.0
516,1.0,-2.25,-0.75483197,0.0149,45.0,27.688889,0.0,9.0,3115.0,980.0,1.0,121.070175,50.0
517,1.0,-2.25,-0.7642458,0.0139,45.0,47.804443,0.0,7.0,5378.0,980.0,1.0,122.18101,10.0
518,1.0,-2.25,-0.57681394,0.0119,45.0,17.582222,0.0,2.0,1978.0,979.0,1.0,100.06404,70.0
519,1.0,-2.25,-0.7874932,0.0127,45.0,31.795555,0.0,4.0,3577.0,980.0,1.0,124.9242,30.0
520,1.0,-2.25,-0.72428024,0.0121,45.0,25.208889,0.0,3.0,2836.0,980.0,1.0,117.465065,70.0
521,1.0,-2.75,-0.5682414,0.0154,55.0,19.883636,0.0,11.0,2734.0,1189.0,1.0,99.05249,50.0
522,1.0,-2.75,-0.7091861,0.0121,55.0,21.105455,0.0,3.0,2902.0,1189.0,1.0,115.68396,70.0
523,1.0,-2.75,-0.78473026,0.0126,55.0,26.836363,0.0,4.0,3690.0,1191.0,1.0,124.59817,90.0
524,1.0,-2.75,-0.77619267,0.0127,55.0,26.690908,0.0,4.0,3670.0,1189.0,1.0,123.59074,50.0
525,1.0,-2.75,-0.87356347,0.0134,55.0,36.545456,0.0,6.0,5025.0,1192.0,1.0,135.08049,30.0
526,1.0,-2.0,-0.6394489,0.0149,40.0,49.21,0.0,9.0,4921.0,870.0,1.0,107.45497,30.0
527,1.0,-2.0,-0.8573069,0.0137,40.0,49.71,0.0,6.0,4971.0,872.0,1.0,133.16222,30.0
528,1.0,-2.0,-0.7074808,0.0123,40.0,28.51,0.0,3.0,2851.0,870.0,1.0,115.482735,70.0
529,1.0,-2.0,-0.82682323,0.0133,40.0,42.93,0.0,5.0,4293.0,870.0,1.0,129.56514,30.0
530,1.0,-2.0,-0.57628894,0.0119,40.0,19.63,0.0,2.0,1963.0,870.0,1.0,100.0021,70.0
531,-0.15,-2.55,-0.05803283,0.023,51.0,8.305882,0.0,35.0,1059.0,1101.0,1.0,38.847874,50.0
532,1.0,-2.55,-0.778875,0.0127,51.0,28.19608,0.0,4.0,3595.0,1101.0,1.0,123.90725,30.0
533,1.0,-2.55,-0.7890548,0.0127,51.0,27.984314,0.0,4.0,3568.0,1102.0,1.0,125.10847,90.0
534,1.0,-2.55,-0.78746724,0.0127,51.0,28.14902,0.0,4.0,3589.0,1101.0,1.0,124.921135,90.0
535,1.0,-2.55,-0.83409506,0.0131,51.0,34.360783,0.0,5.0,4381.0,1102.0,1.0,130.42322,10.0
536,1.0,-2.55,-0.58187157,0.0147,51.0,29.945099,0.0,9.0,3818.0,1103.0,1.0,100.66084,50.0
537,1.0,-2.55,-0.70648474,0.0142,51.0,32.815685,0.0,8.0,4184.0,1101.0,1.0,115.3652,30.0
538,1.0,-2.55,-0.8270238,0.0138,51.0,41.466667,0.0,7.0,5287.0,1102.0,1.0,129.5888,10.0
539,1.0,-2.55,-0.61459917,0.015,51.0,39.294117,0.0,10.0,5010.0,1102.0,1.0,104.522705,30.0
540,1.0,-2.55,-0.82608265,0.0134,51.0,39.435295,0.0,6.0,5028.0,1101.0,1.0,129.47775,50.0
541,-0.325,-2.25,-0.18095466,0.0265,45.0,28.337778,0.0,47.0,3188.0,976.0,1.0,53.35265,50.0
542,1.0,-2.15,-0.8550477,0.0137,43.0,45.618603,0.0,6.0,4904.0,935.0,1.0,132.89563,50.0
543,1.0,-2.15,-0.5869523,0.0149,43.0,44.213955,0.0,9.0,4753.0,934.0,1.0,101.260376,10.0
544,1.0,-2.15,-0.86669666,0.0136,43.0,45.739536,0.0,6.0,4917.0,934.0,1.0,134.2702,10.0
545,1.0,-2.15,-0.6005997,0.0149,43.0,40.213955,0.0,9.0,4323.0,934.0,1.0,102.870766,90.0
546,1.0,-2.15,-0.4886721,0.0162,43.0,42.102325,0.0,13.0,4526.0,934.0,1.0,89.66331,50.0
547,-0.015000045,-2.15,-0.33599252,0.0203,43.0,36.716278,0.0,27.0,3947.0,934.0,1.0,71.64712,90.0
548,1.0,-2.15,-0.38377684,0.0197,43.0,29.106977,0.0,25.0,3129.0,935.0,1.0,77.28567,70.0
549,1.0,-2.15,-0.47954696,0.0175,43.0,40.148838,0.0,18.0,4316.0,935.0,1.0,88.58654,50.0
550,1.0,-2.15,-0.5729525,0.0156,43.0,38.539536,0.0,11.0,4143.0,934.0,1.0,99.6084,70.0
551,-0.265,-2.15,-0.263863,0.0253,43.0,31.07907,0.0,42.0,3341.0,934.0,1.0,63.135834,70.0
552,1.0,-2.15,-0.44092327,0.0182,43.0,38.55814,0.0,20.0,4145.0,936.0,1.0,84.028946,70.0
553,1.0,-2.15,-0.45984972,0.0179,43.0,35.190697,0.0,19.0,3783.0,934.0,1.0,86.26227,30.0
554,1.0,-2.15,-0.4707498,0.0173,43.0,42.948837,0.0,17.0,4617.0,934.0,1.0,87.54848,90.0
555,1.0,-1.9,-0.5264577,0.0161,38.0,42.238094,0.0,12.0,4435.0,914.0,1.0,94.12201,70.0
556,-0.025000028,-1.9,-0.3945475,0.0205,38.0,45.168423,0.0,25.0,4291.0,829.0,1.0,78.5566,30.0
557,-0.46000004,-1.9,-0.2249514,0.0292,38.0,38.210526,0.0,66.0,3630.0,829.0,1.0,58.544266,30.0
558,-0.38499996,-1.9,-0.23603445,0.0277,38.0,36.76842,0.0,46.0,3493.0,831.0,1.0,59.852066,10.0
559,-0.45500004,-1.9,-0.22236572,0.0291,38.0,33.073685,0.0,117.0,3142.0,829.0,1.0,58.239155,90.0
560,-0.44999996,-1.9,-0.22338192,0.029,38.0,37.873684,0.0,84.0,3598.0,830.0,1.0,58.359066,90.0
561,-0.46000004,-1.45,-0.2223846,0.0292,29.0,31.084211,0.0,71.0,2953.0,835.0,1.0,58.241383,30.0
562,-0.095,-1.75,-0.39712387,0.0219,35.0,49.142857,0.0,24.0,4300.0,762.0,1.0,78.86062,50.0
563,-0.03000002,-1.75,-0.3844373,0.0206,35.0,46.605713,0.0,24.0,4078.0,762.0,1.0,77.3636,30.0
564,-0.03500001,-1.75,-0.39769447,0.0207,35.0,38.514286,0.0,24.0,3370.0,763.0,1.0,78.92795,70.0
565,-0.020000037,-1.75,-0.42453894,0.0204,35.0,48.17143,0.0,23.0,4215.0,762.0,1.0,82.0956,70.0
566,-0.25000003,-1.75,-0.32345873,0.025,35.0,42.24,0.0,36.0,3696.0,762.0,1.0,70.16813,50.0
567,-0.49999997,-1.75,-0.24327867,0.03,35.0,27.542856,0.0,90.0,2410.0,762.0,1.0,60.706882,70.0
568,-0.49999997,-1.75,-0.24625833,0.03,35.0,37.497143,0.0,53.0,3281.0,762.0,1.0,61.058483,30.0
569,-0.50499994,-1.75,-0.25045028,0.0301,35.0,37.577145,0.0,96.0,3288.0,762.0,1.0,61.553135,70.0
570,-0.03500001,-2.0,-0.40597132,0.0207,40.0,34.28,0.0,25.0,3428.0,869.0,1.0,79.90462,10.0
571,-0.43999997,-2.0,-0.23639038,0.0288,40.0,33.54,0.0,54.0,3354.0,869.0,1.0,59.894066,30.0
572,-0.43999997,-2.0,-0.23864967,0.0288,40.0,33.79,0.0,112.0,3379.0,869.0,1.0,60.16066,50.0
573,-0.42999998,-2.0,-0.23650448,0.0286,40.0,26.11,0.0,82.0,2611.0,870.0,1.0,59.907528,70.0
574,-0.425,-2.0,-0.2255565,0.0285,40.0,32.79,0.0,118.0,3279.0,872.0,1.0,58.615665,50.0
575,-0.53999996,-1.45,-0.2565657,0.0308,29.0,34.1,0.0,91.0,3410.0,873.0,1.0,62.27475,70.0
576,-0.15499999,-1.7,-0.39625335,0.0231,34.0,44.811764,0.0,27.0,3809.0,743.0,1.0,78.7579,30.0
577,-0.50499994,-1.7,-0.2358266,0.0301,34.0,40.44706,0.0,54.0,3438.0,743.0,1.0,59.827538,30.0
578,-0.51500005,-1.7,-0.24883904,0.0303,34.0,36.10588,0.0,87.0,3069.0,744.0,1.0,61.363007,30.0
579,-0.51500005,-1.7,-0.2516724,0.0303,34.0,38.717648,0.0,119.0,3291.0,744.0,1.0,61.697342,70.0
580,-0.52000004,-1.7,-0.25509268,0.0304,34.0,43.835293,0.0,154.0,3726.0,745.0,1.0,62.100937,70.0
581,-0.56999993,-1.5,-0.26476565,0.0314,30.0,38.22353,0.0,72.0,3249.0,747.0,1.0,63.242348,70.0
582,-0.475,-1.5,-0.3263919,0.0295,30.0,55.2,0.0,41.0,4140.0,661.0,1.0,70.514244,30.0
583,-0.62499994,-1.5,-0.26925877,0.0325,30.0,53.453335,0.0,90.0,4009.0,661.0,1.0,63.772533,30.0
584,-0.61499995,-1.5,-0.2722503,0.0323,30.0,41.386665,0.0,85.0,3104.0,663.0,1.0,64.125534,90.0
585,-0.63499993,-1.5,-0.27168527,0.0327,30.0,50.866665,0.0,144.0,3815.0,661.0,1.0,64.05886,50.0
586,-0.63499993,-1.5,-0.27032116,0.0327,30.0,38.053333,0.0,129.0,2854.0,661.0,1.0,63.897896,70.0
587,-0.07500003,-1.7,-0.41814798,0.0215,34.0,56.764706,0.0,24.0,4825.0,745.0,1.0,81.34146,70.0
588,-0.45500004,-1.95,-0.2132602,0.0291,39.0,37.528206,0.0,72.0,3659.0,850.0,1.0,57.164703,70.0
589,1.0,-1.95,-0.46036834,0.0177,39.0,48.369232,0.0,17.0,4716.0,850.0,1.0,86.32346,50.0
590,-0.43499997,-1.95,-0.21118927,0.0287,39.0,38.307693,0.0,55.0,3735.0,850.0,1.0,56.920334,30.0
591,-0.43999997,-1.95,-0.20621808,0.0288,39.0,34.933334,0.0,63.0,3406.0,850.0,1.0,56.333733,50.0
592,1.0,-1.95,-0.40608984,0.0193,39.0,42.964104,0.0,22.0,4189.0,850.0,1.0,79.9186,90.0
593,-0.44999996,-1.95,-0.2041938,0.029,39.0,34.041027,0.0,84.0,3319.0,851.0,1.0,56.094868,90.0
594,-0.44999996,-1.95,-0.21134312,0.029,39.0,31.076923,0.0,64.0,3030.0,853.0,1.0,56.938488,90.0
595,-0.44499996,-1.95,-0.21161397,0.0289,39.0,27.158974,0.0,57.0,2648.0,852.0,1.0,56.970448,30.0
596,-0.43499997,-1.95,-0.20812601,0.0287,39.0,32.67692,0.0,75.0,3186.0,852.0,1.0,56.55887,50.0
597,-0.48999998,-1.65,-0.23192646,0.0298,33.0,28.8,0.0,100.0,2808.0,854.0,1.0,59.36732,50.0
598,-0.114999965,-1.8,-0.3633251,0.0223,36.0,42.488888,0.0,26.0,3824.0,786.0,1.0,74.87236,50.0
599,-0.18500003,-1.8,-0.33189225,0.0237,36.0,41.6,0.0,33.0,3744.0,786.0,1.0,71.163284,70.0
600,-0.48999998,-1.8,-0.23753954,0.0298,36.0,28.733334,0.0,72.0,2586.0,787.0,1.0,60.029667,30.0
601,-0.48499998,-1.8,-0.23983338,0.0297,36.0,34.733334,0.0,78.0,3126.0,786.0,1.0,60.30034,10.0
602,-0.475,-1.8,-0.22631681,0.0295,36.0,35.077778,0.0,142.0,3157.0,786.0,1.0,58.705383,90.0
603,-0.48,-1.8,-0.23753561,0.0296,36.0,28.066668,0.0,127.0,2526.0,788.0,1.0,60.0292,50.0
604,-0.59499997,-1.5,-0.28078815,0.0319,30.0,46.6,0.0,134.0,3495.0,660.0,1.0,65.133,30.0
605,-0.61499995,-1.5,-0.2816397,0.0323,30.0,46.493332,0.0,137.0,3487.0,661.0,1.0,65.23348,70.0
606,-0.62499994,-1.5,-0.2761393,0.0325,30.0,35.253334,0.0,145.0,2644.0,661.0,1.0,64.584435,70.0
607,-0.62499994,-1.5,-0.2869078,0.0325,30.0,46.786667,0.0,125.0,3509.0,661.0,1.0,65.85512,10.0
608,-0.63,-1.5,-0.28846326,0.0326,30.0,45.226665,0.0,104.0,3392.0,663.0,1.0,66.038666,10.0
609,-0.60499996,-1.5,-0.29231423,0.0321,30.0,36.64,0.0,75.0,2748.0,661.0,1.0,66.49308,90.0
610,-0.6000001,-1.5,-0.27927315,0.032,30.0,45.066666,0.0,82.0,3380.0,661.0,1.0,64.95423,70.0
611,-0.62499994,-1.5,-0.28633913,0.0325,30.0,42.08,0.0,70.0,3156.0,661.0,1.0,65.78802,50.0
612,-0.07500003,-1.8,-0.4156979,0.0215,36.0,43.244446,0.0,24.0,3892.0,787.0,1.0,81.05235,10.0
613,-0.48999998,-1.8,-0.24932049,0.0298,36.0,39.622223,0.0,81.0,3566.0,787.0,1.0,61.41982,90.0
614,1.0,-1.8,-0.8299565,0.0133,36.0,46.555557,0.0,5.0,4190.0,787.0,1.0,129.93486,50.0
615,1.0,-1.8,-0.8735667,0.0139,36.0,54.244446,0.0,6.0,4882.0,788.0,1.0,135.08087,30.0
616,-0.41000003,-2.1,-0.19368821,0.0282,42.0,30.447618,0.0,48.0,3197.0,913.0,1.0,54.85521,30.0
617,-0.41000003,-2.1,-0.20839569,0.0282,42.0,25.447618,0.0,49.0,2672.0,914.0,1.0,56.59069,30.0
618,-0.41000003,-2.1,-0.21243264,0.0282,42.0,27.666666,0.0,85.0,2905.0,913.0,1.0,57.06705,90.0
619,-0.41000003,-2.1,-0.22082362,0.0282,42.0,30.2,0.0,65.0,3171.0,914.0,1.0,58.057186,50.0
620,-0.425,-2.1,-0.2214426,0.0285,42.0,28.142857,0.0,81.0,2955.0,915.0,1.0,58.130226,30.0
621,-0.5799999,-1.5,-0.26695094,0.0316,30.0,45.56,0.0,133.0,3417.0,661.0,1.0,63.50021,50.0
622,-0.33499998,-1.5,-0.36250985,0.0267,30.0,39.18667,0.0,35.0,2939.0,662.0,1.0,74.77616,50.0
623,1.0,-1.7,-0.8142206,0.0135,34.0,54.226665,0.0,5.0,4067.0,662.0,1.0,128.07803,10.0
624,-0.45500004,-2.05,-0.19817582,0.0291,41.0,26.604877,0.0,75.0,2727.0,893.0,1.0,55.384747,70.0
625,1.0,-2.05,-0.64168245,0.0154,41.0,36.039024,0.0,10.0,3694.0,893.0,1.0,107.71853,30.0
626,-0.43499997,-2.05,-0.25899494,0.0287,41.0,26.8,0.0,76.0,2747.0,893.0,1.0,62.5614,30.0
627,-0.054999977,-2.05,-0.40124407,0.0211,41.0,32.92683,0.0,28.0,3375.0,893.0,1.0,79.3468,90.0
628,-0.10499998,-2.05,-0.3684343,0.0221,41.0,25.482927,0.0,31.0,2612.0,893.0,1.0,75.47525,30.0
629,-0.43499997,-2.05,-0.24737458,0.0287,41.0,26.390244,0.0,84.0,2705.0,893.0,1.0,61.1902,90.0
630,-0.13500002,-2.05,-0.3520175,0.0227,41.0,29.37561,0.0,33.0,3011.0,894.0,1.0,73.53806,70.0
631,-0.43499997,-2.05,-0.24728361,0.0287,41.0,20.409756,0.0,138.0,2092.0,893.0,1.0,61.179466,50.0
632,-0.42999998,-2.05,-0.24215195,0.0286,41.0,26.0,0.0,106.0,2665.0,893.0,1.0,60.57393,90.0
633,-0.40000004,-1.8,-0.27452263,0.028,36.0,25.365854,0.0,47.0,2600.0,893.0,1.0,64.39367,90.0
634,1.0,-2.35,-0.7043769,0.0153,47.0,52.855556,0.0,9.0,4757.0,788.0,1.0,115.11647,70.0
635,1.0,-2.35,-0.75481194,0.014,47.0,46.53617,0.0,7.0,5468.0,1019.0,1.0,121.06781,70.0
636,1.0,-2.35,-0.4897803,0.0158,47.0,39.753193,0.0,12.0,4671.0,1020.0,1.0,89.794075,10.0
637,1.0,-2.35,-0.61355084,0.0144,47.0,46.229786,0.0,8.0,5432.0,1019.0,1.0,104.399,50.0
638,1.0,-2.35,-0.71218574,0.014,47.0,45.86383,0.0,7.0,5389.0,1019.0,1.0,116.03792,30.0
639,1.0,-2.35,-0.8022672,0.0135,47.0,40.0,0.0,6.0,4700.0,1019.0,1.0,126.66753,10.0
640,1.0,-2.35,-0.5518625,0.0148,47.0,38.17021,0.0,9.0,4485.0,1019.0,1.0,97.119774,70.0
641,1.0,-2.35,-0.43601188,0.0163,47.0,31.770212,0.0,15.0,3733.0,1019.0,1.0,83.4494,10.0
642,1.0,-2.35,-0.61656517,0.0148,47.0,33.259575,0.0,9.0,3908.0,1019.0,1.0,104.75469,50.0
643,1.0,-2.35,-0.5942559,0.0151,47.0,37.31915,0.0,10.0,4385.0,1019.0,1.0,102.1222,10.0
644,1.0,-2.35,-0.8277911,0.0139,47.0,43.302128,0.0,7.0,5088.0,1019.0,1.0,129.67935,70.0
645,1.0,-2.35,-0.7359419,0.0144,47.0,44.782978,0.0,8.0,5262.0,1019.0,1.0,118.84114,50.0
646,1.0,-2.35,-0.52234864,0.0162,47.0,45.225533,0.0,14.0,5314.0,1019.0,1.0,93.63714,10.0
647,1.0,-2.35,-0.6358171,0.0148,47.0,43.293617,0.0,9.0,5087.0,1020.0,1.0,107.02642,50.0
648,1.0,-2.35,-0.6629949,0.0144,47.0,46.30638,0.0,8.0,5441.0,1019.0,1.0,110.2334,10.0
649,1.0,-2.35,-0.72019774,0.014,47.0,43.04681,0.0,7.0,5058.0,1019.0,1.0,116.98333,30.0
