timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target
65,-0.48499998,-1.8,-0.21078397,0.0297,36.0,38.066666,0.0,145.0,3426.0,790.0,1.0,56.87251,90.0
66,-0.475,-1.8,-0.2088583,0.0295,36.0,48.744446,0.0,131.0,4387.0,791.0,1.0,56.64528,30.0
67,-0.48,-1.8,-0.20343842,0.0296,36.0,45.944443,0.0,128.0,4135.0,792.0,1.0,56.005733,90.0
68,-0.46500003,-1.8,-0.20255254,0.0293,36.0,37.4,0.0,149.0,3366.0,791.0,1.0,55.9012,10.0
69,-0.475,-1.8,-0.20498878,0.0295,36.0,46.155556,0.0,128.0,4154.0,791.0,1.0,56.188675,30.0
70,-0.475,-1.8,-0.20828927,0.0295,36.0,41.711113,0.0,130.0,3754.0,792.0,1.0,56.578133,90.0
71,-0.47000003,-1.8,-0.19935226,0.0294,36.0,34.844444,0.0,126.0,3136.0,791.0,1.0,55.523567,70.0
72,-0.475,-1.8,-0.20532776,0.0295,36.0,40.866665,0.0,123.0,3678.0,791.0,1.0,56.228676,70.0
73,-0.48,-1.8,-0.20869885,0.0296,36.0,34.166668,0.0,123.0,3075.0,792.0,1.0,56.626465,30.0
74,-0.47000003,-1.6,-0.19770034,0.0294,32.0,28.4,0.0,125.0,2556.0,791.0,1.0,55.32864,10.0
75,-0.55999994,-1.6,-0.21933804,0.0312,32.0,38.2125,0.0,133.0,3057.0,704.0,1.0,57.88189,10.0
76,-0.54999995,-1.6,-0.22346342,0.031,32.0,52.775,0.0,135.0,4222.0,704.0,1.0,58.368683,30.0
77,-0.55499995,-1.6,-0.21089993,0.0311,32.0,56.2875,0.0,136.0,4503.0,704.0,1.0,56.886192,70.0
78,-0.51500005,-1.8,-0.21161817,0.0303,36.0,37.0,0.0,131.0,3330.0,788.0,1.0,56.970943,50.0
79,-0.48,-1.8,-0.20249134,0.0296,36.0,43.788887,0.0,140.0,3941.0,788.0,1.0,55.89398,90.0
80,-0.48,-1.8,-0.20994186,0.0296,36.0,44.466667,0.0,123.0,4002.0,788.0,1.0,56.77314,10.0
81,-0.48499998,-1.8,-0.20784181,0.0297,36.0,33.211113,0.0,83.0,2989.0,788.0,1.0,56.525333,30.0
82,-0.48499998,-1.8,-0.21620017,0.0297,36.0,39.5,0.0,59.0,3555.0,789.0,1.0,57.51162,70.0
83,-0.47000003,-1.8,-0.20820764,0.0294,36.0,37.455555,0.0,135.0,3371.0,792.0,1.0,56.5685,30.0
84,-0.47000003,-1.8,-0.2014373,0.0294,36.0,27.077778,0.0,128.0,2437.0,792.0,1.0,55.7696,30.0
85,-0.48499998,-1.8,-0.21253589,0.0297,36.0,30.933332,0.0,128.0,2784.0,792.0,1.0,57.079235,70.0
86,-0.47000003,-1.8,-0.20402361,0.0294,36.0,27.211111,0.0,140.0,2449.0,792.0,1.0,56.074787,90.0
87,-0.48499998,-1.8,-0.21075116,0.0297,36.0,18.777779,0.0,125.0,1690.0,792.0,1.0,56.868637,10.0
88,-0.48999998,-1.8,-0.22086951,0.0298,36.0,22.444445,0.0,133.0,2020.0,792.0,1.0,58.062603,90.0
89,-0.475,-1.8,-0.22381094,0.0295,36.0,19.866667,0.0,128.0,1788.0,792.0,1.0,58.40969,10.0
90,-0.47000003,-1.8,-0.23779662,0.0294,36.0,13.155556,0.0,138.0,1184.0,792.0,1.0,60.06,10.0
91,-0.48,-1.8,-0.24204972,0.0296,36.0,18.122223,0.0,155.0,1631.0,792.0,1.0,60.561867,70.0
92,-0.475,-1.8,-0.26182958,0.0295,36.0,16.822222,0.0,207.0,1514.0,792.0,1.0,62.89589,90.0
93,-0.48,-1.8,-0.22668587,0.0296,36.0,19.944445,0.0,255.0,1795.0,792.0,1.0,58.74893,10.0
94,-0.475,-1.8,-0.23234871,0.0295,36.0,24.122223,0.0,262.0,2171.0,792.0,1.0,59.41715,90.0
95,-0.48,-1.8,-0.23492332,0.0296,36.0,23.055555,0.0,207.0,2075.0,792.0,1.0,59.72095,90.0
96,-0.48,-1.8,-0.24880058,0.0296,36.0,29.844444,0.0,142.0,2686.0,792.0,1.0,61.358467,10.0
97,-0.475,-1.8,-0.2647933,0.0295,36.0,32.27778,0.0,65.0,2905.0,792.0,1.0,63.24561,10.0
98,1.0,-2.15,-0.48554838,0.0186,43.0,38.418606,0.0,20.0,4130.0,939.0,1.0,89.29471,30.0
99,1.0,-2.15,-0.51802206,0.0187,43.0,51.12558,0.0,21.0,5496.0,939.0,1.0,93.1266,90.0
100,-0.40500003,-2.15,-0.27959266,0.0281,43.0,37.32093,0.0,65.0,4012.0,940.0,1.0,64.991936,50.0
101,-0.40000004,-2.15,-0.268066,0.028,43.0,29.032558,0.0,54.0,3121.0,939.0,1.0,63.631786,30.0
102,-0.40500003,-2.15,-0.27357975,0.0281,43.0,38.009304,0.0,103.0,4086.0,939.0,1.0,64.28241,50.0
103,-0.40000004,-2.15,-0.28347906,0.028,43.0,36.065117,0.0,114.0,3877.0,939.0,1.0,65.45053,10.0
104,-0.42000002,-1.65,-0.26016787,0.0284,33.0,30.093023,0.0,118.0,3235.0,940.0,1.0,62.69981,70.0
