timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s2_cpu,masterk8s2_mem,worker2_cpu,worker2_mem,worker21_cpu,worker21_mem,worker22_cpu,worker22_mem
308,-0.21000002,-2.0,-1.4402323,0.0242,40.0,35.45,0.0,37.0,3545.0,865.0,1.0,201.9474,10.0,72,10,<unknown>,<unknown>,18,6,16,5
309,-0.42500004,-2.0,-1.4332103,0.0285,40.0,31.71,0.0,143.0,3171.0,866.0,1.0,201.1188,10.0,74,10,<unknown>,<unknown>,24,6,19,5
310,-0.43000004,-2.0,-1.400765,0.0286,40.0,32.38,0.0,121.0,3238.0,866.0,1.0,197.29027,50.0,82,10,<unknown>,<unknown>,21,6,20,5
311,-0.48000002,-1.8000001,-1.454007,0.0296,36.0,37.922222,0.0,134.0,3413.0,781.0,1.0,203.57283,10.0,74,10,<unknown>,<unknown>,17,5,21,5
312,-0.5,-1.8000001,-1.4440508,0.03,36.0,37.755554,0.0,80.0,3398.0,781.0,1.0,202.398,90.0,74,10,<unknown>,<unknown>,22,5,22,5
313,-0.59000015,-1.5,-1.5175558,0.0318,30.0,47.053333,0.0,83.0,3529.0,654.0,1.0,211.0716,30.0,78,10,<unknown>,<unknown>,24,5,21,5
314,-0.68500006,-1.5,-1.517425,0.0337,30.0,46.213333,0.0,67.0,3466.0,654.0,1.0,211.05614,70.0,68,10,<unknown>,<unknown>,24,5,19,4
315,-0.68500006,-1.5,-1.5681813,0.0337,30.0,47.81333,0.0,62.0,3586.0,655.0,1.0,217.0454,10.0,69,10,<unknown>,<unknown>,25,5,21,4
316,1.0,-1.9,-1.7518067,0.0184,38.0,56.2,0.0,15.0,5339.0,814.0,1.0,238.7132,10.0,45,10,<unknown>,<unknown>,31,5,27,4
317,-0.09500003,-1.9,-1.673021,0.0219,38.0,40.31579,0.0,28.0,3830.0,822.0,1.0,229.41647,10.0,62,10,<unknown>,<unknown>,26,5,24,5
318,-0.45,-1.9,-1.4455198,0.029,38.0,34.37895,0.0,126.0,3266.0,822.0,1.0,202.57133,30.0,74,10,<unknown>,<unknown>,21,5,20,5
319,-0.445,-1.9,-1.4252238,0.0289,38.0,35.063156,0.0,92.0,3331.0,822.0,1.0,200.1764,90.0,83,10,<unknown>,<unknown>,20,5,20,5
320,-0.445,-1.9,-1.4534429,0.0289,38.0,34.526318,0.0,124.0,3280.0,822.0,1.0,203.50627,30.0,77,10,<unknown>,<unknown>,21,5,19,5
321,-0.46500006,-1.9,-1.4762107,0.0293,38.0,34.978947,0.0,142.0,3323.0,823.0,1.0,206.19287,70.0,76,10,<unknown>,<unknown>,22,5,21,5
322,-0.47000006,-1.6,-1.4372735,0.0294,32.0,35.13684,0.0,70.0,3338.0,823.0,1.0,201.59827,50.0,83,10,<unknown>,<unknown>,22,5,21,4
323,-0.64000005,-1.45,-1.4325316,0.0328,29.0,49.4,0.0,91.0,3705.0,656.0,1.0,201.03873,30.0,71,10,<unknown>,<unknown>,23,5,21,4
324,-0.28,-1.65,-1.673504,0.0256,33.0,58.455173,0.0,30.0,4238.0,635.0,1.0,229.47346,30.0,63,10,<unknown>,<unknown>,28,5,26,4
325,-0.56,-1.65,-1.4678385,0.0312,33.0,45.575756,0.0,112.0,3760.0,719.0,1.0,205.20494,50.0,77,10,<unknown>,<unknown>,24,5,24,4
326,-0.555,-1.65,-1.5138553,0.0311,33.0,45.91515,0.0,107.0,3788.0,718.0,1.0,210.63493,50.0,68,10,<unknown>,<unknown>,23,5,24,4
327,-0.56,-1.65,-1.4693254,0.0312,33.0,44.351517,0.0,77.0,3659.0,718.0,1.0,205.3804,90.0,69,10,<unknown>,<unknown>,25,5,24,4
328,-0.55,-1.65,-1.4920746,0.031,33.0,42.230305,0.0,122.0,3484.0,719.0,1.0,208.0648,30.0,75,10,<unknown>,<unknown>,24,5,25,4
329,-0.555,-1.65,-1.4636091,0.0311,33.0,43.951515,0.0,53.0,3626.0,720.0,1.0,204.70587,90.0,69,10,<unknown>,<unknown>,22,5,24,4
330,-0.55,-1.65,-1.4603384,0.031,33.0,43.151516,0.0,134.0,3560.0,719.0,1.0,204.31993,70.0,70,10,<unknown>,<unknown>,23,5,22,4
331,-0.55,-1.65,-1.5007848,0.031,33.0,42.860607,0.0,110.0,3536.0,721.0,1.0,209.0926,30.0,73,10,<unknown>,<unknown>,24,5,24,4
332,-0.65000004,-1.5,-1.4977887,0.033,30.0,48.693333,0.0,118.0,3652.0,657.0,1.0,208.73906,90.0,72,10,<unknown>,<unknown>,23,5,24,4
333,-0.66,-1.5,-1.5483706,0.0332,30.0,46.986668,0.0,128.0,3524.0,659.0,1.0,214.70773,90.0,74,10,<unknown>,<unknown>,24,5,21,4
334,-0.6650001,-1.5,-1.577236,0.0333,30.0,45.933334,0.0,130.0,3445.0,658.0,1.0,218.11386,70.0,72,10,<unknown>,<unknown>,24,5,22,4
335,-0.66,-1.5,-1.5660594,0.0332,30.0,46.093334,0.0,82.0,3457.0,658.0,1.0,216.795,90.0,72,10,<unknown>,<unknown>,23,5,22,4
336,-0.66,-1.5,-1.5662549,0.0332,30.0,45.693333,0.0,88.0,3427.0,658.0,1.0,216.81807,10.0,74,10,<unknown>,<unknown>,24,5,21,4
337,-0.6450001,-1.5,-1.5306203,0.0329,30.0,46.52,0.0,132.0,3489.0,658.0,1.0,212.6132,30.0,74,10,<unknown>,<unknown>,24,5,22,4
338,-0.65000004,-1.5,-1.5617565,0.033,30.0,44.266666,0.0,124.0,3320.0,658.0,1.0,216.28726,30.0,74,10,<unknown>,<unknown>,22,5,22,4
339,-0.6650001,-1.5,-1.5180869,0.0333,30.0,45.986668,0.0,113.0,3449.0,658.0,1.0,211.13426,70.0,75,10,<unknown>,<unknown>,22,5,19,4
340,-0.12500007,-1.65,-1.7052708,0.0225,33.0,52.82424,0.0,25.0,4358.0,718.0,1.0,233.22195,10.0,61,10,<unknown>,<unknown>,26,5,25,4
341,-0.55,-1.65,-1.4938604,0.031,33.0,42.206062,0.0,59.0,3482.0,721.0,1.0,208.27553,30.0,74,10,<unknown>,<unknown>,22,5,22,4
342,-0.56,-1.65,-1.4405345,0.0312,33.0,41.660606,0.0,95.0,3437.0,722.0,1.0,201.98306,70.0,78,10,<unknown>,<unknown>,26,5,24,4
343,-0.55,-1.65,-1.4562695,0.031,33.0,41.757576,0.0,133.0,3445.0,721.0,1.0,203.8398,10.0,72,10,<unknown>,<unknown>,22,5,25,4
344,-0.56,-1.65,-1.4566853,0.0312,33.0,40.98182,0.0,124.0,3381.0,722.0,1.0,203.88887,90.0,81,10,<unknown>,<unknown>,17,5,17,4
345,-0.56,-1.65,-1.4292463,0.0312,33.0,40.666668,0.0,108.0,3355.0,721.0,1.0,200.65106,70.0,78,10,<unknown>,<unknown>,22,5,21,4
346,-0.17,-1.65,-1.6476948,0.0234,33.0,48.957577,0.0,28.0,4039.0,721.0,1.0,226.428,30.0,61,10,<unknown>,<unknown>,24,5,25,4
347,-0.56500006,-1.65,-1.521548,0.0313,33.0,41.636364,0.0,106.0,3435.0,721.0,1.0,211.54266,30.0,79,10,<unknown>,<unknown>,22,5,22,4
348,-0.56500006,-1.65,-1.492061,0.0313,33.0,42.37576,0.0,61.0,3496.0,722.0,1.0,208.0632,10.0,77,10,<unknown>,<unknown>,23,5,23,4
349,-0.57,-1.65,-1.5147208,0.0314,33.0,43.515152,0.0,110.0,3590.0,722.0,1.0,210.73706,50.0,70,10,<unknown>,<unknown>,23,5,23,4
350,-0.56500006,-1.65,-1.4868966,0.0313,33.0,43.151516,0.0,135.0,3560.0,722.0,1.0,207.4538,90.0,81,10,<unknown>,<unknown>,22,5,23,4
351,-0.555,-1.65,-1.5341005,0.0311,33.0,43.236362,0.0,188.0,3567.0,722.0,1.0,213.02386,50.0,77,10,<unknown>,<unknown>,24,5,23,4
352,-0.6650001,-1.45,-1.4899065,0.0333,29.0,49.931034,0.0,107.0,3620.0,637.0,1.0,207.80898,70.0,64,10,<unknown>,<unknown>,26,5,23,4
353,-0.7000001,-1.45,-1.5558062,0.034,29.0,48.96552,0.0,80.0,3550.0,638.0,1.0,215.58513,90.0,75,10,<unknown>,<unknown>,23,5,20,4
354,-0.19000006,-1.75,-1.6726859,0.0238,35.0,57.131035,0.0,27.0,4142.0,637.0,1.0,229.37694,70.0,58,10,<unknown>,<unknown>,29,5,26,4
355,-0.51000005,-1.75,-1.463796,0.0302,35.0,38.845715,0.0,90.0,3399.0,763.0,1.0,204.72794,90.0,71,10,<unknown>,<unknown>,22,5,23,4
356,-0.495,-1.75,-1.5013074,0.0299,35.0,39.21143,0.0,54.0,3431.0,763.0,1.0,209.15427,30.0,80,10,<unknown>,<unknown>,20,5,21,4
357,1.0,-1.75,-1.7181079,0.0182,35.0,51.817142,0.0,16.0,4534.0,763.0,1.0,234.73674,10.0,49,10,<unknown>,<unknown>,29,5,30,4
358,1.0,-1.75,-1.7782232,0.017,35.0,54.285713,0.0,13.0,4750.0,763.0,1.0,241.83034,10.0,36,10,<unknown>,<unknown>,29,5,30,4
359,1.0,-2.0,-1.8226632,0.016,40.0,52.02,0.0,11.0,5202.0,863.0,1.0,247.07425,90.0,27,10,<unknown>,<unknown>,32,5,33,5
360,1.0,-2.0,-1.6892436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,53,10,<unknown>,<unknown>,30,5,30,5
361,-17.134998,-0.2,-0.1679757,0.3627,4.0,200.4,0.0,37.0,501.0,23.0,1.0,51.821133,30.0,0,10,<unknown>,<unknown>,0,4,6,3
362,1.0,-1.0500001,-1.1998048,0.016,21.0,91.15,0.0,4.0,3646.0,327.0,1.0,173.57697,10.0,1,10,<unknown>,<unknown>,22,4,21,4
363,-0.59000015,-2.3,-1.1717563,0.0318,46.0,19.4,0.0,39.0,2231.0,955.0,1.0,170.26724,30.0,87,10,<unknown>,<unknown>,15,6,13,5
364,-0.37000003,-2.3,-1.3410746,0.0274,46.0,17.886957,0.0,128.0,2057.0,967.0,1.0,190.2468,90.0,88,10,<unknown>,<unknown>,13,6,13,5
365,-0.35500005,-2.3,-1.3359616,0.0271,46.0,17.243479,0.0,61.0,1983.0,967.0,1.0,189.64346,50.0,83,10,<unknown>,<unknown>,13,6,13,5
366,1.0,-2.55,-1.6712452,0.0169,51.0,25.443138,0.0,16.0,3244.0,1067.0,1.0,229.20694,90.0,74,10,<unknown>,<unknown>,19,6,18,5
367,1.0,-2.8500001,-1.8753694,0.0155,57.0,32.933334,0.0,12.0,4199.0,1067.0,1.0,253.2936,10.0,50,10,<unknown>,<unknown>,21,6,22,5
368,1.0,-2.8500001,-1.7545921,0.0178,57.0,32.891228,0.0,21.0,4687.0,1190.0,1.0,239.04187,10.0,67,10,<unknown>,<unknown>,24,6,24,5
369,1.0,-2.8500001,-1.7524871,0.018,57.0,41.43158,0.0,22.0,5904.0,1195.0,1.0,238.79347,30.0,64,10,<unknown>,<unknown>,30,6,32,5
370,-0.29000008,-2.8500001,-1.4754469,0.0258,57.0,31.873684,0.0,118.0,4542.0,1198.0,1.0,206.10274,10.0,69,10,<unknown>,<unknown>,26,6,26,5
371,-0.29000008,-2.8500001,-1.4891971,0.0258,57.0,31.663158,0.0,59.0,4512.0,1198.0,1.0,207.72527,90.0,64,10,<unknown>,<unknown>,28,6,27,5
372,-0.30000004,-2.55,-1.4084717,0.026,51.0,31.621052,0.0,56.0,4506.0,1198.0,1.0,198.19966,50.0,75,10,<unknown>,<unknown>,28,6,27,5
373,-0.335,-2.3500001,-1.4316723,0.0267,47.0,35.388237,0.0,104.0,4512.0,1072.0,1.0,200.93733,10.0,72,10,<unknown>,<unknown>,30,6,28,5
374,1.0,-2.3500001,-1.7102853,0.0169,47.0,52.731915,0.0,16.0,6196.0,988.0,1.0,233.81366,30.0,31,10,<unknown>,<unknown>,44,6,42,5
375,1.0,-2.3500001,-1.7054272,0.0152,47.0,48.79149,0.0,11.0,5733.0,988.0,1.0,233.2404,90.0,14,10,<unknown>,<unknown>,42,6,39,5
376,-0.35500005,-2.3500001,-1.2503814,0.0271,47.0,29.693617,0.0,75.0,3489.0,988.0,1.0,179.545,90.0,78,10,<unknown>,<unknown>,20,6,23,5
377,-0.37500003,-2.3500001,-1.2103542,0.0275,47.0,28.51915,0.0,118.0,3351.0,988.0,1.0,174.8218,90.0,70,10,<unknown>,<unknown>,26,6,25,5
378,-0.36000004,-2.3500001,-1.2865418,0.0272,47.0,27.353191,0.0,116.0,3214.0,988.0,1.0,183.81194,90.0,77,10,<unknown>,<unknown>,22,6,18,5
379,1.0,-2.3500001,-1.5585853,0.0182,47.0,32.51064,0.0,20.0,3820.0,988.0,1.0,215.91307,70.0,61,10,<unknown>,<unknown>,21,6,20,5
380,-0.36000004,-2.3500001,-1.1999192,0.0272,47.0,23.06383,0.0,110.0,2710.0,988.0,1.0,173.59047,10.0,77,10,<unknown>,<unknown>,19,6,20,5
381,-0.36500004,-2.3500001,-1.3063306,0.0273,47.0,22.0,0.0,123.0,2585.0,988.0,1.0,186.147,30.0,81,10,<unknown>,<unknown>,21,6,19,5
382,-0.0049999915,-2.3500001,-1.5085101,0.0201,47.0,27.259575,0.0,26.0,3203.0,988.0,1.0,210.0042,10.0,76,10,<unknown>,<unknown>,18,6,17,5
383,-0.36000004,-2.3500001,-1.2520819,0.0272,47.0,22.119148,0.0,115.0,2599.0,988.0,1.0,179.74567,70.0,78,10,<unknown>,<unknown>,16,6,17,5
384,1.0,-2.3500001,-1.6433932,0.0166,47.0,28.714893,0.0,15.0,3374.0,988.0,1.0,225.9204,50.0,59,10,<unknown>,<unknown>,25,6,24,5
385,-0.40000007,-2.05,-1.3141932,0.028,41.0,22.663414,0.0,60.0,2323.0,863.0,1.0,187.0748,10.0,86,10,<unknown>,<unknown>,12,6,13,5
386,1.0,-2.05,-1.7218022,0.0165,41.0,34.956097,0.0,13.0,3583.0,862.0,1.0,235.17267,90.0,41,10,<unknown>,<unknown>,19,5,23,5
387,1.0,-2.05,-1.8076011,0.0135,41.0,41.29756,0.0,5.0,4233.0,863.0,1.0,245.29694,10.0,3,10,<unknown>,<unknown>,24,5,30,5
388,1.0,-2.05,-1.8088932,0.0137,41.0,41.980488,0.0,5.0,4303.0,862.0,1.0,245.4494,30.0,3,10,<unknown>,<unknown>,24,5,29,5
389,1.0,-2.05,-1.6711469,0.0132,41.0,34.17561,0.0,4.0,3503.0,862.0,1.0,229.19533,30.0,2,10,<unknown>,<unknown>,20,5,25,5
390,1.0,-2.05,-1.4932847,0.0125,41.0,27.395123,0.0,3.0,2808.0,862.0,1.0,208.2076,10.0,1,10,<unknown>,<unknown>,17,5,19,5
391,1.0,-2.9,-1.3176256,0.0184,58.0,26.391489,0.0,19.0,3101.0,983.0,1.0,187.47983,30.0,75,10,<unknown>,<unknown>,16,6,16,5
392,1.0,-2.9,-1.2191085,0.0121,58.0,13.337931,0.0,2.0,1934.0,1204.0,1.0,175.8548,10.0,0,10,<unknown>,<unknown>,13,6,12,5
393,1.0,-2.9,-1.8197204,0.0133,58.0,29.372414,0.0,5.0,4259.0,1207.0,1.0,246.727,30.0,4,10,<unknown>,<unknown>,28,6,27,5
394,1.0,-2.9,-1.5150192,0.0124,58.0,19.641378,0.0,3.0,2848.0,1207.0,1.0,210.77226,30.0,1,10,<unknown>,<unknown>,18,6,18,5
395,1.0,-2.9,-1.7000673,0.0129,58.0,25.103449,0.0,4.0,3640.0,1205.0,1.0,232.60794,10.0,2,10,<unknown>,<unknown>,24,6,23,5
396,1.0,-2.9,-1.834974,0.0151,58.0,33.84138,0.0,10.0,4907.0,1204.0,1.0,248.52693,50.0,35,10,<unknown>,<unknown>,22,6,22,5
397,1.0,-2.9,-2.016922,0.0141,58.0,38.489655,0.0,7.0,5581.0,1206.0,1.0,269.9968,30.0,4,10,<unknown>,<unknown>,34,6,33,5
398,1.0,-2.9,-1.2220627,0.0121,58.0,13.372414,0.0,2.0,1939.0,1205.0,1.0,176.2034,90.0,0,10,<unknown>,<unknown>,13,6,12,5
399,1.0,-3.6000001,-1.3287385,0.0174,72.0,10.948387,0.0,20.0,1697.0,1293.0,1.0,188.79114,30.0,86,10,<unknown>,<unknown>,11,6,11,5
400,-0.26000002,-3.6000001,-1.2715899,0.0252,72.0,8.135484,0.0,64.0,1261.0,1301.0,1.0,182.0476,70.0,90,10,<unknown>,<unknown>,8,6,7,5
401,1.0,-3.6000001,-1.6266384,0.0167,72.0,11.316129,0.0,18.0,1754.0,1301.0,1.0,223.94333,30.0,84,10,<unknown>,<unknown>,10,6,10,5
402,-0.26000002,-3.6000001,-1.4020593,0.0252,72.0,13.238709,0.0,99.0,2052.0,1303.0,1.0,197.443,50.0,91,10,<unknown>,<unknown>,8,6,8,5
403,-0.27,-3.6000001,-1.4184153,0.0254,72.0,15.870968,0.0,127.0,2460.0,1303.0,1.0,199.373,50.0,88,10,<unknown>,<unknown>,7,6,8,5
404,-0.26500002,-3.6000001,-1.4235966,0.0253,72.0,21.36129,0.0,139.0,3311.0,1303.0,1.0,199.9844,10.0,92,10,<unknown>,<unknown>,13,6,11,5
405,-0.26500002,-3.6000001,-1.4476751,0.0253,72.0,24.664516,0.0,130.0,3823.0,1303.0,1.0,202.82567,70.0,82,10,<unknown>,<unknown>,26,6,27,5
406,-0.27,-2.4,-1.4183741,0.0254,48.0,28.025806,0.0,133.0,4344.0,1303.0,1.0,199.36813,90.0,69,10,<unknown>,<unknown>,33,6,31,5
407,-0.3450001,-2.4,-1.5553018,0.0269,48.0,40.008335,0.0,123.0,4801.0,1009.0,1.0,215.5256,70.0,67,10,<unknown>,<unknown>,32,6,39,5
408,-0.3450001,-2.2,-1.4869012,0.0269,44.0,39.383335,0.0,127.0,4726.0,1010.0,1.0,207.45433,70.0,70,10,<unknown>,<unknown>,37,6,36,5
409,-0.38500002,-1.95,-1.5245035,0.0277,39.0,44.01818,0.0,132.0,4842.0,926.0,1.0,211.8914,70.0,63,10,<unknown>,<unknown>,32,6,25,5
410,-0.43000004,-1.95,-1.4446706,0.0286,39.0,50.19487,0.0,130.0,4894.0,820.0,1.0,202.47113,10.0,70,10,<unknown>,<unknown>,26,5,32,5
411,-0.45,-1.95,-1.3908656,0.029,39.0,50.62564,0.0,146.0,4936.0,823.0,1.0,196.12213,90.0,70,10,<unknown>,<unknown>,34,5,38,5
412,-0.445,-1.95,-1.3640221,0.0289,39.0,48.102566,0.0,141.0,4690.0,822.0,1.0,192.9546,50.0,62,10,<unknown>,<unknown>,33,5,27,5
413,-0.42000005,-1.95,-1.3150135,0.0284,39.0,46.266666,0.0,131.0,4511.0,822.0,1.0,187.1716,70.0,71,10,<unknown>,<unknown>,24,5,28,5
414,-0.435,-1.95,-1.4373858,0.0287,39.0,45.42564,0.0,131.0,4429.0,821.0,1.0,201.61153,10.0,73,10,<unknown>,<unknown>,28,5,36,5
415,-0.44,-1.95,-1.4289865,0.0288,39.0,44.553844,0.0,132.0,4344.0,821.0,1.0,200.6204,10.0,63,10,<unknown>,<unknown>,33,5,26,5
416,-0.435,-1.95,-1.5287722,0.0287,39.0,43.31282,0.0,147.0,4223.0,821.0,1.0,212.39513,10.0,71,10,<unknown>,<unknown>,24,5,25,5
417,-0.43000004,-1.95,-1.5311282,0.0286,39.0,42.071796,0.0,166.0,4102.0,821.0,1.0,212.67313,10.0,77,10,<unknown>,<unknown>,24,5,35,5
418,-0.44,-1.95,-1.5131791,0.0288,39.0,40.410255,0.0,141.0,3940.0,822.0,1.0,210.55513,70.0,64,10,<unknown>,<unknown>,33,5,27,5
419,-0.42500004,-1.95,-1.4091451,0.0285,39.0,40.94359,0.0,159.0,3992.0,825.0,1.0,198.27913,10.0,70,10,<unknown>,<unknown>,24,5,23,5
420,-0.435,-1.95,-1.4362079,0.0287,39.0,36.933334,0.0,160.0,3601.0,824.0,1.0,201.47253,30.0,76,10,<unknown>,<unknown>,23,5,34,5
421,-0.43000004,-1.95,-1.4237266,0.0286,39.0,36.369232,0.0,164.0,3546.0,826.0,1.0,199.99974,70.0,63,10,<unknown>,<unknown>,33,5,29,5
422,-0.44,-1.95,-1.3566679,0.0288,39.0,35.876923,0.0,138.0,3498.0,824.0,1.0,192.0868,50.0,69,10,<unknown>,<unknown>,26,5,23,5
423,-0.44,-1.95,-1.3554317,0.0288,39.0,34.553844,0.0,150.0,3369.0,824.0,1.0,191.94093,90.0,75,10,<unknown>,<unknown>,22,5,28,5
424,-0.435,-1.95,-1.3311594,0.0287,39.0,32.994873,0.0,138.0,3217.0,825.0,1.0,189.0768,50.0,65,10,<unknown>,<unknown>,28,5,25,5
425,-0.42500004,-1.95,-1.3275299,0.0285,39.0,30.266666,0.0,145.0,2951.0,824.0,1.0,188.64853,50.0,72,10,<unknown>,<unknown>,23,5,18,5
426,-0.445,-1.95,-1.3265893,0.0289,39.0,27.692308,0.0,131.0,2700.0,824.0,1.0,188.53754,70.0,78,10,<unknown>,<unknown>,18,5,22,5
427,-0.435,-1.95,-1.3121039,0.0287,39.0,23.517948,0.0,128.0,2293.0,825.0,1.0,186.82826,70.0,71,10,<unknown>,<unknown>,21,5,22,5
428,-0.44,-1.95,-1.3290774,0.0288,39.0,22.605127,0.0,149.0,2204.0,824.0,1.0,188.83113,10.0,79,10,<unknown>,<unknown>,20,5,14,5
429,-0.48000002,-1.75,-1.3168857,0.0296,35.0,24.262857,0.0,128.0,2123.0,741.0,1.0,187.39252,50.0,83,10,<unknown>,<unknown>,14,5,13,5
430,-0.5,-1.75,-1.3218944,0.03,35.0,21.77143,0.0,130.0,1905.0,741.0,1.0,187.98354,70.0,79,10,<unknown>,<unknown>,14,5,16,4
431,-0.495,-1.75,-1.3216977,0.0299,35.0,21.211428,0.0,126.0,1856.0,739.0,1.0,187.96033,50.0,72,10,<unknown>,<unknown>,26,5,26,4
432,-0.51000005,-1.75,-1.3337406,0.0302,35.0,38.914288,0.0,123.0,3405.0,740.0,1.0,189.3814,70.0,70,10,<unknown>,<unknown>,27,5,26,4
433,-0.505,-1.75,-1.3198254,0.0301,35.0,37.98857,0.0,123.0,3324.0,739.0,1.0,187.7394,90.0,70,10,<unknown>,<unknown>,21,5,24,4
434,-0.5,-1.75,-1.320491,0.03,35.0,34.662857,0.0,125.0,3033.0,741.0,1.0,187.81793,90.0,75,10,<unknown>,<unknown>,19,5,23,4
435,-0.5,-1.75,-1.3335683,0.03,35.0,31.302856,0.0,133.0,2739.0,742.0,1.0,189.36107,90.0,72,10,<unknown>,<unknown>,25,5,23,4
436,-0.5,-1.75,-1.3217057,0.03,35.0,30.297142,0.0,135.0,2651.0,740.0,1.0,187.96127,50.0,72,10,<unknown>,<unknown>,17,5,22,4
437,-0.5,-1.75,-1.3474379,0.03,35.0,30.24,0.0,136.0,2646.0,739.0,1.0,190.99767,30.0,77,10,<unknown>,<unknown>,14,5,18,4
438,-0.49,-1.75,-1.314926,0.0298,35.0,25.954287,0.0,131.0,2271.0,744.0,1.0,187.16127,50.0,77,10,<unknown>,<unknown>,17,5,19,4
439,-0.5,-1.75,-1.3379062,0.03,35.0,24.285715,0.0,140.0,2125.0,742.0,1.0,189.87294,90.0,75,10,<unknown>,<unknown>,15,5,19,4
440,-0.495,-1.75,-1.3283689,0.0299,35.0,24.365715,0.0,123.0,2132.0,743.0,1.0,188.74753,70.0,81,10,<unknown>,<unknown>,10,5,14,4
441,-0.505,-1.75,-1.3722944,0.0301,35.0,23.931429,0.0,83.0,2094.0,744.0,1.0,193.93074,50.0,80,10,<unknown>,<unknown>,11,5,12,4
442,-0.495,-1.75,-1.3524463,0.0299,35.0,24.70857,0.0,59.0,2162.0,746.0,1.0,191.58867,90.0,91,10,<unknown>,<unknown>,13,5,6,4
443,-0.51000005,-1.75,-1.3965107,0.0302,35.0,23.405714,0.0,135.0,2048.0,746.0,1.0,196.78827,10.0,92,10,<unknown>,<unknown>,7,5,6,4
444,-0.51000005,-1.75,-1.399196,0.0302,35.0,24.685715,0.0,128.0,2160.0,748.0,1.0,197.10513,70.0,86,10,<unknown>,<unknown>,7,5,10,4
445,-0.49,-1.75,-1.4130542,0.0298,35.0,28.822857,0.0,128.0,2522.0,750.0,1.0,198.7404,50.0,90,10,<unknown>,<unknown>,11,5,7,4
446,-0.495,-1.75,-1.4082057,0.0299,35.0,30.16,0.0,140.0,2639.0,750.0,1.0,198.16827,10.0,83,10,<unknown>,<unknown>,8,5,11,4
447,-0.5,-1.75,-1.5210677,0.03,35.0,30.32,0.0,125.0,2653.0,750.0,1.0,211.486,10.0,79,10,<unknown>,<unknown>,15,5,18,4
448,-0.5,-1.75,-1.4923785,0.03,35.0,36.365715,0.0,133.0,3182.0,751.0,1.0,208.10066,30.0,82,10,<unknown>,<unknown>,20,5,18,4
449,-0.5,-1.75,-1.441552,0.03,35.0,39.84,0.0,128.0,3486.0,751.0,1.0,202.10313,90.0,75,10,<unknown>,<unknown>,17,5,17,4
450,-0.505,-1.75,-1.4945345,0.0301,35.0,42.32,0.0,138.0,3703.0,752.0,1.0,208.35507,30.0,70,10,<unknown>,<unknown>,22,5,26,4
451,-0.5,-1.75,-1.3959486,0.03,35.0,43.702858,0.0,155.0,3824.0,753.0,1.0,196.72194,90.0,75,10,<unknown>,<unknown>,28,5,26,4
452,-0.5,-1.75,-1.3998164,0.03,35.0,45.737144,0.0,207.0,4002.0,752.0,1.0,197.17833,90.0,69,10,<unknown>,<unknown>,23,5,22,4
453,-0.495,-1.75,-1.4212757,0.0299,35.0,46.182858,0.0,255.0,4041.0,751.0,1.0,199.71054,90.0,68,10,<unknown>,<unknown>,26,5,31,4
454,-0.5,-1.75,-1.4207841,0.03,35.0,47.84,0.0,262.0,4186.0,751.0,1.0,199.65253,70.0,75,10,<unknown>,<unknown>,34,5,27,4
455,-0.5,-1.75,-1.4397712,0.03,35.0,48.434284,0.0,207.0,4238.0,753.0,1.0,201.893,30.0,70,10,<unknown>,<unknown>,24,5,21,4
456,-0.505,-1.75,-1.4465858,0.0301,35.0,48.822857,0.0,142.0,4272.0,752.0,1.0,202.69713,10.0,67,10,<unknown>,<unknown>,24,5,30,4
457,-0.51500005,-1.75,-1.4476192,0.0303,35.0,48.422855,0.0,65.0,4237.0,757.0,1.0,202.81906,30.0,76,10,<unknown>,<unknown>,34,5,29,4
458,1.0,-2.0,-1.7358966,0.0197,40.0,62.58286,0.0,20.0,5476.0,757.0,1.0,236.8358,30.0,41,10,<unknown>,<unknown>,33,5,31,4
459,1.0,-2.0,-1.8189526,0.0191,40.0,53.25,0.0,21.0,5325.0,860.0,1.0,246.6364,70.0,50,10,<unknown>,<unknown>,32,5,37,5
460,-0.42500004,-2.0,-1.5710819,0.0285,40.0,40.54,0.0,65.0,4054.0,863.0,1.0,217.38766,90.0,78,10,<unknown>,<unknown>,30,5,32,5
461,-0.41500005,-2.0,-1.559296,0.0283,40.0,38.95,0.0,54.0,3895.0,864.0,1.0,215.99693,50.0,73,10,<unknown>,<unknown>,30,5,21,5
462,-0.42000005,-2.0,-1.5715848,0.0284,40.0,39.87,0.0,103.0,3987.0,867.0,1.0,217.447,30.0,68,10,<unknown>,<unknown>,22,6,25,5
463,-0.42500004,-2.0,-1.4999526,0.0285,40.0,38.29,0.0,114.0,3829.0,865.0,1.0,208.9944,30.0,78,10,<unknown>,<unknown>,26,6,32,5
464,-0.43000004,-2.0,-1.5613797,0.0286,40.0,36.48,0.0,118.0,3648.0,865.0,1.0,216.2428,10.0,74,10,<unknown>,<unknown>,32,5,22,5
465,-0.54,-1.65,-1.5338284,0.0308,33.0,44.37576,0.0,109.0,3661.0,716.0,1.0,212.99174,10.0,67,10,<unknown>,<unknown>,23,5,24,5
