timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s2_cpu,masterk8s2_mem,worker2_cpu,worker2_mem,worker21_cpu,worker21_mem,worker22_cpu,worker22_mem
305,1.0,-2.2,-1.8300463,0.0153,44.0,42.663635,0.0,10.0,4693.0,954.0,1.0,247.94547,10.0,22,10,<unknown>,<unknown>,31,5,28,5
306,-0.055,-2.2,-1.606639,0.0211,44.0,34.145454,0.0,29.0,3756.0,954.0,1.0,221.5834,10.0,70,10,<unknown>,<unknown>,28,5,22,4
307,1.0,-2.2,-1.6255208,0.0184,44.0,38.2,0.0,20.0,4202.0,954.0,1.0,223.81146,10.0,61,10,<unknown>,<unknown>,23,5,28,5
308,-0.18500006,-2.2,-1.5215085,0.0237,44.0,32.52727,0.0,37.0,3578.0,954.0,1.0,211.538,10.0,76,10,<unknown>,<unknown>,19,5,19,5
309,-0.38500002,-2.2,-1.4183848,0.0277,44.0,29.345455,0.0,143.0,3228.0,954.0,1.0,199.3694,10.0,71,10,<unknown>,<unknown>,25,5,19,5
310,-0.38000003,-2.2,-1.4030045,0.0276,44.0,29.854546,0.0,121.0,3284.0,954.0,1.0,197.55453,50.0,79,10,<unknown>,<unknown>,25,5,26,5
311,-0.47500005,-1.8000001,-1.4377284,0.0295,36.0,36.6,0.0,134.0,3294.0,787.0,1.0,201.65195,10.0,79,10,<unknown>,<unknown>,20,5,20,4
312,-0.485,-1.8000001,-1.4544406,0.0297,36.0,36.577778,0.0,80.0,3292.0,786.0,1.0,203.624,90.0,69,10,<unknown>,<unknown>,23,5,19,4
313,-0.57500005,-1.5500001,-1.4585508,0.0315,31.0,43.406452,0.0,83.0,3364.0,681.0,1.0,204.109,30.0,77,10,<unknown>,<unknown>,26,5,27,4
314,-0.625,-1.5500001,-1.5084696,0.0325,31.0,42.8,0.0,67.0,3317.0,682.0,1.0,209.9994,70.0,79,10,<unknown>,<unknown>,17,5,18,4
315,-0.62000006,-1.5500001,-1.467487,0.0324,31.0,42.490322,0.0,62.0,3293.0,682.0,1.0,205.16347,10.0,70,10,<unknown>,<unknown>,19,5,17,4
316,1.0,-2.0,-1.7851504,0.0181,40.0,55.496773,0.0,15.0,4301.0,681.0,1.0,242.64775,10.0,56,10,<unknown>,<unknown>,29,5,29,4
317,-0.08000005,-2.0,-1.6761672,0.0216,40.0,40.09,0.0,28.0,4009.0,870.0,1.0,229.78773,10.0,75,10,<unknown>,<unknown>,22,5,22,4
318,-0.435,-2.0,-1.4659305,0.0287,40.0,35.15,0.0,126.0,3515.0,870.0,1.0,204.9798,30.0,72,10,<unknown>,<unknown>,16,5,16,4
319,-0.445,-2.0,-1.509486,0.0289,40.0,34.98,0.0,92.0,3498.0,870.0,1.0,210.11934,90.0,77,10,<unknown>,<unknown>,25,5,25,4
320,-0.44,-2.0,-1.4749204,0.0288,40.0,35.25,0.0,124.0,3525.0,870.0,1.0,206.0406,30.0,79,10,<unknown>,<unknown>,23,5,23,4
321,-0.435,-2.0,-1.4800649,0.0287,40.0,36.28,0.0,142.0,3628.0,870.0,1.0,206.64766,70.0,68,10,<unknown>,<unknown>,18,5,18,4
322,-0.53000003,-1.65,-1.4906387,0.0306,33.0,42.057144,0.0,70.0,3680.0,765.0,1.0,207.89537,50.0,73,10,<unknown>,<unknown>,28,5,27,4
323,-0.68999994,-1.45,-1.5238692,0.0338,29.0,53.793102,0.0,91.0,3900.0,637.0,1.0,211.81656,30.0,72,10,<unknown>,<unknown>,27,5,27,4
324,-0.27,-1.8000001,-1.6625452,0.0254,36.0,61.24138,0.0,30.0,4440.0,637.0,1.0,228.18033,30.0,66,10,<unknown>,<unknown>,25,5,27,4
325,-0.5,-1.8000001,-1.4440713,0.03,36.0,39.166668,0.0,112.0,3525.0,783.0,1.0,202.4004,50.0,77,10,<unknown>,<unknown>,22,5,22,4
326,-0.51000005,-1.8000001,-1.505578,0.0302,36.0,38.577778,0.0,107.0,3472.0,783.0,1.0,209.6582,50.0,75,10,<unknown>,<unknown>,21,5,20,4
327,-0.48000002,-1.8000001,-1.4710435,0.0296,36.0,37.055557,0.0,77.0,3335.0,783.0,1.0,205.58313,90.0,76,10,<unknown>,<unknown>,22,5,22,4
328,-0.49,-1.8000001,-1.5184163,0.0298,36.0,40.81111,0.0,122.0,3673.0,783.0,1.0,211.17313,30.0,76,10,<unknown>,<unknown>,23,5,22,4
329,-0.495,-1.8000001,-1.468452,0.0299,36.0,41.855556,0.0,53.0,3767.0,783.0,1.0,205.27733,90.0,74,10,<unknown>,<unknown>,22,5,22,4
330,-0.67,-1.5,-1.5734885,0.0334,30.0,53.386665,0.0,134.0,4004.0,657.0,1.0,217.67165,70.0,70,10,<unknown>,<unknown>,24,5,25,4
331,-0.6750001,-1.5,-1.5478734,0.0335,30.0,52.213333,0.0,110.0,3916.0,657.0,1.0,214.64906,30.0,71,10,<unknown>,<unknown>,24,5,25,4
332,-0.6550001,-1.5,-1.5724635,0.0331,30.0,50.733334,0.0,118.0,3805.0,657.0,1.0,217.55069,90.0,70,10,<unknown>,<unknown>,23,5,25,4
333,-0.66,-1.5,-1.555743,0.0332,30.0,52.28,0.0,128.0,3921.0,657.0,1.0,215.57767,90.0,70,10,<unknown>,<unknown>,23,5,26,4
334,-0.6650001,-1.5,-1.5679271,0.0333,30.0,50.706665,0.0,130.0,3803.0,659.0,1.0,217.0154,70.0,72,10,<unknown>,<unknown>,24,5,25,4
335,-0.6750001,-1.5,-1.5449079,0.0335,30.0,49.4,0.0,82.0,3705.0,657.0,1.0,214.29913,90.0,70,10,<unknown>,<unknown>,24,5,25,4
336,-0.68,-1.5,-1.5683396,0.0336,30.0,49.533333,0.0,88.0,3715.0,659.0,1.0,217.06407,10.0,69,10,<unknown>,<unknown>,23,5,27,4
337,-0.6750001,-1.5,-1.4826633,0.0335,30.0,48.36,0.0,132.0,3627.0,658.0,1.0,206.95427,30.0,72,10,<unknown>,<unknown>,24,5,25,4
338,-0.6750001,-1.5,-1.5544299,0.0335,30.0,48.293335,0.0,124.0,3622.0,658.0,1.0,215.42273,30.0,71,10,<unknown>,<unknown>,18,5,18,4
339,-0.6650001,-1.5,-1.4888265,0.0333,30.0,48.44,0.0,113.0,3633.0,658.0,1.0,207.68153,70.0,72,10,<unknown>,<unknown>,23,5,24,4
340,-0.13500005,-1.75,-1.6429949,0.0227,35.0,55.32,0.0,25.0,4149.0,658.0,1.0,225.8734,10.0,62,10,<unknown>,<unknown>,26,5,30,4
341,-0.51500005,-1.75,-1.4815022,0.0303,35.0,38.434284,0.0,59.0,3363.0,764.0,1.0,206.81726,30.0,76,10,<unknown>,<unknown>,17,5,17,4
342,-0.51500005,-1.75,-1.4877186,0.0303,35.0,39.177143,0.0,95.0,3428.0,763.0,1.0,207.5508,70.0,74,10,<unknown>,<unknown>,22,5,20,4
343,-0.51500005,-1.75,-1.5117673,0.0303,35.0,38.685715,0.0,133.0,3385.0,763.0,1.0,210.38853,10.0,77,10,<unknown>,<unknown>,25,5,26,4
344,-0.52500004,-1.75,-1.5081617,0.0305,35.0,38.925713,0.0,124.0,3406.0,764.0,1.0,209.96307,90.0,76,10,<unknown>,<unknown>,17,5,17,4
345,-0.51000005,-1.75,-1.4789944,0.0302,35.0,39.954285,0.0,108.0,3496.0,764.0,1.0,206.52133,70.0,76,10,<unknown>,<unknown>,20,5,18,4
346,-0.20000003,-1.5,-1.6627342,0.024,30.0,54.4,0.0,28.0,4080.0,656.0,1.0,228.20264,30.0,65,10,<unknown>,<unknown>,34,5,28,4
347,-0.56500006,-1.65,-1.4612937,0.0313,33.0,42.19394,0.0,106.0,3481.0,719.0,1.0,204.43266,30.0,76,10,<unknown>,<unknown>,18,5,20,4
348,-0.58,-1.65,-1.4492514,0.0316,33.0,42.50909,0.0,61.0,3507.0,720.0,1.0,203.01167,30.0,75,10,<unknown>,<unknown>,22,5,19,4
349,-0.59000015,-1.65,-1.5168921,0.0318,33.0,44.133335,0.0,110.0,3641.0,720.0,1.0,210.99327,50.0,77,10,<unknown>,<unknown>,29,5,29,4
350,-0.57,-1.65,-1.4730254,0.0314,33.0,42.751514,0.0,135.0,3527.0,720.0,1.0,205.817,90.0,73,10,<unknown>,<unknown>,20,5,22,4
351,-0.56500006,-1.65,-1.4939193,0.0313,33.0,41.854546,0.0,188.0,3453.0,720.0,1.0,208.28247,50.0,73,10,<unknown>,<unknown>,19,5,18,4
352,-0.57500005,-1.65,-1.4856994,0.0315,33.0,40.99394,0.0,107.0,3382.0,720.0,1.0,207.31253,70.0,76,10,<unknown>,<unknown>,27,5,25,4
353,-0.625,-1.5,-1.5158819,0.0325,30.0,46.613335,0.0,80.0,3496.0,656.0,1.0,210.87407,90.0,72,10,<unknown>,<unknown>,20,5,25,4
354,-0.17499998,-1.75,-1.6807606,0.0235,35.0,52.97333,0.0,27.0,3973.0,656.0,1.0,230.32976,70.0,62,10,<unknown>,<unknown>,21,5,23,4
355,-0.53000003,-1.75,-1.5324248,0.0306,35.0,38.88,0.0,90.0,3402.0,761.0,1.0,212.82613,90.0,77,10,<unknown>,<unknown>,24,5,21,4
356,-0.535,-1.75,-1.4808238,0.0307,35.0,39.05143,0.0,54.0,3417.0,761.0,1.0,206.7372,30.0,76,10,<unknown>,<unknown>,19,5,23,4
357,1.0,-1.75,-1.8297215,0.0183,35.0,54.365715,0.0,16.0,4757.0,762.0,1.0,247.90714,10.0,51,10,<unknown>,<unknown>,27,5,23,4
358,1.0,-2.0,-1.8390417,0.0169,40.0,57.37143,0.0,13.0,5020.0,762.0,1.0,249.00693,10.0,31,10,<unknown>,<unknown>,29,5,30,4
359,1.0,-2.0,-1.8296022,0.0159,40.0,48.2,0.0,11.0,4820.0,862.0,1.0,247.89307,90.0,33,10,<unknown>,<unknown>,30,5,30,4
360,1.0,-2.0,-1.6524022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,67,10,<unknown>,<unknown>,28,5,27,4
361,-11.175,-0.4,-0.74880356,0.2435,8.0,195.5,0.0,37.0,1955.0,89.0,1.0,120.35882,30.0,4,10,<unknown>,<unknown>,13,4,12,3
362,1.0,-1.25,-1.5042453,0.0146,25.0,67.92,0.0,4.0,4245.0,510.0,1.0,209.50095,10.0,2,10,<unknown>,<unknown>,22,4,23,4
363,-0.505,-2.75,-1.3135966,0.0301,55.0,20.887272,0.0,39.0,2872.0,1126.0,1.0,187.0044,30.0,85,10,<unknown>,<unknown>,19,6,19,5
364,-0.31000003,-2.75,-1.1968328,0.0262,55.0,14.589091,0.0,128.0,2006.0,1156.0,1.0,173.22627,90.0,89,10,<unknown>,<unknown>,10,6,11,5
365,-0.31500003,-2.75,-1.2168186,0.0263,55.0,14.792727,0.0,61.0,2034.0,1156.0,1.0,175.5846,50.0,89,10,<unknown>,<unknown>,10,6,10,5
366,1.0,-2.75,-1.6212983,0.0164,55.0,28.996363,0.0,16.0,3987.0,1157.0,1.0,223.3132,90.0,66,10,<unknown>,<unknown>,21,6,21,5
367,1.0,-2.75,-1.8076112,0.0156,55.0,43.49818,0.0,12.0,5981.0,1156.0,1.0,245.29813,10.0,31,10,<unknown>,<unknown>,21,6,21,5
368,1.0,-2.75,-1.7557435,0.0178,55.0,44.79273,0.0,21.0,6159.0,1156.0,1.0,239.17773,10.0,41,10,<unknown>,<unknown>,29,6,31,5
369,1.0,-2.75,-1.722404,0.018,55.0,46.836365,0.0,22.0,6440.0,1156.0,1.0,235.24367,30.0,41,10,<unknown>,<unknown>,41,6,48,5
370,-0.31000003,-2.75,-1.486252,0.0262,55.0,34.24,0.0,118.0,4708.0,1156.0,1.0,207.37773,10.0,75,10,<unknown>,<unknown>,29,6,28,5
371,-0.32000002,-2.75,-1.468749,0.0264,55.0,31.745455,0.0,59.0,4365.0,1156.0,1.0,205.3124,90.0,72,10,<unknown>,<unknown>,29,6,29,5
372,-0.31500003,-2.75,-1.4855057,0.0263,55.0,31.425455,0.0,56.0,4321.0,1156.0,1.0,207.28967,50.0,66,10,<unknown>,<unknown>,28,6,28,5
373,-0.32000002,-2.75,-1.4868989,0.0264,55.0,29.432728,0.0,104.0,4047.0,1156.0,1.0,207.45407,10.0,77,10,<unknown>,<unknown>,27,6,25,5
374,1.0,-2.15,-1.8496757,0.0167,43.0,39.44,0.0,16.0,5423.0,1156.0,1.0,250.26173,30.0,38,10,<unknown>,<unknown>,35,6,37,5
375,1.0,-2.15,-1.8482789,0.0156,43.0,43.283722,0.0,11.0,4653.0,904.0,1.0,250.09691,90.0,28,10,<unknown>,<unknown>,40,6,24,4
376,-0.335,-2.7,-1.3229318,0.0267,54.0,20.518518,0.0,75.0,2770.0,1135.0,1.0,188.10594,90.0,85,10,<unknown>,<unknown>,20,6,18,5
377,-0.32500002,-2.7,-1.3263034,0.0265,54.0,19.296297,0.0,118.0,2605.0,1135.0,1.0,188.5038,90.0,86,10,<unknown>,<unknown>,17,6,16,5
378,-0.32000002,-2.7,-1.3088531,0.0264,54.0,18.577778,0.0,116.0,2508.0,1135.0,1.0,186.44467,90.0,79,10,<unknown>,<unknown>,17,6,17,5
379,1.0,-2.7,-1.581191,0.0177,54.0,24.162964,0.0,20.0,3262.0,1135.0,1.0,218.58054,70.0,73,10,<unknown>,<unknown>,23,6,22,5
380,-0.32500002,-2.7,-1.2588497,0.0265,54.0,24.948149,0.0,110.0,3368.0,1136.0,1.0,180.54427,10.0,78,10,<unknown>,<unknown>,20,6,27,5
381,-0.38000003,-2.25,-1.221192,0.0276,45.0,28.355556,0.0,123.0,3190.0,946.0,1.0,176.10066,30.0,78,10,<unknown>,<unknown>,30,6,21,4
382,-0.035000034,-2.25,-1.5034695,0.0207,45.0,33.173332,0.0,26.0,3732.0,946.0,1.0,209.4094,10.0,67,10,<unknown>,<unknown>,24,6,17,4
383,-0.41500005,-2.25,-1.2757666,0.0283,45.0,24.693333,0.0,115.0,2778.0,946.0,1.0,182.54047,70.0,81,10,<unknown>,<unknown>,17,6,20,4
384,1.0,-2.25,-1.6783932,0.0168,45.0,33.822224,0.0,15.0,3805.0,946.0,1.0,230.0504,50.0,56,10,<unknown>,<unknown>,37,6,21,4
385,-0.42000005,-2.25,-1.3624915,0.0284,45.0,22.835556,0.0,60.0,2569.0,946.0,1.0,192.774,10.0,82,10,<unknown>,<unknown>,21,6,13,4
386,1.0,-2.25,-1.7788407,0.0162,45.0,31.27111,0.0,13.0,3518.0,946.0,1.0,241.9032,90.0,46,10,<unknown>,<unknown>,23,6,23,4
387,1.0,-2.25,-1.7861073,0.0135,45.0,38.524445,0.0,5.0,4334.0,947.0,1.0,242.76067,10.0,2,10,<unknown>,<unknown>,33,6,22,4
388,1.0,-2.25,-1.8133011,0.0136,45.0,37.875557,0.0,5.0,4261.0,947.0,1.0,245.96953,30.0,2,10,<unknown>,<unknown>,33,6,22,4
389,1.0,-2.25,-1.6791632,0.0131,45.0,31.27111,0.0,4.0,3518.0,946.0,1.0,230.14127,30.0,2,10,<unknown>,<unknown>,28,6,18,4
390,1.0,-2.25,-1.4885542,0.0126,45.0,24.773333,0.0,3.0,2787.0,947.0,1.0,207.6494,10.0,1,10,<unknown>,<unknown>,21,6,14,4
391,1.0,-3.3500001,-1.7116474,0.0182,67.0,17.825806,0.0,19.0,2763.0,1287.0,1.0,233.9744,30.0,77,10,<unknown>,<unknown>,18,6,13,5
392,1.0,-3.3500001,-1.2271266,0.0122,67.0,12.83871,0.0,2.0,1990.0,1287.0,1.0,176.80093,10.0,1,10,<unknown>,<unknown>,13,6,12,5
393,1.0,-3.3500001,-1.8483994,0.0134,67.0,27.470968,0.0,5.0,4258.0,1287.0,1.0,250.11113,30.0,3,10,<unknown>,<unknown>,27,6,27,5
394,1.0,-3.3500001,-1.5272384,0.0124,67.0,18.696774,0.0,3.0,2898.0,1286.0,1.0,212.21413,30.0,1,10,<unknown>,<unknown>,18,6,18,5
395,1.0,-3.3500001,-1.6930468,0.013,67.0,23.68387,0.0,4.0,3671.0,1286.0,1.0,231.77953,10.0,2,10,<unknown>,<unknown>,23,6,23,5
396,1.0,-2.65,-1.9406298,0.0149,53.0,25.367743,0.0,10.0,3932.0,1286.0,1.0,260.99432,50.0,37,10,<unknown>,<unknown>,22,6,25,5
397,1.0,-2.65,-1.9672298,0.0141,53.0,42.173584,0.0,7.0,5588.0,1106.0,1.0,264.13312,30.0,4,10,<unknown>,<unknown>,37,6,34,5
398,1.0,-2.65,-1.2285961,0.0121,53.0,14.671699,0.0,2.0,1944.0,1108.0,1.0,176.97433,90.0,0,10,<unknown>,<unknown>,13,6,12,5
399,1.0,-3.05,-1.0818778,0.0177,61.0,15.606558,0.0,20.0,2380.0,1271.0,1.0,159.66159,30.0,83,10,<unknown>,<unknown>,11,6,11,5
400,-0.285,-3.05,-1.0144095,0.0257,61.0,10.990164,0.0,64.0,1676.0,1282.0,1.0,151.70033,70.0,92,10,<unknown>,<unknown>,7,6,9,5
401,1.0,-3.5,-1.4368225,0.0168,70.0,22.465574,0.0,18.0,3426.0,1282.0,1.0,201.54506,30.0,77,10,<unknown>,<unknown>,20,6,23,5
402,-0.27,-3.5,-1.2440045,0.0254,70.0,25.63871,0.0,99.0,3974.0,1303.0,1.0,178.79253,50.0,84,10,<unknown>,<unknown>,21,6,22,5
403,-0.27,-3.5,-1.3356158,0.0254,70.0,30.245161,0.0,127.0,4688.0,1303.0,1.0,189.60266,50.0,77,10,<unknown>,<unknown>,25,6,27,5
404,-0.27,-3.5,-1.3590474,0.0254,70.0,33.167744,0.0,139.0,5141.0,1303.0,1.0,192.3676,10.0,74,10,<unknown>,<unknown>,28,6,31,5
405,-0.27,-3.5,-1.3868543,0.0254,70.0,34.412903,0.0,130.0,5334.0,1303.0,1.0,195.6488,70.0,73,10,<unknown>,<unknown>,31,6,33,5
406,-0.31000003,-2.2,-1.4928926,0.0262,44.0,32.593548,0.0,133.0,5052.0,1303.0,1.0,208.16133,90.0,70,10,<unknown>,<unknown>,34,6,33,5
407,-0.435,-2.15,-1.5114346,0.0287,43.0,45.445454,0.0,123.0,4999.0,925.0,1.0,210.34927,70.0,64,10,<unknown>,<unknown>,36,6,28,4
408,-0.43000004,-2.15,-1.582035,0.0286,43.0,45.265118,0.0,127.0,4866.0,904.0,1.0,218.68013,70.0,67,10,<unknown>,<unknown>,33,6,29,4
409,-0.41500005,-2.15,-1.6176859,0.0283,43.0,42.23256,0.0,132.0,4540.0,906.0,1.0,222.88693,70.0,70,10,<unknown>,<unknown>,34,6,28,4
410,-0.42000005,-2.15,-1.5754887,0.0284,43.0,40.269768,0.0,130.0,4329.0,905.0,1.0,217.90767,10.0,68,10,<unknown>,<unknown>,33,6,26,4
411,-0.43000004,-2.15,-1.6312932,0.0286,43.0,38.706978,0.0,146.0,4161.0,905.0,1.0,224.4926,90.0,69,10,<unknown>,<unknown>,30,6,27,4
412,-0.435,-2.15,-1.5764537,0.0287,43.0,39.720932,0.0,141.0,4270.0,905.0,1.0,218.02153,50.0,72,10,<unknown>,<unknown>,31,6,26,4
413,-0.44,-1.9,-1.4851605,0.0288,38.0,43.730232,0.0,131.0,4701.0,905.0,1.0,207.24893,70.0,69,10,<unknown>,<unknown>,29,6,24,4
414,-0.45,-1.9,-1.5130726,0.029,38.0,46.65263,0.0,131.0,4432.0,799.0,1.0,210.54257,10.0,74,10,<unknown>,<unknown>,26,5,34,4
415,-0.445,-1.9,-1.4410441,0.0289,38.0,46.463158,0.0,132.0,4414.0,799.0,1.0,202.0432,10.0,65,10,<unknown>,<unknown>,35,5,25,4
416,-0.46000007,-1.9,-1.3954192,0.0292,38.0,47.189472,0.0,147.0,4483.0,799.0,1.0,196.65947,10.0,69,10,<unknown>,<unknown>,30,5,23,4
417,-0.45500007,-1.9,-1.3747762,0.0291,38.0,45.894737,0.0,166.0,4360.0,800.0,1.0,194.2236,10.0,77,10,<unknown>,<unknown>,24,5,32,4
418,-0.46500006,-1.9,-1.38493,0.0293,38.0,46.91579,0.0,141.0,4457.0,800.0,1.0,195.42174,70.0,67,10,<unknown>,<unknown>,30,5,27,4
419,-0.46000007,-1.9,-1.3067276,0.0292,38.0,45.36842,0.0,159.0,4310.0,799.0,1.0,186.19386,10.0,67,10,<unknown>,<unknown>,28,5,22,4
420,-0.46000007,-1.9,-1.3416865,0.0292,38.0,44.68421,0.0,160.0,4245.0,801.0,1.0,190.319,30.0,69,10,<unknown>,<unknown>,28,5,30,4
421,-0.46000007,-1.9,-1.3072747,0.0292,38.0,46.547367,0.0,164.0,4422.0,803.0,1.0,186.2584,70.0,69,10,<unknown>,<unknown>,29,5,28,4
422,-0.45500007,-1.9,-1.3087542,0.0291,38.0,44.073685,0.0,138.0,4187.0,800.0,1.0,186.433,50.0,72,10,<unknown>,<unknown>,29,5,21,4
423,-0.45500007,-1.9,-1.2867491,0.0291,38.0,42.063156,0.0,150.0,3996.0,803.0,1.0,183.8364,90.0,70,10,<unknown>,<unknown>,26,5,29,4
424,-0.45,-1.9,-1.3133357,0.029,38.0,40.94737,0.0,138.0,3890.0,799.0,1.0,186.9736,50.0,72,10,<unknown>,<unknown>,27,5,28,4
425,-0.46500006,-1.9,-1.2970237,0.0293,38.0,40.063156,0.0,145.0,3806.0,801.0,1.0,185.0488,50.0,72,10,<unknown>,<unknown>,27,5,22,4
426,-0.46500006,-1.9,-1.3040814,0.0293,38.0,38.242104,0.0,131.0,3633.0,801.0,1.0,185.8816,70.0,72,10,<unknown>,<unknown>,24,5,28,4
427,-0.48000002,-1.9,-1.3300306,0.0296,38.0,35.789474,0.0,128.0,3400.0,802.0,1.0,188.9436,70.0,71,10,<unknown>,<unknown>,26,5,29,4
428,-0.47000006,-1.9,-1.3205966,0.0294,38.0,34.305264,0.0,149.0,3259.0,801.0,1.0,187.8304,10.0,73,10,<unknown>,<unknown>,26,5,21,4
429,-0.47500005,-1.9,-1.2550526,0.0295,38.0,33.589474,0.0,128.0,3191.0,802.0,1.0,180.0962,50.0,77,10,<unknown>,<unknown>,24,5,24,4
430,-0.46500006,-1.9,-1.3209672,0.0293,38.0,30.126316,0.0,130.0,2862.0,805.0,1.0,187.87413,70.0,76,10,<unknown>,<unknown>,21,5,27,4
431,-0.45500007,-1.9,-1.2808887,0.0291,38.0,28.642105,0.0,126.0,2721.0,806.0,1.0,183.14487,50.0,77,10,<unknown>,<unknown>,21,5,18,4
432,-0.46500006,-1.9,-1.3510271,0.0293,38.0,27.442104,0.0,123.0,2607.0,806.0,1.0,191.4212,70.0,81,10,<unknown>,<unknown>,20,5,15,4
433,-0.46500006,-1.9,-1.3162538,0.0293,38.0,23.610527,0.0,123.0,2243.0,807.0,1.0,187.31795,90.0,80,10,<unknown>,<unknown>,16,5,15,4
434,-0.46500006,-1.9,-1.3616006,0.0293,38.0,23.042105,0.0,125.0,2189.0,805.0,1.0,192.66887,90.0,81,10,<unknown>,<unknown>,17,5,10,4
435,-0.52000004,-1.7,-1.3468843,0.0304,34.0,24.705883,0.0,133.0,2100.0,724.0,1.0,190.93234,90.0,85,10,<unknown>,<unknown>,17,5,12,4
436,-0.53000003,-1.7,-1.3878108,0.0306,34.0,26.77647,0.0,135.0,2276.0,722.0,1.0,195.76167,50.0,84,10,<unknown>,<unknown>,12,5,12,4
437,-0.52500004,-1.7,-1.3616519,0.0305,34.0,24.317648,0.0,136.0,2067.0,724.0,1.0,192.67493,30.0,84,10,<unknown>,<unknown>,13,5,12,4
438,-0.535,-1.7,-1.3681118,0.0307,34.0,25.541176,0.0,131.0,2171.0,724.0,1.0,193.4372,50.0,85,10,<unknown>,<unknown>,12,5,13,4
439,-0.545,-1.7,-1.374461,0.0309,34.0,26.44706,0.0,140.0,2248.0,728.0,1.0,194.1864,90.0,83,10,<unknown>,<unknown>,12,5,14,4
440,-0.54,-1.7,-1.3692966,0.0308,34.0,29.0,0.0,123.0,2465.0,725.0,1.0,193.577,70.0,84,10,<unknown>,<unknown>,14,5,14,4
441,-0.53000003,-1.7,-1.3693225,0.0306,34.0,34.211765,0.0,83.0,2908.0,726.0,1.0,193.58006,50.0,84,10,<unknown>,<unknown>,14,5,16,4
442,-0.535,-1.7,-1.3938175,0.0307,34.0,30.858824,0.0,59.0,2623.0,729.0,1.0,196.47047,90.0,82,10,<unknown>,<unknown>,14,5,15,4
443,-0.54,-1.7,-1.3985598,0.0308,34.0,39.42353,0.0,135.0,3351.0,728.0,1.0,197.03006,10.0,82,10,<unknown>,<unknown>,16,5,19,4
444,-0.52500004,-1.7,-1.4022644,0.0305,34.0,41.6,0.0,128.0,3536.0,730.0,1.0,197.4672,70.0,79,10,<unknown>,<unknown>,17,5,20,4
445,-0.52500004,-1.7,-1.3809966,0.0305,34.0,45.682354,0.0,128.0,3883.0,731.0,1.0,194.9576,50.0,77,10,<unknown>,<unknown>,18,5,21,4
446,-0.52500004,-1.7,-1.4665729,0.0305,34.0,44.04706,0.0,140.0,3744.0,733.0,1.0,205.0556,10.0,77,10,<unknown>,<unknown>,21,5,23,4
447,-0.53000003,-1.7,-1.4112316,0.0306,34.0,47.211765,0.0,125.0,4013.0,733.0,1.0,198.52533,10.0,83,10,<unknown>,<unknown>,11,5,13,4
448,-0.51000005,-1.7,-1.4554803,0.0302,34.0,27.917646,0.0,133.0,2373.0,734.0,1.0,203.74667,30.0,86,10,<unknown>,<unknown>,11,5,6,4
449,-0.53000003,-1.7,-1.4558824,0.0306,34.0,29.458824,0.0,128.0,2504.0,734.0,1.0,203.79413,90.0,91,10,<unknown>,<unknown>,15,5,7,4
450,-0.53000003,-1.7,-1.454317,0.0306,34.0,30.670588,0.0,138.0,2607.0,734.0,1.0,203.6094,30.0,88,10,<unknown>,<unknown>,15,5,12,4
451,-0.52500004,-1.7,-1.4627367,0.0305,34.0,34.494118,0.0,155.0,2932.0,734.0,1.0,204.60294,90.0,86,10,<unknown>,<unknown>,17,5,9,4
452,-0.52500004,-1.7,-1.5688711,0.0305,34.0,36.69412,0.0,207.0,3119.0,733.0,1.0,217.1268,90.0,88,10,<unknown>,<unknown>,17,5,14,4
453,-0.52500004,-1.7,-1.5440558,0.0305,34.0,39.04706,0.0,255.0,3319.0,736.0,1.0,214.1986,90.0,79,10,<unknown>,<unknown>,19,5,20,4
454,-0.53000003,-1.7,-1.5893751,0.0306,34.0,41.070587,0.0,262.0,3491.0,735.0,1.0,219.54626,70.0,77,10,<unknown>,<unknown>,21,5,17,4
455,-0.53000003,-1.7,-1.6179801,0.0306,34.0,43.17647,0.0,207.0,3670.0,735.0,1.0,222.92166,30.0,81,10,<unknown>,<unknown>,21,5,22,4
456,-0.535,-1.7,-1.647687,0.0307,34.0,45.6,0.0,142.0,3876.0,737.0,1.0,226.42706,10.0,71,10,<unknown>,<unknown>,24,5,28,4
457,-0.545,-1.7,-1.6368266,0.0309,34.0,47.47059,0.0,65.0,4035.0,738.0,1.0,225.14554,30.0,70,10,<unknown>,<unknown>,25,5,22,4
458,1.0,-2.1000001,-1.9010915,0.0198,42.0,61.282352,0.0,20.0,5209.0,736.0,1.0,256.3288,30.0,50,10,<unknown>,<unknown>,33,5,37,4
459,1.0,-2.1000001,-1.8396193,0.019,42.0,51.42857,0.0,21.0,5400.0,901.0,1.0,249.07507,70.0,45,10,<unknown>,<unknown>,33,5,37,4
460,-0.42000005,-2.1000001,-1.5248661,0.0284,42.0,38.41905,0.0,65.0,4034.0,904.0,1.0,211.9342,90.0,72,10,<unknown>,<unknown>,27,5,22,4
461,-0.41000006,-2.1000001,-1.5123305,0.0282,42.0,38.6,0.0,54.0,4053.0,905.0,1.0,210.455,50.0,78,10,<unknown>,<unknown>,27,5,23,4
