timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s2_cpu,masterk8s2_mem,worker2_cpu,worker2_mem,worker21_cpu,worker21_mem,worker22_cpu,worker22_mem
646,1.0,-2.45,-1.8106384,0.0164,49.0,38.70204,0.0,14.0,4741.0,1059.0,1.0,245.65533,30.0,34,10,<unknown>,<unknown>,28,5,32,5
647,1.0,-2.45,-1.8913649,0.015,49.0,39.37143,0.0,9.0,4823.0,1059.0,1.0,255.18106,10.0,18,10,<unknown>,<unknown>,33,5,35,5
648,1.0,-2.45,-1.9057752,0.0145,49.0,36.318367,0.0,8.0,4449.0,1059.0,1.0,256.88147,90.0,17,10,<unknown>,<unknown>,28,5,26,5
649,1.0,-2.45,-1.8948249,0.0142,49.0,36.10612,0.0,7.0,4423.0,1059.0,1.0,255.58934,90.0,11,10,<unknown>,<unknown>,25,5,25,5
650,1.0,-2.2,-1.8894802,0.0145,44.0,43.272728,0.0,7.0,4760.0,954.0,1.0,254.95866,10.0,12,10,<unknown>,<unknown>,32,5,28,4
651,-0.22999999,-2.2,-1.4445006,0.0246,44.0,30.772728,0.0,38.0,3385.0,954.0,1.0,202.45107,70.0,81,10,<unknown>,<unknown>,22,5,25,4
652,1.0,-2.2,-1.8832706,0.0151,44.0,43.50909,0.0,9.0,4786.0,954.0,1.0,254.22594,70.0,14,10,<unknown>,<unknown>,33,5,29,4
653,1.0,-2.2,-1.926427,0.014,44.0,44.52727,0.0,6.0,4898.0,954.0,1.0,259.3184,10.0,4,10,<unknown>,<unknown>,34,5,28,4
654,1.0,-2.2,-1.9178237,0.0148,44.0,43.618183,0.0,8.0,4798.0,954.0,1.0,258.3032,70.0,14,10,<unknown>,<unknown>,33,5,28,4
655,1.0,-2.2,-1.9319044,0.0141,44.0,44.563637,0.0,6.0,4902.0,954.0,1.0,259.96472,50.0,4,10,<unknown>,<unknown>,34,5,28,4
656,1.0,-2.2,-1.7481236,0.0173,44.0,39.01818,0.0,15.0,4292.0,954.0,1.0,238.2786,50.0,51,10,<unknown>,<unknown>,30,5,25,4
657,1.0,-2.2,-1.8771486,0.0158,44.0,41.363636,0.0,11.0,4550.0,954.0,1.0,253.50354,10.0,30,10,<unknown>,<unknown>,32,5,26,4
658,1.0,-2.2,-1.7923028,0.0174,44.0,37.554546,0.0,16.0,4131.0,954.0,1.0,243.49173,50.0,55,10,<unknown>,<unknown>,28,5,25,4
659,1.0,-2.2,-1.9486316,0.0146,44.0,44.627274,0.0,8.0,4909.0,955.0,1.0,261.93854,10.0,14,10,<unknown>,<unknown>,33,5,28,4
660,1.0,-2.2,-1.8504107,0.0158,44.0,44.00909,0.0,11.0,4841.0,954.0,1.0,250.34846,30.0,29,10,<unknown>,<unknown>,32,5,27,4
661,-0.11,-2.2,-1.6249152,0.0222,44.0,36.827274,0.0,31.0,4051.0,954.0,1.0,223.74,70.0,71,10,<unknown>,<unknown>,25,5,23,4
662,1.0,-2.2,-1.7912542,0.0173,44.0,44.01818,0.0,16.0,4842.0,954.0,1.0,243.368,90.0,52,10,<unknown>,<unknown>,32,5,28,4
663,1.0,-2.2,-1.7852972,0.0169,44.0,47.48182,0.0,15.0,5223.0,954.0,1.0,242.66507,30.0,43,10,<unknown>,<unknown>,35,5,30,4
664,1.0,-2.2,-1.8164933,0.0165,44.0,45.745453,0.0,13.0,5032.0,954.0,1.0,246.3462,70.0,33,10,<unknown>,<unknown>,30,5,31,4
665,1.0,-2.2,-1.8427916,0.0153,44.0,45.163635,0.0,10.0,4968.0,954.0,1.0,249.4494,10.0,19,10,<unknown>,<unknown>,36,5,31,4
666,-0.07500006,-2.2,-1.6306977,0.0215,44.0,35.49091,0.0,29.0,3904.0,954.0,1.0,224.42233,50.0,64,10,<unknown>,<unknown>,31,5,24,4
667,1.0,-2.2,-1.6915568,0.0186,44.0,38.52727,0.0,20.0,4238.0,954.0,1.0,231.6037,90.0,67,10,<unknown>,<unknown>,26,5,24,4
668,-0.20500003,-2.2,-1.4786972,0.0241,44.0,32.69091,0.0,37.0,3596.0,954.0,1.0,206.48627,10.0,75,10,<unknown>,<unknown>,19,5,22,4
669,-0.39499998,-2.2,-1.4498317,0.0279,44.0,28.645454,0.0,143.0,3151.0,954.0,1.0,203.08014,10.0,73,10,<unknown>,<unknown>,26,5,20,4
670,-0.40500006,-2.2,-1.3952717,0.0281,44.0,29.345455,0.0,121.0,3228.0,955.0,1.0,196.64206,70.0,81,10,<unknown>,<unknown>,23,5,19,4
671,-0.47000006,-1.9,-1.4410621,0.0294,38.0,35.57895,0.0,134.0,3380.0,828.0,1.0,202.04533,10.0,77,10,<unknown>,<unknown>,19,5,23,4
672,-0.48000002,-1.9,-1.4228886,0.0296,38.0,34.326317,0.0,80.0,3261.0,829.0,1.0,199.90086,70.0,71,10,<unknown>,<unknown>,24,5,22,4
673,-0.64000005,-1.5500001,-1.473426,0.0328,31.0,43.316128,0.0,83.0,3357.0,681.0,1.0,205.86427,90.0,77,10,<unknown>,<unknown>,27,5,21,4
674,-0.6650001,-1.5500001,-1.4910141,0.0333,31.0,44.670967,0.0,67.0,3462.0,683.0,1.0,207.93967,90.0,75,10,<unknown>,<unknown>,20,5,21,4
675,-0.6450001,-1.5500001,-1.4848654,0.0329,31.0,42.4,0.0,62.0,3286.0,681.0,1.0,207.21413,90.0,69,10,<unknown>,<unknown>,24,5,20,4
676,1.0,-2.0,-1.7862841,0.0181,40.0,52.56,0.0,15.0,5256.0,862.0,1.0,242.78152,90.0,54,10,<unknown>,<unknown>,32,5,24,4
677,-0.09500003,-2.0,-1.6744385,0.0219,40.0,38.51,0.0,28.0,3851.0,869.0,1.0,229.58374,90.0,73,10,<unknown>,<unknown>,16,5,27,4
678,-0.45,-2.0,-1.5191288,0.029,40.0,35.21,0.0,126.0,3521.0,870.0,1.0,211.2572,90.0,73,10,<unknown>,<unknown>,19,5,23,4
679,-0.45500007,-2.0,-1.4972813,0.0291,40.0,34.85,0.0,92.0,3485.0,870.0,1.0,208.6792,90.0,81,10,<unknown>,<unknown>,25,5,17,4
680,-0.45500007,-2.0,-1.5036656,0.0291,40.0,35.96,0.0,124.0,3596.0,870.0,1.0,209.43254,50.0,77,10,<unknown>,<unknown>,17,5,24,4
681,-0.45500007,-2.0,-1.4773519,0.0291,40.0,36.54,0.0,142.0,3654.0,870.0,1.0,206.32753,70.0,70,10,<unknown>,<unknown>,20,5,28,4
682,-0.53000003,-1.6,-1.5255334,0.0306,32.0,39.22,0.0,70.0,3922.0,872.0,1.0,212.01294,10.0,76,10,<unknown>,<unknown>,29,5,22,4
683,-0.7100001,-1.7,-1.5291077,0.0342,34.0,57.268967,0.0,91.0,4152.0,638.0,1.0,212.43471,50.0,66,10,<unknown>,<unknown>,28,5,28,4
684,-0.20500003,-1.7,-1.7023723,0.0241,34.0,52.67059,0.0,30.0,4477.0,743.0,1.0,232.87993,50.0,57,10,<unknown>,<unknown>,27,5,34,4
685,-0.56500006,-1.7,-1.5233368,0.0313,34.0,44.04706,0.0,112.0,3744.0,743.0,1.0,211.75374,30.0,76,10,<unknown>,<unknown>,31,5,21,4
686,-0.56500006,-1.7,-1.4951227,0.0313,34.0,43.52941,0.0,107.0,3700.0,743.0,1.0,208.42447,90.0,74,10,<unknown>,<unknown>,27,5,21,4
687,-0.57,-1.7,-1.5424006,0.0314,34.0,42.47059,0.0,77.0,3610.0,743.0,1.0,214.00327,10.0,75,10,<unknown>,<unknown>,23,5,23,4
688,-0.555,-1.7,-1.5141356,0.0311,34.0,44.32941,0.0,122.0,3768.0,743.0,1.0,210.668,10.0,72,10,<unknown>,<unknown>,23,5,22,4
689,-0.54,-1.7,-1.5171294,0.0308,34.0,43.69412,0.0,53.0,3714.0,743.0,1.0,211.02127,30.0,74,10,<unknown>,<unknown>,22,5,24,4
690,-0.64000005,-1.5,-1.5323293,0.0328,30.0,53.266666,0.0,134.0,3995.0,660.0,1.0,212.81487,30.0,71,10,<unknown>,<unknown>,25,5,24,4
691,-0.67,-1.5,-1.5483451,0.0334,30.0,53.693333,0.0,110.0,4027.0,659.0,1.0,214.70473,10.0,70,10,<unknown>,<unknown>,25,5,22,4
692,-0.71500003,-1.5,-1.5788463,0.0343,30.0,53.106667,0.0,118.0,3983.0,659.0,1.0,218.30386,90.0,70,10,<unknown>,<unknown>,23,5,24,4
693,-0.7100001,-1.5,-1.5610853,0.0342,30.0,51.573334,0.0,128.0,3868.0,659.0,1.0,216.20807,90.0,71,10,<unknown>,<unknown>,30,5,24,4
694,-0.6650001,-1.5,-1.5293849,0.0333,30.0,51.453335,0.0,130.0,3859.0,659.0,1.0,212.4674,70.0,70,10,<unknown>,<unknown>,27,5,22,4
695,-0.68999994,-1.5,-1.5530283,0.0338,30.0,51.97333,0.0,82.0,3898.0,660.0,1.0,215.25734,50.0,69,10,<unknown>,<unknown>,21,5,25,4
696,-0.68999994,-1.5,-1.580026,0.0338,30.0,49.293335,0.0,88.0,3697.0,659.0,1.0,218.44307,90.0,72,10,<unknown>,<unknown>,27,5,24,4
697,-0.69500005,-1.5,-1.506152,0.0339,30.0,48.413334,0.0,132.0,3631.0,659.0,1.0,209.72594,90.0,70,10,<unknown>,<unknown>,29,5,22,4
698,-0.7000001,-1.5,-1.563266,0.034,30.0,49.826668,0.0,124.0,3737.0,659.0,1.0,216.4654,90.0,70,10,<unknown>,<unknown>,20,5,24,4
699,-0.69500005,-1.5,-1.5241684,0.0339,30.0,48.65333,0.0,113.0,3649.0,659.0,1.0,211.85187,10.0,72,10,<unknown>,<unknown>,23,5,23,4
700,-0.15000002,-1.75,-1.6843153,0.023,35.0,53.65333,0.0,25.0,4024.0,659.0,1.0,230.7492,30.0,59,10,<unknown>,<unknown>,33,5,27,4
701,-0.52500004,-1.75,-1.41853,0.0305,35.0,37.291428,0.0,59.0,3263.0,764.0,1.0,199.38654,70.0,75,10,<unknown>,<unknown>,18,5,22,4
702,-0.535,-1.75,-1.4707034,0.0307,35.0,37.314285,0.0,95.0,3265.0,764.0,1.0,205.543,10.0,76,10,<unknown>,<unknown>,17,5,23,4
703,-0.52500004,-1.75,-1.414565,0.0305,35.0,38.48,0.0,133.0,3367.0,764.0,1.0,198.91867,70.0,76,10,<unknown>,<unknown>,25,5,21,4
704,-0.535,-1.75,-1.444865,0.0307,35.0,38.137142,0.0,124.0,3337.0,764.0,1.0,202.49406,70.0,76,10,<unknown>,<unknown>,21,5,22,4
705,-0.52500004,-1.75,-1.476244,0.0305,35.0,38.64,0.0,108.0,3381.0,765.0,1.0,206.1968,30.0,78,10,<unknown>,<unknown>,17,5,21,4
706,-0.21500002,-1.5500001,-1.7037389,0.0243,31.0,52.19355,0.0,28.0,4045.0,680.0,1.0,233.0412,10.0,64,10,<unknown>,<unknown>,31,5,23,4
707,-0.6100001,-1.5500001,-1.4965435,0.0322,31.0,45.045162,0.0,106.0,3491.0,680.0,1.0,208.59213,70.0,75,10,<unknown>,<unknown>,25,5,20,4
708,-0.64000005,-1.5500001,-1.4999118,0.0328,31.0,46.735485,0.0,61.0,3622.0,680.0,1.0,208.9896,50.0,75,10,<unknown>,<unknown>,19,5,21,4
709,-0.6550001,-1.5500001,-1.5251807,0.0331,31.0,45.870968,0.0,110.0,3555.0,680.0,1.0,211.97133,10.0,73,10,<unknown>,<unknown>,25,5,21,4
710,-0.65000004,-1.5500001,-1.4952226,0.033,31.0,46.64516,0.0,135.0,3615.0,680.0,1.0,208.43626,50.0,73,10,<unknown>,<unknown>,28,5,26,4
711,-0.67,-1.5500001,-1.5331125,0.0334,31.0,47.174194,0.0,188.0,3656.0,681.0,1.0,212.90727,10.0,72,10,<unknown>,<unknown>,21,5,24,4
712,-0.6650001,-1.5500001,-1.5197351,0.0333,31.0,46.83871,0.0,107.0,3630.0,680.0,1.0,211.32874,30.0,72,10,<unknown>,<unknown>,25,5,19,4
713,-0.64000005,-1.5500001,-1.5354632,0.0328,31.0,46.593548,0.0,80.0,3611.0,680.0,1.0,213.18466,50.0,73,10,<unknown>,<unknown>,30,5,25,4
714,-0.18000007,-1.75,-1.7211154,0.0236,35.0,54.19355,0.0,27.0,4200.0,680.0,1.0,235.09161,10.0,63,10,<unknown>,<unknown>,24,5,26,4
715,-0.54,-1.75,-1.543652,0.0308,35.0,42.045715,0.0,90.0,3679.0,764.0,1.0,214.15094,70.0,76,10,<unknown>,<unknown>,20,5,17,4
716,-0.54,-1.75,-1.4783633,0.0308,35.0,40.765713,0.0,54.0,3567.0,764.0,1.0,206.44687,70.0,74,10,<unknown>,<unknown>,27,5,23,4
717,1.0,-1.75,-1.8437932,0.0184,35.0,52.342857,0.0,16.0,4580.0,764.0,1.0,249.5676,30.0,48,10,<unknown>,<unknown>,23,5,28,4
718,1.0,-2.05,-1.8266277,0.0171,41.0,58.46857,0.0,13.0,5116.0,764.0,1.0,247.54207,10.0,33,10,<unknown>,<unknown>,31,5,32,4
719,1.0,-2.05,-1.8705649,0.0159,41.0,51.043903,0.0,11.0,5232.0,885.0,1.0,252.72667,70.0,23,10,<unknown>,<unknown>,36,5,38,4
720,1.0,-2.05,-1.7008061,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,56,10,<unknown>,<unknown>,28,5,31,4
721,-11.980001,-0.4,-0.56784755,0.2596,8.0,191.9,0.0,37.0,1919.0,88.0,1.0,99.00601,50.0,1,10,<unknown>,<unknown>,10,4,13,3
722,1.0,-1.1,-1.5291166,0.0146,22.0,70.490906,0.0,4.0,3877.0,451.0,1.0,212.43576,70.0,2,10,<unknown>,<unknown>,22,4,21,4
723,-0.54,-2.75,-1.6676525,0.0308,55.0,18.821817,0.0,39.0,2588.0,1132.0,1.0,228.78299,10.0,83,10,<unknown>,<unknown>,14,6,11,5
724,-0.33,-2.75,-1.3791779,0.0266,55.0,14.734546,0.0,128.0,2026.0,1156.0,1.0,194.743,50.0,89,10,<unknown>,<unknown>,13,6,15,5
725,-0.31500003,-2.75,-1.3863266,0.0263,55.0,15.6,0.0,61.0,2145.0,1156.0,1.0,195.58653,50.0,89,10,<unknown>,<unknown>,12,6,11,5
726,1.0,-3.05,-1.6305922,0.0165,61.0,25.140984,0.0,16.0,3834.0,1276.0,1.0,224.40988,30.0,66,10,<unknown>,<unknown>,21,6,16,5
727,1.0,-3.05,-1.8347148,0.0155,61.0,38.79344,0.0,12.0,5916.0,1277.0,1.0,248.49634,10.0,28,10,<unknown>,<unknown>,36,6,34,5
728,1.0,-3.05,-1.7257842,0.0177,61.0,40.839344,0.0,21.0,6228.0,1278.0,1.0,235.64253,30.0,39,10,<unknown>,<unknown>,38,6,37,5
729,1.0,-3.05,-1.7679372,0.018,61.0,42.32787,0.0,22.0,6455.0,1280.0,1.0,240.6166,70.0,44,10,<unknown>,<unknown>,42,6,46,5
730,-0.29500008,-3.05,-1.4754899,0.0259,61.0,31.259016,0.0,118.0,4767.0,1282.0,1.0,206.1078,30.0,73,10,<unknown>,<unknown>,32,6,38,5
731,-0.32500002,-2.7,-1.5041751,0.0265,54.0,28.944262,0.0,59.0,4414.0,1282.0,1.0,209.49266,10.0,71,10,<unknown>,<unknown>,28,6,31,5
732,-0.34,-2.6000001,-1.5142226,0.0268,52.0,31.185184,0.0,56.0,4210.0,1135.0,1.0,210.67827,50.0,65,10,<unknown>,<unknown>,30,6,25,5
733,-0.35500005,-2.6000001,-1.5021288,0.0271,52.0,30.992308,0.0,104.0,4029.0,1093.0,1.0,209.2512,30.0,76,10,<unknown>,<unknown>,29,6,32,5
734,1.0,-2.1000001,-1.8762102,0.017,42.0,40.369232,0.0,16.0,5248.0,1093.0,1.0,253.3928,30.0,38,10,<unknown>,<unknown>,38,6,38,5
735,1.0,-2.1000001,-1.8468142,0.0158,42.0,45.438095,0.0,11.0,4771.0,883.0,1.0,249.92407,30.0,28,10,<unknown>,<unknown>,29,5,36,5
736,-0.3450001,-2.7,-1.3040888,0.0269,54.0,19.970371,0.0,75.0,2696.0,1129.0,1.0,185.88248,30.0,84,10,<unknown>,<unknown>,20,6,16,5
737,-0.34,-2.7,-1.3113954,0.0268,54.0,19.274075,0.0,118.0,2602.0,1135.0,1.0,186.74466,70.0,84,10,<unknown>,<unknown>,17,6,23,5
738,-0.32500002,-2.7,-1.3189712,0.0265,54.0,19.029629,0.0,116.0,2569.0,1136.0,1.0,187.6386,70.0,78,10,<unknown>,<unknown>,16,6,17,5
739,1.0,-2.7,-1.5384153,0.0179,54.0,24.407408,0.0,20.0,3295.0,1135.0,1.0,213.533,90.0,73,10,<unknown>,<unknown>,23,6,19,5
740,-0.32500002,-2.7,-1.2658225,0.0265,54.0,18.244444,0.0,110.0,2463.0,1135.0,1.0,181.36707,30.0,85,10,<unknown>,<unknown>,16,6,19,5
741,-0.45,-2.1000001,-1.2632618,0.029,42.0,22.92381,0.0,123.0,2407.0,883.0,1.0,181.0649,90.0,78,10,<unknown>,<unknown>,15,5,17,5
742,-0.045000017,-2.1000001,-1.4909192,0.0209,42.0,36.24762,0.0,26.0,3806.0,883.0,1.0,207.92847,10.0,66,10,<unknown>,<unknown>,21,5,31,5
743,-0.45,-2.1000001,-1.3404542,0.029,42.0,28.24762,0.0,115.0,2966.0,883.0,1.0,190.1736,50.0,79,10,<unknown>,<unknown>,15,5,17,5
744,1.0,-2.3500001,-1.6821012,0.0171,47.0,32.51915,0.0,15.0,3821.0,983.0,1.0,230.48795,70.0,55,10,<unknown>,<unknown>,30,5,25,5
745,-0.38500002,-2.3500001,-1.421878,0.0277,47.0,21.33617,0.0,60.0,2507.0,989.0,1.0,199.7816,70.0,82,10,<unknown>,<unknown>,21,5,21,5
746,1.0,-2.3500001,-1.7991571,0.0165,47.0,31.608511,0.0,13.0,3714.0,988.0,1.0,244.30054,50.0,46,10,<unknown>,<unknown>,21,5,23,5
747,1.0,-2.3500001,-1.8168553,0.0136,47.0,36.9617,0.0,5.0,4343.0,988.0,1.0,246.38893,70.0,2,10,<unknown>,<unknown>,27,5,28,5
748,1.0,-2.3500001,-1.833826,0.0136,47.0,36.893616,0.0,5.0,4335.0,990.0,1.0,248.39146,30.0,2,10,<unknown>,<unknown>,27,5,28,5
749,1.0,-2.3500001,-1.6860949,0.0132,47.0,30.27234,0.0,4.0,3557.0,988.0,1.0,230.9592,10.0,2,10,<unknown>,<unknown>,23,5,23,5
750,1.0,-2.3500001,-1.5028265,0.0127,47.0,23.319149,0.0,3.0,2740.0,989.0,1.0,209.33353,50.0,1,10,<unknown>,<unknown>,17,5,18,5
751,1.0,-3.45,-1.5807508,0.0179,69.0,16.406452,0.0,19.0,2543.0,1288.0,1.0,218.5286,30.0,79,10,<unknown>,<unknown>,16,6,14,5
752,1.0,-3.45,-1.2104796,0.0123,69.0,12.774194,0.0,2.0,1980.0,1290.0,1.0,174.8366,70.0,1,10,<unknown>,<unknown>,12,6,13,5
753,1.0,-3.45,-1.8405808,0.0135,69.0,27.68387,0.0,5.0,4291.0,1288.0,1.0,249.18854,90.0,4,10,<unknown>,<unknown>,27,6,27,5
754,1.0,-3.45,-1.527183,0.0125,69.0,18.393549,0.0,3.0,2851.0,1289.0,1.0,212.2076,30.0,1,10,<unknown>,<unknown>,18,6,18,5
755,1.0,-3.45,-1.7020656,0.0131,69.0,23.658064,0.0,4.0,3667.0,1292.0,1.0,232.84373,10.0,2,10,<unknown>,<unknown>,23,6,23,5
756,1.0,-2.65,-1.9478751,0.0152,53.0,25.593548,0.0,10.0,3967.0,1288.0,1.0,261.84927,70.0,37,10,<unknown>,<unknown>,21,6,20,5
757,1.0,-2.65,-1.9722161,0.0143,53.0,42.24151,0.0,7.0,5597.0,1108.0,1.0,264.7215,10.0,5,10,<unknown>,<unknown>,37,6,34,5
758,1.0,-2.65,-1.2220982,0.0123,53.0,14.7471695,0.0,2.0,1954.0,1110.0,1.0,176.2076,10.0,1,10,<unknown>,<unknown>,13,6,12,5
759,1.0,-3.05,-1.3340079,0.0178,61.0,14.255737,0.0,20.0,2174.0,1273.0,1.0,189.41293,10.0,83,10,<unknown>,<unknown>,10,6,12,5
760,-0.28,-3.05,-0.9924266,0.0256,61.0,9.547541,0.0,64.0,1456.0,1281.0,1.0,149.10634,90.0,93,10,<unknown>,<unknown>,8,6,6,5
761,1.0,-3.5,-1.4590521,0.0169,70.0,21.068853,0.0,18.0,3213.0,1283.0,1.0,204.16815,30.0,82,10,<unknown>,<unknown>,13,6,8,5
762,-0.285,-3.5,-1.1928881,0.0257,70.0,22.161291,0.0,99.0,3435.0,1303.0,1.0,172.7608,10.0,87,10,<unknown>,<unknown>,15,6,9,5
763,-0.28,-3.5,-1.2610084,0.0256,70.0,27.71613,0.0,127.0,4296.0,1303.0,1.0,180.799,70.0,80,10,<unknown>,<unknown>,22,6,6,5
764,-0.285,-3.5,-1.4181892,0.0257,70.0,31.27742,0.0,139.0,4848.0,1303.0,1.0,199.34633,70.0,75,10,<unknown>,<unknown>,26,6,21,5
765,-0.28,-3.5,-1.34196,0.0256,70.0,32.27097,0.0,130.0,5002.0,1304.0,1.0,190.35127,50.0,75,10,<unknown>,<unknown>,26,6,31,5
766,-0.31000003,-2.4,-1.496687,0.0262,48.0,31.896774,0.0,133.0,4944.0,1303.0,1.0,208.60907,10.0,72,10,<unknown>,<unknown>,30,6,34,5
767,-0.38000003,-2.05,-1.5530114,0.0276,41.0,42.291668,0.0,123.0,5075.0,1009.0,1.0,215.25534,90.0,67,10,<unknown>,<unknown>,33,5,32,5
768,-0.44,-2.0,-1.596662,0.0288,40.0,47.707317,0.0,127.0,4890.0,862.0,1.0,220.40613,50.0,66,10,<unknown>,<unknown>,34,5,31,4
769,-0.445,-2.0,-1.6103876,0.0289,40.0,49.23,0.0,132.0,4923.0,842.0,1.0,222.02573,10.0,69,10,<unknown>,<unknown>,32,5,29,4
770,-0.45,-2.0,-1.5891712,0.029,40.0,47.25,0.0,130.0,4725.0,842.0,1.0,219.5222,70.0,67,10,<unknown>,<unknown>,33,5,30,4
771,-0.45,-2.0,-1.6140643,0.029,40.0,45.44,0.0,146.0,4544.0,843.0,1.0,222.4596,90.0,68,10,<unknown>,<unknown>,26,5,29,4
772,-0.45,-2.0,-1.5898497,0.029,40.0,42.39,0.0,141.0,4239.0,843.0,1.0,219.60226,50.0,70,10,<unknown>,<unknown>,28,5,26,4
773,-0.45,-2.0,-1.4795911,0.029,40.0,42.44,0.0,131.0,4244.0,842.0,1.0,206.59175,10.0,67,10,<unknown>,<unknown>,36,5,28,4
774,-0.445,-2.0,-1.4954723,0.0289,40.0,45.54,0.0,131.0,4554.0,842.0,1.0,208.46573,10.0,72,10,<unknown>,<unknown>,30,5,23,4
775,-0.45500007,-2.0,-1.4673587,0.0291,40.0,46.33,0.0,132.0,4633.0,843.0,1.0,205.14833,90.0,64,10,<unknown>,<unknown>,31,5,28,4
776,-0.45500007,-2.0,-1.4156983,0.0291,40.0,44.35,0.0,147.0,4435.0,841.0,1.0,199.0524,50.0,70,10,<unknown>,<unknown>,30,5,32,4
777,-0.46000007,-2.0,-1.407674,0.0292,40.0,44.11,0.0,166.0,4411.0,842.0,1.0,198.10553,70.0,70,10,<unknown>,<unknown>,28,5,22,4
778,-0.45,-2.0,-1.3655899,0.029,40.0,44.41,0.0,141.0,4441.0,843.0,1.0,193.1396,10.0,70,10,<unknown>,<unknown>,30,5,26,4
779,-0.45,-2.0,-1.3411752,0.029,40.0,44.05,0.0,159.0,4405.0,845.0,1.0,190.25867,30.0,71,10,<unknown>,<unknown>,30,5,33,4
780,-0.45500007,-2.0,-1.3052057,0.0291,40.0,42.67,0.0,160.0,4267.0,843.0,1.0,186.01427,10.0,70,10,<unknown>,<unknown>,28,5,23,4
781,-0.5,-1.8000001,-1.2736548,0.03,36.0,48.966667,0.0,164.0,4407.0,758.0,1.0,182.29128,10.0,68,10,<unknown>,<unknown>,29,5,26,4
782,-0.51500005,-1.8000001,-1.3179226,0.0303,36.0,50.22222,0.0,138.0,4520.0,763.0,1.0,187.51486,90.0,70,10,<unknown>,<unknown>,29,5,35,4
783,-0.49,-1.8000001,-1.3602,0.0298,36.0,47.255554,0.0,150.0,4253.0,762.0,1.0,192.5036,30.0,68,10,<unknown>,<unknown>,27,5,25,4
784,-0.505,-1.8000001,-1.3128723,0.0301,36.0,46.566666,0.0,138.0,4191.0,763.0,1.0,186.91893,50.0,68,10,<unknown>,<unknown>,29,5,24,4
785,-0.51500005,-1.8000001,-1.3582859,0.0303,36.0,46.41111,0.0,145.0,4177.0,761.0,1.0,192.27774,10.0,71,10,<unknown>,<unknown>,28,5,34,4
786,-0.51000005,-1.8000001,-1.3200068,0.0302,36.0,45.733334,0.0,131.0,4116.0,762.0,1.0,187.7608,70.0,69,10,<unknown>,<unknown>,27,5,26,4
787,-0.495,-1.8000001,-1.3072962,0.0299,36.0,40.544445,0.0,128.0,3649.0,762.0,1.0,186.26094,90.0,70,10,<unknown>,<unknown>,26,5,23,4
788,-0.505,-1.8000001,-1.3428457,0.0301,36.0,37.58889,0.0,149.0,3383.0,764.0,1.0,190.4558,50.0,73,10,<unknown>,<unknown>,26,5,33,4
789,-0.505,-1.8000001,-1.3622783,0.0301,36.0,39.066666,0.0,128.0,3516.0,762.0,1.0,192.74884,70.0,74,10,<unknown>,<unknown>,25,5,27,4
790,-0.51000005,-1.8000001,-1.3482367,0.0302,36.0,35.144444,0.0,130.0,3163.0,763.0,1.0,191.09193,30.0,73,10,<unknown>,<unknown>,21,5,22,4
791,-0.51500005,-1.8000001,-1.3943526,0.0303,36.0,32.466667,0.0,126.0,2922.0,763.0,1.0,196.5336,30.0,76,10,<unknown>,<unknown>,23,5,28,4
792,-0.52000004,-1.8000001,-1.3553582,0.0304,36.0,29.544445,0.0,123.0,2659.0,764.0,1.0,191.93227,10.0,78,10,<unknown>,<unknown>,22,5,25,4
793,-0.51500005,-1.8000001,-1.3701882,0.0303,36.0,26.122223,0.0,123.0,2351.0,765.0,1.0,193.6822,70.0,78,10,<unknown>,<unknown>,18,5,19,4
794,-0.51000005,-1.8000001,-1.3622311,0.0302,36.0,25.677778,0.0,125.0,2311.0,765.0,1.0,192.74327,30.0,82,10,<unknown>,<unknown>,18,5,19,4
795,-0.51500005,-1.8000001,-1.361395,0.0303,36.0,26.455555,0.0,133.0,2381.0,766.0,1.0,192.6446,70.0,83,10,<unknown>,<unknown>,18,5,19,4
796,-0.51000005,-1.8000001,-1.3637582,0.0302,36.0,22.666666,0.0,135.0,2040.0,765.0,1.0,192.92346,50.0,82,10,<unknown>,<unknown>,15,5,11,4
797,-0.505,-1.8000001,-1.3590893,0.0301,36.0,22.322222,0.0,136.0,2009.0,765.0,1.0,192.37253,70.0,86,10,<unknown>,<unknown>,14,5,11,4
798,-0.5,-1.8000001,-1.3716735,0.03,36.0,25.977777,0.0,131.0,2338.0,767.0,1.0,193.85747,30.0,85,10,<unknown>,<unknown>,14,5,14,4
799,-0.51500005,-1.8000001,-1.3373632,0.0303,36.0,24.311111,0.0,140.0,2188.0,769.0,1.0,189.80887,70.0,84,10,<unknown>,<unknown>,13,5,8,4
800,-0.505,-1.8000001,-1.3705965,0.0301,36.0,25.122223,0.0,123.0,2261.0,770.0,1.0,193.7304,90.0,85,10,<unknown>,<unknown>,13,5,15,4
801,-0.5,-1.8000001,-1.3326074,0.03,36.0,28.966667,0.0,83.0,2607.0,773.0,1.0,189.24767,90.0,83,10,<unknown>,<unknown>,15,5,15,4
802,-0.51500005,-1.8000001,-1.378761,0.0303,36.0,32.22222,0.0,59.0,2900.0,771.0,1.0,194.6938,50.0,83,10,<unknown>,<unknown>,12,5,17,4
